"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.3872,12.0300881952781,0.796935723761374,0,0.5086,0.4966,0.4882,1,1,1
"2",2,99.564,14.4164705882353,0.833545020423707,0,0.5094,0.4926,0.4894,1,1,1
"3",3,99.646,16.3704321728691,0.855163197196949,0.00025,0.4996,0.4964,0.4978,1,1,1
"4",4,99.4496,18.1267105242097,0.861824401935372,0.00035,0.4998,0.4924,0.4926,1,1,1
"5",5,99.52,20.1120448179272,0.90075288499801,0.000696875,0.4868,0.4962,0.5026,1,1,1
"6",6,99.3892,21.9272942777111,0.895901987441183,0.00096875,0.4914,0.4954,0.51,1,1,1
"7",7,99.4968,23.8779409363746,0.897515761029704,0.00107265625,0.486,0.5008,0.5078,1,1,1
"8",8,99.3596,24.1271386954782,0.904294542810061,0.001443408203125,0.4952,0.5026,0.5116,1,1,1
"9",9,99.3644,24.2893283713485,0.893239581766244,0.00147470703125,0.4868,0.4922,0.5192,1,1,1
"10",10,99.3824,24.5243799919968,0.912333030562644,0.00160468444824219,0.4932,0.5084,0.5146,1,1,1
"11",11,99.41,24.6589635854342,0.919269094611974,0.00174637603759766,0.491,0.5144,0.5224,1,1,1
"12",12,99.4608,25.4298352941176,0.918392020750978,0.00207136726379395,0.4964,0.5178,0.5266,1,1,1
"13",13,99.3488,26.5065411764706,0.912465183494145,0.00241336936950684,0.5102,0.5206,0.5364,1,1,1
"14",14,99.332,27.7656822729092,0.908813860460344,0.00250642504692078,0.5224,0.5248,0.5294,1,1,1
"15",15,99.304,27.8251140456182,0.916184411409743,0.00266581049859524,0.53,0.5278,0.5358,1,1,1
"16",16,99.2744,29.4180718687475,0.909630916480909,0.00326366276070476,0.537,0.5398,0.5402,1,1,1
"17",17,99.514,29.8137294917967,0.905912407181793,0.00312322822380811,0.5356,0.547,0.5414,1,1,1
"18",18,99.3436,29.2700470588235,0.924080584445917,0.00354419327466749,0.533,0.542,0.5402,1,1,1
"19",19,99.3572,28.9707964785914,0.92265707309312,0.00364662684070645,0.5286,0.5356,0.5344,1,1,1
