"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.49,12.3876550620248,0.801829856170302,0,0.4972,0.4988,0.5048,1,1,1
"2",2,99.504,14.2644897959184,0.838308613132789,6e-04,0.5024,0.497,0.514,1,1,1
"3",3,99.53,16.3404361744698,0.850149443794807,8e-04,0.5004,0.4984,0.5198,1,1,1
"4",4,99.5636,17.6186024809924,0.871879179613886,0.0006375,0.5002,0.499,0.5302,1,1,1
"5",5,99.3776,19.1146641056423,0.875337216404939,0.001196875,0.5114,0.5006,0.5318,1,1,1
"6",6,99.4088,20.059306282513,0.87451781638052,0.00141796875,0.5298,0.497,0.5312,1,1,1
"7",7,99.4888,20.2651806322529,0.925450400277344,0.001466796875,0.5274,0.5052,0.5394,1,1,1
"8",8,99.5012,21.8019193277311,0.880379068138037,0.0019046875,0.5228,0.5056,0.54,1,1,1
"9",9,99.4132,22.5194735494198,0.901988266989994,0.00201541748046875,0.5198,0.5,0.5456,1,1,1
"10",10,99.3212,23.5786620248099,0.916777631114997,0.00185333862304688,0.5204,0.5106,0.5508,1,1,1
"11",11,99.422,25.1843897559024,0.899264625104412,0.00233762969970703,0.5252,0.5038,0.5588,1,1,1
"12",12,99.4696,25.716162304922,0.905469083600771,0.00287112693786621,0.5238,0.5106,0.5578,1,1,1
"13",13,99.4964,25.9995868747499,0.897765094540641,0.00277557616233826,0.5298,0.5124,0.5598,1,1,1
"14",14,99.4452,26.3063194877951,0.897968211266566,0.00328120584487915,0.5194,0.5244,0.562,1,1,1
"15",15,99.4264,26.8049050020008,0.904561493956264,0.00314144282341003,0.5138,0.5242,0.5594,1,1,1
"16",16,99.4028,26.2390477791116,0.925142030409352,0.00344510343745351,0.5182,0.5264,0.5642,1,1,1
"17",17,99.4024,27.2657805522209,0.905277097327014,0.00471388601027429,0.5156,0.518,0.572,1,1,1
"18",18,99.4016,27.5305296518607,0.903315281388888,0.00354314681440592,0.5198,0.5158,0.581,1,1,1
"19",19,99.3192,27.5883466986795,0.923663508290607,0.00397320824642666,0.5118,0.5178,0.5994,1,1,1
"20",20,99.3264,27.6101070828331,0.921033261279873,0.00481566995941976,0.5116,0.5108,0.6008,1,1,1
"21",21,99.266,28.1224929971989,0.912450969441267,0.00452695909949034,0.5058,0.5104,0.6014,1,1,1
"22",22,99.3608,28.6316760304122,0.900498554320157,0.00459099115976041,0.507,0.5142,0.5932,1,1,1
"23",23,99.0936,28.1873139655862,0.922266887943665,0.00550320387484944,0.5014,0.511,0.6014,1,1,1
"24",24,99.1292,27.6283587034814,0.926355473635139,0.00489773557884674,0.4928,0.5086,0.5984,1,1,1
"25",25,99.2112,28.3715431772709,0.919263967136903,0.00560939329799386,0.4896,0.5092,0.6036,1,1,1
"26",26,99.1764,28.1317357342937,0.928900686479815,0.00646435415500714,0.496,0.501,0.592,1,1,1
"27",27,99.3256,27.9355588635454,0.919952811536692,0.00599079366388106,0.496,0.5216,0.5932,1,1,1
"28",28,99.5,28.1180472188876,0.935245597506653,0.00615207774764059,0.4912,0.5222,0.5758,1,1,1
"29",29,99.5228,29.6605443777511,0.914036321811095,0.00685737990378146,0.5026,0.5302,0.5772,1,1,1
"30",30,99.4236,28.7028441776711,0.927745140685376,0.00621974134699544,0.4946,0.5326,0.5858,1,1,1
"31",31,99.57,28.6885754301721,0.915044469629077,0.00666615571440978,0.4998,0.5454,0.5952,1,1,1
"32",32,99.7512,29.0209069227691,0.918752009976211,0.00670908846477739,0.5024,0.5482,0.5954,1,1,1
"33",33,99.8628,28.6834495398159,0.93154227008816,0.00736713051517516,0.4864,0.5508,0.5938,1,1,1
"34",34,99.6912,28.8521834333733,0.912701750844763,0.0070401862361697,0.4788,0.5436,0.5964,1,1,1
"35",35,99.6452,29.3614615446178,0.952555508392201,0.00754977832023771,0.487,0.5386,0.584,1,1,1
"36",36,99.6712,31.0130957983193,0.92766245269086,0.0080335168367644,0.4916,0.5558,0.5898,1,1,1
"37",37,99.682,31.715962384954,0.923250939745154,0.00874282308469027,0.497,0.5536,0.5852,1,1,1
"38",38,99.7092,32.2127204481793,0.921538147889462,0.00801030245560371,0.4928,0.5456,0.5814,1,1,1
"39",39,99.6504,31.441556462585,0.927865402837078,0.00849300681185808,0.5056,0.5414,0.5866,1,1,1
"40",40,99.6944,29.8297405362145,0.935114190873015,0.00810099089136043,0.5008,0.5424,0.5732,1,1,1
"41",41,99.676,28.7129091636655,0.930927335173335,0.00871528514844501,0.4892,0.5374,0.5766,1,1,1
"42",42,99.88,28.3681472589036,0.945957140438977,0.00898678637142832,0.4934,0.536,0.5884,1,1,1
"43",43,100.0304,28.5464944377751,0.933870692666784,0.00975140787048484,0.4906,0.5374,0.5954,1,1,1
"44",44,100.0868,29.0444835534214,0.927403129356115,0.00916170939015763,0.4846,0.5396,0.5812,1,1,1
"45",45,99.9504,30.4081030812325,0.903271460087217,0.00940617594315717,0.4836,0.5364,0.5886,1,1,1
"46",46,100.132,30.2986954781913,0.915389492691415,0.00996103131637197,0.483,0.5252,0.5872,1,1,1
"47",47,100.1888,30.2940721888755,0.913946902111724,0.00993322989024947,0.4764,0.5322,0.594,1,1,1
"48",48,100.3016,29.5824704281713,0.922704362236433,0.00990294722951365,0.4798,0.546,0.601,1,1,1
"49",49,100.396,30.2993037214886,0.926243316645087,0.00998930077281007,0.4848,0.5508,0.6034,1,1,1
"50",50,100.2616,29.7218541816727,0.927153008495724,0.0102355426860415,0.489,0.5492,0.6116,1,1,1
"51",51,100.2868,29.8252758703481,0.914109279092197,0.0102831564542869,0.486,0.5522,0.6072,1,1,1
"52",52,100.3296,30.1282151260504,0.909797148985095,0.0105429249744778,0.477,0.555,0.6126,1,1,1
"53",53,100.2708,30.019074989996,0.912509000346377,0.0109971246551524,0.4802,0.5638,0.6194,1,1,1
"54",54,100.3796,29.1599678271309,0.910283998192328,0.0111408839565711,0.4844,0.5602,0.6208,1,1,1
"55",55,100.4448,29.195431132453,0.935450550085797,0.011621884363884,0.4814,0.5596,0.6322,1,1,1
"56",56,100.422,29.5285274109644,0.930246771354916,0.0120585644564228,0.4776,0.5664,0.6232,1,1,1
"57",57,100.3284,30.8905096438575,0.915467053913312,0.0115827131913901,0.4816,0.5554,0.6264,1,1,1
"58",58,100.3132,30.1751758303321,0.917774987107296,0.0120634084362044,0.478,0.5456,0.6336,1,1,1
"59",59,100.2644,29.9544744297719,0.916100275611523,0.0124340679971812,0.474,0.5436,0.6314,1,1,1
"60",60,100.3948,29.2818456982793,0.952617655618603,0.0129560577074391,0.4784,0.5458,0.6236,1,1,1
"61",61,100.5088,29.489718447379,0.926795275494475,0.0132569890695255,0.4784,0.5554,0.6238,1,1,1
"62",62,100.3096,29.599187515006,0.945128113246936,0.0124463654350497,0.4802,0.5632,0.6294,1,1,1
"63",63,100.4624,29.643643697479,0.915948097768135,0.0130448985851638,0.4666,0.5562,0.6242,1,1,1
"64",64,100.4012,29.6272894757903,0.918487946916292,0.0132152031777337,0.4706,0.571,0.6238,1,1,1
"65",65,100.4624,30.1342399359744,0.909023761483788,0.0130995345620341,0.469,0.5634,0.6252,1,1,1
"66",66,100.3472,30.2363466986795,0.901285778579211,0.013669988698379,0.4694,0.5634,0.6222,1,1,1
"67",67,100.4528,29.5083755102041,0.91760750005739,0.0135009058832064,0.4648,0.5842,0.6292,1,1,1
"68",68,100.4884,28.9310378551421,0.919098128391961,0.0139820522521946,0.4592,0.5876,0.6378,1,1,1
"69",69,100.5944,28.1867633453381,0.93928961936186,0.0139486867401698,0.4546,0.5922,0.6412,1,1,1
"70",70,100.6404,28.3064104041617,0.938397703168254,0.0149694767104527,0.4486,0.5982,0.641,1,1,1
"71",71,100.6788,28.9976296118447,0.920564356156533,0.015035299605603,0.4502,0.5964,0.6352,1,1,1
"72",72,100.6248,28.749924929972,0.91854422351753,0.0147990622699598,0.455,0.601,0.6336,1,1,1
"73",73,100.568,29.0417927170868,0.9228699075059,0.0149135689652402,0.452,0.5968,0.6362,1,1,1
"74",74,100.5652,28.4115135654262,0.921831221268355,0.0155347094116045,0.4478,0.5902,0.6304,1,1,1
"75",75,100.6472,28.0851662264906,0.919239072493363,0.015429378150273,0.453,0.5928,0.6264,1,1,1
"76",76,100.5576,27.1455404561825,0.927160377906088,0.0156453245229854,0.4574,0.594,0.6388,1,1,1
"77",77,100.5964,27.872656102441,0.924575491304795,0.0158827656153926,0.4674,0.603,0.6386,1,1,1
"78",78,100.4344,27.680768947579,0.917455864091468,0.0161310234007682,0.4588,0.602,0.6456,1,1,1
"79",79,100.5624,26.4166729091637,0.926888910373482,0.0158673333252036,0.4516,0.6144,0.651,1,1,1
"80",80,100.698,27.0376110444178,0.917003974869977,0.0160341767187265,0.4496,0.6164,0.6524,1,1,1
"81",81,100.884,27.2238335334134,0.917600412509576,0.0168076843242169,0.4538,0.619,0.6488,1,1,1
"82",82,100.8816,27.92114989996,0.922368796817086,0.0173354240409663,0.458,0.6242,0.6512,1,1,1
"83",83,100.8616,27.3133707883153,0.906417244359485,0.0173644782762683,0.4592,0.631,0.6562,1,1,1
"84",84,100.7288,25.9440281712685,0.930742325850171,0.0178970828669809,0.4602,0.627,0.648,1,1,1
"85",85,100.6716,25.5923903961585,0.907634215174968,0.0174574460197847,0.4648,0.6398,0.6594,1,1,1
"86",86,100.7932,26.5698617046819,0.904345969354501,0.0174615759836985,0.4742,0.6426,0.6646,1,1,1
"87",87,100.6764,28.1141286914766,0.91046660954968,0.0182089770788867,0.4634,0.646,0.665,1,1,1
"88",88,100.5912,27.4782738695478,0.933674970721239,0.0177353346136319,0.4458,0.6418,0.6638,1,1,1
"89",89,100.5412,27.5585259703882,0.92826067641901,0.0179446876063882,0.4472,0.6452,0.6558,1,1,1
"90",90,100.5748,27.9355791916767,0.925659894885008,0.0188079965684822,0.4546,0.6352,0.6484,1,1,1
"91",91,100.6444,28.3092723489396,0.92231363948083,0.0186888934650721,0.4576,0.6294,0.653,1,1,1
"92",92,100.638,27.8028771508603,0.911550455466002,0.018340549915084,0.4634,0.6436,0.6584,1,1,1
"93",93,100.534,28.4570268107243,0.893694058745866,0.0193171809474869,0.4582,0.6462,0.6382,1,1,1
"94",94,100.6212,27.1213591036415,0.92133474597315,0.0193753920918898,0.4726,0.6414,0.6406,1,1,1
"95",95,100.7148,27.9822538615446,0.910799058942811,0.0192266603493172,0.477,0.6264,0.6324,1,1,1
"96",96,100.7876,28.3186136854742,0.919186980320018,0.0198895915487174,0.4774,0.6186,0.6306,1,1,1
"97",97,100.4496,29.5176669067627,0.917227972570753,0.0197254146996262,0.4792,0.631,0.6266,1,1,1
"98",98,100.49,29.5649259703882,0.911894048340106,0.0202231955356651,0.4826,0.6346,0.617,1,1,1
"99",99,100.3724,29.7880334533814,0.916913693717251,0.0208065554960315,0.4884,0.6348,0.614,1,1,1
"100",100,100.4524,29.5355484593838,0.92114405105145,0.0204979888457074,0.489,0.6282,0.6158,1,1,1
"101",101,100.3784,30.9884088035214,0.90357190134277,0.0215371695253747,0.4884,0.625,0.6232,1,1,1
"102",102,100.374,31.2826370548219,0.929458960891872,0.0208830337247857,0.4936,0.633,0.6262,1,1,1
"103",103,100.2488,31.8580417767107,0.937903720504481,0.0210447650989097,0.5068,0.6376,0.6324,1,1,1
"104",104,100.25,31.4512805122049,0.948337207327275,0.0224865878216578,0.5012,0.6352,0.6254,1,1,1
"105",105,100.0796,31.7171507002801,0.926567135411933,0.021379740011623,0.5026,0.6424,0.6106,1,1,1
"106",106,99.9928,30.7338416966787,0.919987365636719,0.0212640148790861,0.4958,0.6418,0.6108,1,1,1
"107",107,100.0512,29.8133038815526,0.910869841317837,0.0218390602831192,0.4884,0.6308,0.6132,1,1,1
"108",108,100.1056,29.4374236094438,0.915337511486034,0.0224734321035669,0.478,0.6346,0.6244,1,1,1
"109",109,100.2768,28.326712444978,0.917403276430344,0.0221132998290279,0.4748,0.631,0.6374,1,1,1
"110",110,100.0836,28.5296228891557,0.916274002017484,0.0222676855168079,0.478,0.6362,0.6368,1,1,1
"111",111,99.8756,28.6755948779512,0.909792304056908,0.0229813560848906,0.4804,0.6256,0.6358,1,1,1
"112",112,99.7952,28.2717656662665,0.921264854168869,0.0235713473525023,0.4904,0.6146,0.6402,1,1,1
"113",113,99.786,27.2479031612645,0.923920730782284,0.0232449498591872,0.4872,0.6162,0.6362,1,1,1
"114",114,99.7064,27.2070818727491,0.916932933286842,0.0225687520004812,0.48,0.6188,0.6294,1,1,1
"115",115,99.6268,27.4424987595038,0.925493160099478,0.0234663345071455,0.4686,0.61,0.6212,1,1,1
"116",116,99.5004,27.1456581032413,0.907115496894706,0.0241082233353382,0.4744,0.6192,0.621,1,1,1
"117",117,99.438,26.7416526610644,0.929225001904159,0.0245432170019158,0.4704,0.6296,0.6254,1,1,1
"118",118,99.4044,27.9672475390156,0.90710877210345,0.0236673491262728,0.462,0.6238,0.6236,1,1,1
"119",119,99.576,27.799343737495,0.917400314608087,0.0238856205293953,0.4684,0.6152,0.6358,1,1,1
"120",120,99.4092,28.1081986394558,0.925197036722629,0.0247151750656483,0.4672,0.6046,0.6378,1,1,1
"121",121,99.3616,27.1040870748299,0.933253421263067,0.0241621947564501,0.4686,0.602,0.6346,1,1,1
"122",122,99.2592,28.1344691476591,0.896040905615708,0.0247686042399129,0.4602,0.6084,0.6316,1,1,1
"123",123,99.2148,28.9546428171269,0.920504026744792,0.0245364711037251,0.4542,0.5984,0.6266,1,1,1
"124",124,99.2356,29.1253427771108,0.92241014467205,0.0254848992516097,0.4564,0.5924,0.6256,1,1,1
"125",125,99.1364,29.2302871548619,0.905526929127801,0.0252613642292624,0.4704,0.5882,0.6158,1,1,1
"126",126,99.1468,28.8864043217287,0.920484927918808,0.0258906954131659,0.4646,0.5848,0.6146,1,1,1
"127",127,99.2128,27.9995159663866,0.909525492511801,0.0257504366290099,0.4686,0.5804,0.6148,1,1,1
"128",128,99.3476,27.7090578631453,0.901627607261433,0.0257331843175967,0.4578,0.5846,0.6146,1,1,1
"129",129,99.5448,27.345331092437,0.92799705474052,0.0263487625280747,0.4514,0.5946,0.6154,1,1,1
"130",130,99.5308,27.6265019607843,0.913000270439903,0.0265742581366381,0.4452,0.5998,0.6132,1,1,1
"131",131,99.6904,27.3454860344138,0.914323572728979,0.0263779154973335,0.4346,0.5922,0.607,1,1,1
"132",132,99.5068,27.944331492597,0.91675986392451,0.0264526659256622,0.4264,0.5838,0.6042,1,1,1
"133",133,99.7104,28.5875668667467,0.899789712056424,0.0265953812742277,0.425,0.5784,0.6182,1,1,1
"134",134,99.5584,28.5828225690276,0.910533896667225,0.0267238540307007,0.4278,0.575,0.6114,1,1,1
"135",135,99.4848,28.7140545818327,0.925895079183881,0.0276759359876304,0.416,0.5818,0.605,1,1,1
"136",136,99.3448,28.0195207683073,0.916367458356192,0.0274161526948382,0.419,0.5804,0.6094,1,1,1
"137",137,99.3056,28.7885240496198,0.915931731811858,0.0276715918629018,0.414,0.5788,0.6122,1,1,1
"138",138,99.2412,28.4552046418567,0.920668738695718,0.0275981593281786,0.419,0.5756,0.6116,1,1,1
"139",139,99.284,28.3330772308924,0.907429113122412,0.0283374202824181,0.42,0.5964,0.6088,1,1,1
"140",140,99.2816,29.0875364545818,0.91281390173814,0.0287467278963575,0.4162,0.6028,0.6212,1,1,1
"141",141,99.2808,28.9559337334934,0.920981080848792,0.0279053011568362,0.4124,0.6174,0.622,1,1,1
"142",142,99.6156,28.2807489395758,0.929565006004308,0.0288930111815445,0.4052,0.6172,0.62,1,1,1
"143",143,99.6352,27.9709093237295,0.911034351038101,0.0285612495634421,0.4084,0.6212,0.6152,1,1,1
"144",144,99.6004,28.1751899159664,0.921112214044705,0.0286684475189379,0.4056,0.6246,0.607,1,1,1
"145",145,99.5528,28.5034135254102,0.921166890306423,0.0295533937851127,0.401,0.6254,0.6022,1,1,1
"146",146,99.63,29.0239095638255,0.932051026633531,0.0294339224606708,0.399,0.627,0.6028,1,1,1
