"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.416875,11.2813911038149,0.818614282134234,0,0.499375,0.5115625,0.509375,1,1,1
"2",2,99.474375,14.4095993589744,0.826864800140207,0.0334375,0.4875,0.510625,0.5190625,1,1,1
"3",3,99.435,16.983889931207,0.870771477513915,0.039296875,0.4940625,0.52,0.5190625,1,1,1
"4",4,99.585625,19.0233079268293,0.906707648616844,0.0415625,0.4915625,0.5165625,0.5246875,1,1,1
"5",5,99.545625,22.7771540806754,0.906534066138371,0.047958984375,0.49625,0.5284375,0.52125,1,1,1
"6",6,99.780625,26.0888051125704,0.905762730513513,0.048690185546875,0.5078125,0.5190625,0.5034375,1,1,1
"7",7,99.705625,28.4817694652908,0.926955912010413,0.0517587280273437,0.5209375,0.5253125,0.505625,1,1,1
"8",8,99.77875,31.0992354596623,0.917774563270123,0.0500791931152344,0.515625,0.5346875,0.5021875,1,1,1
"9",9,99.871875,32.8597463258286,0.954723390335545,0.0492175674438477,0.52875,0.518125,0.4915625,1,1,1
"10",10,99.6725,36.6156285178236,0.919585961287748,0.05471031665802,0.5171875,0.515,0.481875,1,1,1
"11",11,99.710625,39.490318558474,0.925080720192589,0.0568214094638824,0.506875,0.5121875,0.4775,1,1,1
"12",12,99.85125,41.9015619136961,0.959489353807628,0.0573464623093605,0.5109375,0.5165625,0.455625,1,1,1
"13",13,99.94125,46.0015494058787,0.953238924471336,0.059581854864955,0.5175,0.5209375,0.448125,1,1,1
"14",14,100.091875,47.4143179330832,0.946984229171954,0.0606980110891163,0.52625,0.52,0.4503125,1,1,1
"15",15,100.059375,48.1284298780488,0.969985172389499,0.0573046005982906,0.5196875,0.5359375,0.4575,1,1,1
"16",16,99.914375,50.1846587711069,0.970895239143809,0.054752154618036,0.5190625,0.54,0.4571875,1,1,1
"17",17,100.059375,51.9595743433396,0.976552682875914,0.0526156886023819,0.5240625,0.5509375,0.47,1,1,1
"18",18,100.078125,54.4310408849281,0.966631969272502,0.0614554697672429,0.5275,0.5471875,0.4753125,1,1,1
"19",19,100.115625,54.9953779706066,0.978392500222548,0.0637713141097993,0.5221875,0.550625,0.4675,1,1,1
"20",20,100.03625,58.5665400250156,0.956238205988554,0.0561333042677552,0.52875,0.5271875,0.4665625,1,1,1
"21",21,99.97375,60.5446513445904,0.957095532556136,0.0592164088252559,0.534375,0.5396875,0.4803125,1,1,1
"22",22,100.02375,61.855595684803,0.958677308269005,0.0593452820545818,0.548125,0.535625,0.47,1,1,1
"23",23,99.929375,62.2808126172608,0.972535357598155,0.0598788772008816,0.5534375,0.528125,0.4759375,1,1,1
