"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4816,11.9224304121649,0.815198804640653,0,0.5,0.4998,0.4876,1,1,1
"2",2,99.582,11.982468987595,0.811675907747045,0,0.4974,0.488,0.4978,1,1,1
"3",3,99.6012,12.4911550220088,0.79172515009292,0.00425,0.4922,0.4824,0.4946,1,1,1
"4",4,99.4588,12.180374709884,0.836902048994354,0.0055625,0.492,0.485,0.4938,1,1,1
"5",5,99.674,12.8352581032413,0.825948731282722,0.006925,0.4916,0.4808,0.4888,1,1,1
"6",6,99.6556,12.4619734293717,0.827366572921592,0.00831640625,0.4918,0.4846,0.4898,1,1,1
"7",7,99.6716,12.4583367747099,0.811192266297711,0.0097630859375,0.4928,0.4748,0.4836,1,1,1
"8",8,99.694,13.0231732693077,0.809435527706176,0.010864306640625,0.4962,0.4772,0.4846,1,1,1
"9",9,99.5348,12.4873839135654,0.825650976990545,0.0109306274414063,0.495,0.467,0.4856,1,1,1
"10",10,99.5084,12.7574324129652,0.78450465125374,0.0115811462402344,0.4912,0.4596,0.4782,1,1,1
"11",11,99.5084,12.378880992397,0.824396490174264,0.0121628921508789,0.4822,0.455,0.4864,1,1,1
"12",12,99.488,12.2563585434174,0.817198857017484,0.0127941089630127,0.4866,0.4606,0.4914,1,1,1
"13",13,99.5092,12.9478945178071,0.821216286100879,0.0138324539661407,0.4964,0.468,0.4838,1,1,1
"14",14,99.4196,12.9551178871549,0.815125582892463,0.0136075502753258,0.4922,0.4688,0.4816,1,1,1
"15",15,99.2656,13.1050986794718,0.809169160495485,0.0139725984483957,0.4878,0.4646,0.4804,1,1,1
"16",16,99.2072,12.9526492196879,0.792225608377167,0.0148368857912719,0.4798,0.4784,0.4916,1,1,1
"17",17,99.2676,12.3113147659064,0.813020523880283,0.0151907893488184,0.4852,0.484,0.4844,1,1,1
"18",18,99.3532,11.6827228491397,0.815219680995776,0.0163748193746433,0.4864,0.4866,0.4776,1,1,1
"19",19,99.2888,12.0166012004802,0.841223098640808,0.0150647739496198,0.4928,0.4768,0.4876,1,1,1
"20",20,99.3728,12.8837736694678,0.799778550189029,0.0160728152872034,0.487,0.4806,0.4856,1,1,1
"21",21,99.272,12.2781272509004,0.806116942780116,0.0160101282789808,0.487,0.4606,0.4782,1,1,1
"22",22,99.314,12.4932012805122,0.792644886326328,0.0169982848189125,0.4896,0.459,0.4806,1,1,1
"23",23,99.3608,12.2403194877951,0.826948418726395,0.016881733403201,0.4926,0.4744,0.4762,1,1,1
"24",24,99.5044,12.6454388155262,0.809881991022068,0.0176007294606221,0.4912,0.4792,0.4686,1,1,1
"25",25,99.5208,12.5769981592637,0.819218162526314,0.0182485400256544,0.4852,0.4744,0.4678,1,1,1
"26",26,99.4448,12.8136784313725,0.839757424089223,0.0182161094321706,0.4912,0.4834,0.477,1,1,1
"27",27,99.5128,12.6076792316927,0.812358750187072,0.017540638235138,0.4926,0.4864,0.4732,1,1,1
"28",28,99.5688,12.3165931972789,0.817175919358232,0.0185987801437866,0.4942,0.4922,0.4686,1,1,1
"29",29,99.4852,12.7404771508603,0.812725482850417,0.0183425163157705,0.4914,0.497,0.4734,1,1,1
"30",30,99.4272,12.3872550620248,0.8008127627234,0.019323825653298,0.4814,0.4936,0.467,1,1,1
"31",31,99.5204,12.0640094437775,0.82736881470413,0.0200892186267484,0.4792,0.4848,0.464,1,1,1
"32",32,99.536,12.4488835534214,0.791671501162336,0.0197808255573335,0.4812,0.4894,0.466,1,1,1
"33",33,99.6352,11.8524619447779,0.820524172777277,0.0200586108900524,0.4638,0.4966,0.4566,1,1,1
"34",34,99.554,12.0807162865146,0.803632760963918,0.0199892769768718,0.4698,0.5024,0.4596,1,1,1
"35",35,99.4992,12.7390949979992,0.788307550221206,0.0204453876565769,0.48,0.5022,0.4586,1,1,1
"36",36,99.5084,12.1099734293717,0.805741074339144,0.0210629069303278,0.4854,0.5116,0.4662,1,1,1
"37",37,99.4948,12.3853270908363,0.797125245894046,0.021760054022066,0.48,0.5108,0.4668,1,1,1
"38",38,99.4852,12.531593597439,0.798285874807454,0.0222568668617374,0.478,0.5068,0.4608,1,1,1
