"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4032,12.1983090836335,0.784431841431299,0,0.4988,0.4962,0.5084,1,1,1
"2",2,99.4116,11.6876605042017,0.843379553163254,0,0.4964,0.4936,0.5084,1,1,1
"3",3,99.3936,12.4636645058023,0.813168250620573,0.00365,0.4932,0.4916,0.5004,1,1,1
"4",4,99.5512,12.2962970788315,0.817749067847439,0.0058,0.4902,0.505,0.509,1,1,1
"5",5,99.5428,12.0834015206082,0.810753369959043,0.00690625,0.4874,0.5032,0.511,1,1,1
"6",6,99.604,12.2816966786715,0.818368797561316,0.0082015625,0.4698,0.4986,0.5126,1,1,1
"7",7,99.5956,12.3465992797119,0.798899762973875,0.0086568359375,0.4736,0.4918,0.5174,1,1,1
"8",8,99.558,12.2043177270908,0.817547512852233,0.00933369140625,0.4686,0.498,0.5126,1,1,1
"9",9,99.5124,12.7933635854342,0.799718901878136,0.0105408325195312,0.4682,0.5082,0.4998,1,1,1
"10",10,99.5232,13.4908581032413,0.790826449238324,0.0110095703125,0.4636,0.5126,0.4958,1,1,1
"11",11,99.4268,13.1691094037615,0.796003685781164,0.0119243682861328,0.4624,0.5192,0.4984,1,1,1
"12",12,99.5368,12.3495855942377,0.805002398059902,0.0122324377059937,0.4672,0.5126,0.5014,1,1,1
"13",13,99.6028,12.122681232493,0.822055947670429,0.0140471025943756,0.4644,0.508,0.5132,1,1,1
"14",14,99.4964,12.1748569827931,0.816366568620438,0.0142590201377869,0.4634,0.5024,0.5258,1,1,1
"15",15,99.4296,12.6324968387355,0.807642741414877,0.0141699537247419,0.4682,0.5142,0.5374,1,1,1
"16",16,99.3644,12.4109770308123,0.81551057971516,0.0154817615054548,0.4756,0.523,0.535,1,1,1
"17",17,99.282,12.404237695078,0.793616349857847,0.0158148227469996,0.4758,0.5136,0.5422,1,1,1
"18",18,99.2744,12.425674909964,0.789766465294516,0.0157293435470667,0.4872,0.5144,0.5282,1,1,1
"19",19,99.2224,12.139393997599,0.800664876391703,0.0161978758695768,0.4822,0.5222,0.5184,1,1,1
"20",20,99.3288,12.1063330932373,0.795769740285613,0.0174442601974675,0.4752,0.5266,0.5124,1,1,1
"21",21,99.3172,12.2182714685874,0.815722858585658,0.0165824383721912,0.4842,0.5242,0.5092,1,1,1
"22",22,99.356,12.3590076030412,0.783194466209662,0.0165301375959189,0.487,0.5276,0.514,1,1,1
"23",23,99.3372,11.712181032413,0.800121019215436,0.0168969285603246,0.4806,0.52,0.5046,1,1,1
"24",24,99.3808,11.8165179671869,0.808851401858829,0.0184466102601472,0.4718,0.5186,0.4988,1,1,1
"25",25,99.4396,11.9271226890756,0.78786468693915,0.0178361637910516,0.465,0.53,0.5,1,1,1
"26",26,99.3316,11.755143497399,0.813356336338629,0.0180358836185358,0.4664,0.5308,0.4966,1,1,1
"27",27,99.272,12.0412324929972,0.826789316686961,0.0184072505105016,0.4604,0.5328,0.5114,1,1,1
"28",28,99.2872,12.2152022408964,0.805680694184417,0.0192727936014487,0.4598,0.5228,0.5064,1,1,1
"29",29,99.318,11.9952741096439,0.814005996092232,0.0197039201782924,0.4682,0.5322,0.5112,1,1,1
"30",30,99.328,12.4061784713886,0.807822923171405,0.020575250891863,0.4654,0.5232,0.5062,1,1,1
"31",31,99.3672,12.4221330132053,0.791095463780999,0.020384465731832,0.4562,0.5234,0.5086,1,1,1
"32",32,99.2436,13.2103431772709,0.794801274890778,0.0204400685942407,0.4598,0.5174,0.5022,1,1,1
"33",33,99.2776,13.2674452180872,0.811302054411401,0.0219109584073071,0.4566,0.5168,0.4966,1,1,1
"34",34,99.3232,13.3600857943177,0.800175963866785,0.0205083563208844,0.4538,0.527,0.4898,1,1,1
"35",35,99.3656,12.5985760704282,0.828154642983593,0.0212597224711446,0.4554,0.5232,0.5014,1,1,1
"36",36,99.3468,12.9989293317327,0.808427291780155,0.0214702598047413,0.4538,0.5284,0.496,1,1,1
"37",37,99.2668,12.6606820328131,0.811888541109036,0.022697424377094,0.4566,0.5262,0.506,1,1,1
"38",38,99.3852,12.6410773909564,0.811699520954261,0.0222939130861679,0.4594,0.519,0.5016,1,1,1
"39",39,99.2936,11.9857933573429,0.826149683090201,0.0222819789555161,0.451,0.5312,0.4976,1,1,1
"40",40,99.162,12.4439335734294,0.785226335714991,0.0234189738872709,0.4532,0.5376,0.5014,1,1,1
"41",41,99.148,12.7944137655062,0.783134896557246,0.0219431048681185,0.4564,0.5402,0.5016,1,1,1
"42",42,99.0908,12.8108797118848,0.81583172146434,0.022506132278624,0.4576,0.533,0.5026,1,1,1
"43",43,99.0876,12.6745960784314,0.826119401920115,0.0232129770527925,0.4598,0.5486,0.5026,1,1,1
"44",44,99.0996,12.6075228491397,0.812643312270516,0.0240656291721723,0.4632,0.5552,0.5064,1,1,1
"45",45,99.1012,11.9965571828731,0.825091675294703,0.0241227421082339,0.4526,0.5636,0.497,1,1,1
"46",46,99.1544,12.3499006002401,0.801880563954556,0.0242360277750054,0.4506,0.5572,0.4906,1,1,1
"47",47,99.1136,11.8838485794318,0.800847536615045,0.0238183930187072,0.4476,0.559,0.4934,1,1,1
