"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4208,12.4839209283713,0.812449316156609,0,0.4866,0.4986,0.4896,1,1,1
"2",2,99.4792,12.0832006402561,0.830169470851398,0.0146,0.4822,0.5038,0.5002,1,1,1
"3",3,99.5448,12.299312685074,0.825789124605954,0.0161,0.491,0.5104,0.4988,1,1,1
"4",4,99.4164,12.1014516206483,0.815531501126947,0.01805,0.483,0.5116,0.504,1,1,1
"5",5,99.4812,12.4786380152061,0.812078805606306,0.0223125,0.4828,0.5024,0.5034,1,1,1
"6",6,99.5716,12.1953515806323,0.815176661424234,0.02611328125,0.4854,0.4974,0.5126,1,1,1
"7",7,99.4976,12.3797461384554,0.813324540578381,0.0207576171875,0.4764,0.4962,0.5168,1,1,1
"8",8,99.4964,12.9087505402161,0.793618404576593,0.024518017578125,0.472,0.4782,0.5126,1,1,1
"9",9,99.52,12.0048019207683,0.822208586666667,0.021672998046875,0.4724,0.4826,0.5212,1,1,1
"10",10,99.5544,12.023049859944,0.835524571423459,0.0245497009277344,0.4546,0.4856,0.5306,1,1,1
"11",11,99.5056,12.2764792316927,0.818762338764867,0.0265465927124023,0.45,0.4942,0.535,1,1,1
"12",12,99.5072,12.5549701480592,0.821289129532149,0.0241386617660522,0.4554,0.5042,0.551,1,1,1
"13",13,99.4316,12.2502215286114,0.827614044241864,0.0263173956871033,0.4472,0.5058,0.5426,1,1,1
"14",14,99.586,12.8669507803121,0.813695671307073,0.0256633149981499,0.4568,0.5072,0.5372,1,1,1
"15",15,99.4796,12.649043457383,0.803239292972712,0.0260634477257729,0.4528,0.5124,0.5302,1,1,1
"16",16,99.3612,12.0963731092437,0.837096065001033,0.0291048646070063,0.4592,0.5196,0.5404,1,1,1
"17",17,99.2508,12.1303515006002,0.807226914900435,0.0287692303130403,0.47,0.5074,0.5346,1,1,1
"18",18,99.328,12.2301080432173,0.812508912725959,0.0270315276552923,0.4764,0.5094,0.5336,1,1,1
"19",19,99.3232,12.0467604641857,0.819855498121924,0.0327413812966319,0.4754,0.5128,0.5416,1,1,1
"20",20,99.4256,12.4606488995598,0.829472762683501,0.0281790080062492,0.4732,0.5088,0.5526,1,1,1
"21",21,99.38,12.3533413365346,0.816534559942989,0.0293298868293175,0.4744,0.5088,0.5432,1,1,1
"22",22,99.3992,12.2151254101641,0.816318097141709,0.0330646059314666,0.4818,0.508,0.5362,1,1,1
"23",23,99.3476,12.2556765106042,0.814843519637009,0.0295235613168854,0.4786,0.4994,0.5268,1,1,1
"24",24,99.3236,12.1461414965986,0.799743405042965,0.0316351498365789,0.4822,0.4984,0.5264,1,1,1
"25",25,99.5284,11.8851474989996,0.806837602509568,0.0337872341875904,0.4938,0.4962,0.5204,1,1,1
"26",26,99.5548,12.273506362545,0.798592454536057,0.0324591889451681,0.4826,0.4962,0.526,1,1,1
"27",27,99.706,11.5489835934374,0.822951958202288,0.031405121451428,0.4956,0.4968,0.5332,1,1,1
"28",28,99.724,12.0870588235294,0.793937592946464,0.0330228028042284,0.4894,0.5012,0.5396,1,1,1
"29",29,99.5996,12.6371346938776,0.805790980497793,0.0319884337086898,0.488,0.501,0.5386,1,1,1
"30",30,99.6384,12.4942431372549,0.824028465886247,0.0374276192719203,0.4824,0.5084,0.5522,1,1,1
"31",31,99.5492,13.1648452981192,0.789803530619842,0.0367219137230295,0.4762,0.5154,0.5468,1,1,1
"32",32,99.5828,12.3784955582233,0.816147680035435,0.0330811030548452,0.4882,0.511,0.5574,1,1,1
"33",33,99.4836,12.3714796318527,0.845393603605106,0.0333481639448695,0.4942,0.5126,0.5492,1,1,1
"34",34,99.4428,12.6549901560624,0.796694940281779,0.035772348908036,0.5038,0.5014,0.5548,1,1,1
"35",35,99.3992,12.6857136454582,0.80458459154539,0.0374546142723478,0.5114,0.5032,0.5598,1,1,1
"36",36,99.4628,12.5768468987595,0.816798148279636,0.0341770836251207,0.5186,0.5238,0.547,1,1,1
"37",37,99.4464,12.2384224089636,0.80403827676503,0.0335186372993763,0.5216,0.5242,0.551,1,1,1
"38",38,99.4464,12.8114516206483,0.793964493350937,0.0352138893159314,0.51,0.531,0.5602,1,1,1
"39",39,99.5028,12.3957504601841,0.811868725590826,0.0353971736390107,0.504,0.539,0.5572,1,1,1
"40",40,99.5056,12.5517893557423,0.826784659671544,0.0355382738639057,0.4926,0.5424,0.5562,1,1,1
"41",41,99.4204,12.309387595038,0.812075445946453,0.0364940680918526,0.4916,0.548,0.5668,1,1,1
"42",42,99.3568,11.8494335334134,0.825604541421255,0.0375889953821634,0.4934,0.5478,0.5656,1,1,1
"43",43,99.4836,12.2538325730292,0.787098940186376,0.0390084637297516,0.496,0.5398,0.568,1,1,1
"44",44,99.4492,11.8657656662665,0.821122760565159,0.0378792651983251,0.4872,0.5334,0.5688,1,1,1
"45",45,99.4932,12.8735031612645,0.789840343960205,0.0392685823003143,0.4834,0.5226,0.5702,1,1,1
"46",46,99.3724,12.6763887955182,0.825113633954473,0.0393559128622214,0.4732,0.5078,0.5704,1,1,1
"47",47,99.424,13.158287314926,0.806293378617723,0.0361934640073054,0.4804,0.509,0.5704,1,1,1
"48",48,99.2364,12.2710234493798,0.816241801691108,0.0371391556475559,0.475,0.5042,0.5706,1,1,1
"49",49,99.24,11.9159663865546,0.824999664181611,0.038088541944093,0.4796,0.5038,0.5724,1,1,1
"50",50,99.1988,12.3154047218888,0.814433638069713,0.0402578484266994,0.4866,0.4996,0.583,1,1,1
"51",51,99.2616,12.7030466586635,0.787629095956966,0.0397312793372101,0.4774,0.4946,0.594,1,1,1
"52",52,99.2172,12.4189917567027,0.818036571309525,0.0393989787538094,0.4844,0.4992,0.601,1,1,1
"53",53,99.3024,12.5391699079632,0.799019546770792,0.0405192998391053,0.4888,0.4892,0.6052,1,1,1
"54",54,99.3388,12.4185819927971,0.823527087182253,0.038611503195542,0.4924,0.4728,0.5976,1,1,1
"55",55,99.3964,12.36421272509,0.818047216495777,0.0358834394056424,0.4982,0.4784,0.6028,1,1,1
"56",56,99.2888,12.41916222489,0.837570040468256,0.0375065708326208,0.4998,0.4796,0.6114,1,1,1
"57",57,99.248,13.399855942377,0.805618021014005,0.0387646759168041,0.5028,0.4712,0.6164,1,1,1
"58",58,99.2912,12.9972014405762,0.814131612978993,0.0433381553822634,0.499,0.4728,0.6212,1,1,1
"59",59,99.2632,12.9110901960784,0.812016993967273,0.042185539899186,0.5128,0.4768,0.6168,1,1,1
"60",60,99.218,12.606718687475,0.816276387363078,0.0413014338391435,0.5064,0.4902,0.631,1,1,1
"61",61,99.2284,12.573262745098,0.801667401238213,0.0393320169126118,0.5162,0.4938,0.6346,1,1,1
