"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4512,12.2149045218087,0.823454093095171,0,0.5052,0.5066,0.4936,1,1,1
"2",2,99.4552,14.3753430972389,0.86657024973935,0,0.5048,0.506,0.5018,1,1,1
"3",3,99.47,15.9962985194078,0.847817224623043,3e-04,0.5062,0.5152,0.51,1,1,1
"4",4,99.3724,18.1441759103641,0.85688736059495,0.0005375,0.5152,0.5134,0.5042,1,1,1
"5",5,99.48,19.3077230892357,0.849650569948187,0.000659375,0.5204,0.5148,0.5036,1,1,1
"6",6,99.5396,20.0180390556222,0.872377622363643,0.00093671875,0.522,0.5234,0.4958,1,1,1
"7",7,99.6204,21.3048257703081,0.900016460321126,0.00115625,0.5126,0.5264,0.5008,1,1,1
"8",8,99.544,22.5818967587035,0.901511790440061,0.001441748046875,0.5092,0.5362,0.5178,1,1,1
"9",9,99.47,23.0767306922769,0.89328210512626,0.001448193359375,0.514,0.5448,0.5202,1,1,1
"10",10,99.442,23.5024369747899,0.909904201398236,0.00183777770996094,0.5232,0.5502,0.513,1,1,1
"11",11,99.4436,23.9291907162865,0.899415421458987,0.00236724014282227,0.5154,0.5552,0.5012,1,1,1
"12",12,99.3384,24.6089290116046,0.890967107434056,0.00240695838928223,0.513,0.5484,0.4974,1,1,1
"13",13,99.3116,25.1725744697879,0.904657742222032,0.00244810361862183,0.5172,0.5468,0.4942,1,1,1
"14",14,99.3892,25.1853975190076,0.925838267365953,0.00271387988328934,0.505,0.5468,0.4946,1,1,1
"15",15,99.3612,25.8634799519808,0.916825961857369,0.00293939941525459,0.5086,0.5566,0.4906,1,1,1
"16",16,99.404,27.1756542617047,0.9009985045344,0.00330352471992373,0.5198,0.5466,0.491,1,1,1
"17",17,99.5048,27.9179441376551,0.894744534483139,0.00307571971900761,0.5222,0.5392,0.4868,1,1,1
"18",18,99.442,27.7233253301321,0.907008696086451,0.00334454236389138,0.5102,0.539,0.4856,1,1,1
"19",19,99.3,27.140056022409,0.920749598218893,0.00371111918933457,0.5128,0.5422,0.482,1,1,1
"20",20,99.29,26.7542016806723,0.922168099164283,0.00403338672595564,0.512,0.554,0.4882,1,1,1
"21",21,99.4484,27.093374789916,0.920521981931395,0.00418535761972889,0.529,0.5398,0.4808,1,1,1
"22",22,99.5588,26.9325155662265,0.915697492651456,0.0041421131903433,0.5322,0.5466,0.4802,1,1,1
"23",23,99.5584,28.2354836334534,0.907118265147245,0.00464358527179984,0.5282,0.5362,0.4884,1,1,1
"24",24,99.6164,28.4430282513005,0.911036482670617,0.00458953975196482,0.5208,0.537,0.4828,1,1,1
"25",25,99.72,28.516206482593,0.92650725491847,0.00517709609434169,0.5278,0.5454,0.4858,1,1,1
"26",26,99.7132,29.5491654261705,0.913015821364716,0.00509273613204709,0.523,0.5514,0.485,1,1,1
"27",27,99.7364,29.3442527410964,0.925936644810803,0.00528765879381589,0.5124,0.5554,0.488,1,1,1
"28",28,99.8028,28.0375271708683,0.921552535793921,0.00566751089864697,0.5086,0.5644,0.4908,1,1,1
"29",29,99.8848,29.0319417366947,0.914956277601065,0.00597237936972951,0.5034,0.5752,0.4906,1,1,1
"30",30,99.9596,28.8399038015206,0.91434406506449,0.0059968246047553,0.508,0.5832,0.4826,1,1,1
"31",31,100.0172,28.9941018007203,0.924838102740395,0.00616381241862546,0.5104,0.5834,0.4954,1,1,1
"32",32,99.7624,30.4181134853942,0.908317575187556,0.00642985074571321,0.513,0.5924,0.4986,1,1,1
"33",33,99.8828,29.7953823129252,0.931670932935559,0.0065400403771823,0.5234,0.5934,0.4952,1,1,1
"34",34,99.886,30.6588675470188,0.904058699619703,0.00653007827780048,0.5166,0.5918,0.5008,1,1,1
"35",35,100.104,29.9107482993197,0.92583834312459,0.00704051606160448,0.5262,0.592,0.4956,1,1,1
"36",36,100.0352,30.3204891556623,0.920304393787977,0.00725715246255989,0.5108,0.5954,0.493,1,1,1
"37",37,99.9656,29.6842903561425,0.925791497648639,0.00722268611299947,0.5136,0.6034,0.505,1,1,1
"38",38,99.8916,29.47083777511,0.919448018686648,0.00756666893408149,0.506,0.5906,0.4812,1,1,1
"39",39,100.1164,30.403812565026,0.901906033467012,0.00778988796388319,0.5046,0.605,0.476,1,1,1
"40",40,100.2272,29.2384755502201,0.931027574403872,0.00772313208574027,0.5082,0.5974,0.4812,1,1,1
"41",41,100.23,27.8994597839136,0.919958801361144,0.00821027277903119,0.5128,0.6036,0.4882,1,1,1
"42",42,100.0916,28.9555916766707,0.899951746284395,0.00831463874020244,0.5096,0.604,0.4936,1,1,1
"43",43,99.9816,30.1453195678271,0.906546219512042,0.00840399102927873,0.5266,0.5918,0.4954,1,1,1
"44",44,100.0904,30.2983471788715,0.922501286974403,0.00890817579982472,0.5222,0.5836,0.4944,1,1,1
"45",45,99.9924,28.9087057222889,0.930428868595278,0.00873241015806277,0.533,0.5834,0.488,1,1,1
"46",46,99.9848,29.3659153261305,0.929570470115602,0.00917336051867278,0.527,0.5832,0.5036,1,1,1
"47",47,100.0372,29.897375110044,0.922307228797847,0.00935240565736543,0.5298,0.5822,0.5092,1,1,1
"48",48,99.9484,30.4875324529812,0.905811024877039,0.00973916377062851,0.5314,0.5884,0.5008,1,1,1
"49",49,100.1288,30.3539521408563,0.937821297899502,0.00976769475491741,0.5278,0.581,0.4956,1,1,1
"50",50,100.1628,30.6533575030012,0.919654702065985,0.0098272949141342,0.526,0.5704,0.4926,1,1,1
"51",51,100.0632,30.2144915566227,0.915487844899412,0.0100285219712088,0.52,0.5748,0.4954,1,1,1
"52",52,99.9428,29.2192158463385,0.934585900267433,0.0101655824858737,0.5298,0.5758,0.4936,1,1,1
"53",53,100.0364,29.843812565026,0.929000104848924,0.0104221158337864,0.533,0.5808,0.494,1,1,1
"54",54,100.0232,30.1699297318928,0.923267918050169,0.0105331372815789,0.529,0.5788,0.4948,1,1,1
"55",55,99.9352,30.6096448179272,0.905509820138658,0.0110643538242298,0.5178,0.581,0.492,1,1,1
"56",56,100.0256,29.6167913565426,0.925160566691065,0.011227537574283,0.519,0.5772,0.4942,1,1,1
"57",57,99.7632,30.4857200480192,0.915649316713656,0.0113009031136148,0.5186,0.5776,0.4932,1,1,1
"58",58,99.8892,29.7864379351741,0.941256006725879,0.011372138276869,0.5098,0.5728,0.4972,1,1,1
"59",59,99.7476,31.3020150460184,0.917290807574268,0.0117059356316063,0.5166,0.5732,0.4886,1,1,1
"60",60,99.8076,29.9953803921569,0.94327236912816,0.0119744119281082,0.5168,0.5742,0.4914,1,1,1
"61",61,99.8532,31.0272606642657,0.913143918450502,0.0120672605246989,0.5212,0.5744,0.4836,1,1,1
"62",62,99.6936,30.3030402561024,0.903717742068218,0.0122490348148444,0.5254,0.5824,0.4906,1,1,1
"63",63,99.62,28.4397759103641,0.922454131783709,0.0126540111819754,0.5248,0.5736,0.5054,1,1,1
"64",64,99.638,28.6632212885154,0.931336145679867,0.0127099285400648,0.521,0.5718,0.5096,1,1,1
