"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4776,12.6561607042817,0.795612267729888,0,0.493,0.4992,0.5074,1,1,1
"2",2,99.4316,12.0317341336535,0.812524818487548,0,0.488,0.4876,0.5028,1,1,1
"3",3,99.5596,11.9256180872349,0.802080721802083,0.00015,0.4856,0.4796,0.5064,1,1,1
"4",4,99.432,12.5055782312925,0.79899836935514,0.0003875,0.4786,0.4886,0.5138,1,1,1
"5",5,99.4288,12.1593943177271,0.837167022598691,0.000403125,0.4784,0.5004,0.5186,1,1,1
"6",6,99.3408,12.0390709883954,0.840934443990392,0.0008171875,0.4808,0.501,0.5174,1,1,1
"7",7,99.3284,12.9273243697479,0.793545209597821,0.0009732421875,0.4786,0.4918,0.5158,1,1,1
"8",8,99.2372,12.6203843137255,0.810255240951106,0.00119951171875,0.4926,0.4864,0.5034,1,1,1
"9",9,99.2912,12.3633478991597,0.838203658580288,0.00140257568359375,0.4966,0.49,0.4936,1,1,1
"10",10,99.3164,12.8006112845138,0.812509966792177,0.00178704223632813,0.5088,0.4778,0.4896,1,1,1
"11",11,99.4472,12.9948100840336,0.791942351572104,0.00160978164672852,0.5142,0.4872,0.4984,1,1,1
"12",12,99.5696,13.0591795118047,0.814044904873832,0.00204051856994629,0.5006,0.4748,0.5078,1,1,1
"13",13,99.6052,11.9501130052021,0.823918552371603,0.00206338968276978,0.5056,0.4628,0.5054,1,1,1
"14",14,99.5888,12.2550165666267,0.78512370744719,0.00243190547227859,0.5082,0.4612,0.505,1,1,1
"15",15,99.5752,12.2524459383754,0.81948810743537,0.00258574890494347,0.508,0.4586,0.5034,1,1,1
"16",16,99.4644,12.4665192476991,0.815499253067799,0.00301099667102098,0.5156,0.4526,0.516,1,1,1
"17",17,99.5696,11.9875508603441,0.79470333261835,0.00309020661301911,0.5086,0.4488,0.5116,1,1,1
"18",18,99.4732,12.1813543017207,0.803094374281722,0.00328285771366209,0.509,0.4498,0.5156,1,1,1
"19",19,99.5512,12.4699665466186,0.816867522955451,0.00315443244784838,0.5288,0.4578,0.5252,1,1,1
"20",20,99.4844,12.6284080032013,0.79614014295963,0.0035808631355234,0.5222,0.459,0.5134,1,1,1
"21",21,99.6284,12.8898693877551,0.815894764672391,0.00383086869456893,0.519,0.4618,0.5272,1,1,1
"22",22,99.6904,13.0029490196078,0.800749185791252,0.00419175173189906,0.5116,0.4736,0.5282,1,1,1
"23",23,99.6684,12.9100054421769,0.820863323989822,0.00423957588542398,0.5032,0.456,0.5152,1,1,1
"24",24,99.5916,12.5026104841937,0.831727908437504,0.00441070698820626,0.4956,0.462,0.5174,1,1,1
"25",25,99.5844,12.0789082032813,0.802372988747237,0.00469272908680893,0.4986,0.456,0.5396,1,1,1
"26",26,99.6508,12.2793711084434,0.819611704673891,0.00476112801402958,0.5114,0.4404,0.5188,1,1,1
"27",27,99.7312,12.0453647058824,0.811705345043739,0.00482178127651056,0.5072,0.4332,0.5128,1,1,1
"28",28,99.636,12.0571268507403,0.838048346606591,0.00517796783437095,0.5164,0.4274,0.5012,1,1,1
"29",29,99.5912,12.0168893157263,0.806409162742218,0.00546399432850979,0.5156,0.4314,0.509,1,1,1
"30",30,99.5592,12.5058977190876,0.811308491746306,0.00588240789391605,0.5054,0.436,0.5108,1,1,1
"31",31,99.5564,12.1820918767507,0.785324580972636,0.00558130207110872,0.5032,0.4484,0.5114,1,1,1
"32",32,99.6056,12.5078517807123,0.800326079929254,0.00593342736221111,0.5048,0.4544,0.5084,1,1,1
"33",33,99.5408,12.1547972789116,0.806198804336684,0.00620997232251672,0.4966,0.4688,0.5094,1,1,1
"34",34,99.5848,12.4093727090836,0.80529116640798,0.00643808390717111,0.486,0.4736,0.4934,1,1,1
"35",35,99.5784,12.4968521808723,0.787339163658968,0.00682343206528866,0.4898,0.473,0.4968,1,1,1
"36",36,99.6252,11.9086884353741,0.806040349904894,0.00669636234691639,0.4918,0.4746,0.4966,1,1,1
"37",37,99.6256,12.0670514605842,0.812402631559679,0.00700906168292712,0.488,0.4772,0.5022,1,1,1
"38",38,99.64,12.1280512204882,0.82057574237825,0.00714330739173247,0.4862,0.4716,0.4952,1,1,1
"39",39,99.5784,12.2791651060424,0.804408796695011,0.00746489418792449,0.4818,0.465,0.4952,1,1,1
"40",40,99.4608,11.966049779912,0.819041295651231,0.00764476687768441,0.4836,0.461,0.4916,1,1,1
"41",41,99.406,11.8803161264506,0.820777859476821,0.00756167325764307,0.4828,0.44,0.5024,1,1,1
"42",42,99.5136,11.7457133253301,0.80614364326715,0.00808782874018762,0.479,0.4388,0.5158,1,1,1
"43",43,99.4668,12.1033390956383,0.791621931085104,0.00811050543570368,0.4764,0.441,0.5234,1,1,1
"44",44,99.4896,12.1339454181673,0.808385007661052,0.00821948497690623,0.4806,0.4418,0.513,1,1,1
"45",45,99.412,12.1006962785114,0.825726814208106,0.00843333574156022,0.4702,0.44,0.508,1,1,1
"46",46,99.5004,12.2981190876351,0.821021895955773,0.00875019665215376,0.4694,0.4358,0.511,1,1,1
"47",47,99.5824,11.7006905162065,0.798304034316577,0.00895511122132281,0.4724,0.426,0.503,1,1,1
"48",48,99.6336,12.0841847138856,0.796699541898569,0.00905021761434051,0.4834,0.4234,0.493,1,1,1
"49",49,99.57,12.1771708683473,0.798412342778275,0.00942813650492236,0.4906,0.4302,0.5004,1,1,1
"50",50,99.7436,12.7557613445378,0.80034192805143,0.00967375841480184,0.4874,0.4324,0.4946,1,1,1
"51",51,99.6988,12.1577416566627,0.79696879321075,0.0098242326219851,0.4922,0.4266,0.4924,1,1,1
"52",52,99.6464,12.753668507403,0.82582111440189,0.0100287365870364,0.4954,0.4306,0.4828,1,1,1
"53",53,99.6444,12.5141543017207,0.817778383997202,0.0101125604423378,0.4982,0.4238,0.4672,1,1,1
"54",54,99.6824,11.7598341736695,0.825629453851121,0.0103740592667341,0.5046,0.4286,0.4668,1,1,1
"55",55,99.6156,11.8821895158063,0.829133785217144,0.0105578859266122,0.499,0.4338,0.4594,1,1,1
"56",56,99.6728,11.728031372549,0.839736432249015,0.0109625929232168,0.4996,0.424,0.4614,1,1,1
"57",57,99.6556,12.1050306522609,0.81745507729539,0.0110158134264814,0.5154,0.4328,0.4612,1,1,1
"58",58,99.692,12.378087234894,0.806037130764585,0.0111230152782885,0.5094,0.4312,0.4616,1,1,1
"59",59,99.6324,12.434243937575,0.813565305504211,0.011165796628447,0.5146,0.4228,0.4782,1,1,1
"60",60,99.6988,12.2369733493397,0.80714197113528,0.0115800387268357,0.5178,0.4242,0.4764,1,1,1
"61",61,99.4736,12.0317157262905,0.809243394382599,0.0117640694379443,0.526,0.4314,0.4662,1,1,1
"62",62,99.6868,12.6145515806323,0.803806286536008,0.0120343707983424,0.5336,0.4352,0.4692,1,1,1
"63",63,99.5668,12.3640833933573,0.794699891750377,0.01195924046601,0.529,0.43,0.477,1,1,1
"64",64,99.5852,11.9923378951581,0.810456979660656,0.0122270664577053,0.5406,0.4208,0.4826,1,1,1
"65",65,99.524,11.4836174469788,0.817763126899987,0.0125712639980233,0.5378,0.426,0.4772,1,1,1
"66",66,99.5792,12.6824003201281,0.811037369946089,0.0126081959374906,0.5348,0.4318,0.4682,1,1,1
"67",67,99.5232,12.267168627451,0.799721959287224,0.0128620714316041,0.5234,0.4406,0.463,1,1,1
"68",68,99.4412,12.0537640656263,0.832963838114604,0.0131797676898305,0.5206,0.4558,0.4568,1,1,1
"69",69,99.5236,11.6773139655862,0.821028050558805,0.0133655198320065,0.5192,0.4656,0.4488,1,1,1
"70",70,99.4432,11.8387092436975,0.829000533460706,0.0133733400705098,0.5162,0.4732,0.4546,1,1,1
"71",71,99.36,11.9543817527011,0.804258097342171,0.013485354549209,0.5204,0.4744,0.451,1,1,1
"72",72,99.3872,11.7651822328932,0.80932799237952,0.0139061778607662,0.5266,0.4796,0.458,1,1,1
"73",73,99.3812,11.8686340136054,0.789616235170745,0.0138248680756193,0.532,0.4836,0.4542,1,1,1
"74",74,99.398,11.7386914765906,0.789302931413987,0.0142279350403507,0.5444,0.4842,0.4556,1,1,1
"75",75,99.3784,11.8559558223289,0.811066394902428,0.0144749916374364,0.548,0.4866,0.453,1,1,1
"76",76,99.3468,11.8568725090036,0.801292124901609,0.0147022792624127,0.5572,0.4736,0.4526,1,1,1
"77",77,99.3944,12.3870034413766,0.781015830349702,0.0148199238814842,0.562,0.481,0.4524,1,1,1
"78",78,99.434,12.2537454981993,0.793229467205232,0.0151425055158198,0.5556,0.4912,0.4522,1,1,1
"79",79,99.3256,11.7562871548619,0.826052395262329,0.0152133359048301,0.5472,0.4778,0.4452,1,1,1
"80",80,99.388,12.0150620248099,0.830856561258977,0.0154273550923247,0.5474,0.486,0.4508,1,1,1
"81",81,99.2752,13.1535263705482,0.815381487414139,0.0156090114564665,0.543,0.489,0.4574,1,1,1
"82",82,99.22,13.0048019207683,0.809105954029355,0.0157931810419987,0.5336,0.4788,0.4456,1,1,1
"83",83,99.2356,12.4458709883954,0.8085136116085,0.0160862052172775,0.536,0.4734,0.4594,1,1,1
"84",84,99.152,12.1257462985194,0.824804978113829,0.0163818073018222,0.5296,0.494,0.447,1,1,1
"85",85,99.132,12.3939335734294,0.821163537648309,0.0163278137509181,0.527,0.487,0.4494,1,1,1
"86",86,99.1564,12.3208673869548,0.807455766685899,0.0166432135382468,0.531,0.4766,0.446,1,1,1
"87",87,99.0552,12.6940305722289,0.814251277672007,0.0169583157234855,0.524,0.4632,0.4506,1,1,1
"88",88,99.1056,12.2769594237695,0.814806887857967,0.01731830468767,0.5178,0.4662,0.4412,1,1,1
"89",89,99.0884,11.6988649859944,0.841057215183001,0.0172029008014784,0.53,0.4592,0.4376,1,1,1
"90",90,99.1276,12.0369330132053,0.797199825390014,0.0173908492301971,0.5288,0.462,0.4422,1,1,1
"91",91,99.1104,12.0694396158463,0.802513994515716,0.0176330925322026,0.523,0.4638,0.43,1,1,1
"92",92,99.3216,11.9941711084434,0.815379336453465,0.0177319322080629,0.5228,0.4586,0.434,1,1,1
"93",93,99.2832,12.2462962785114,0.796420163051707,0.0180857322591066,0.5358,0.4512,0.4316,1,1,1
"94",94,99.2784,11.4918901960784,0.809374793859188,0.0181152313679434,0.5418,0.4668,0.4252,1,1,1
"95",95,99.2412,12.021431132453,0.806414623711041,0.0183791215352974,0.5502,0.4694,0.4336,1,1,1
"96",96,99.3448,12.3604571428571,0.80982274005077,0.0187961910745495,0.5622,0.478,0.432,1,1,1
"97",97,99.4164,11.8301430972389,0.824277221910419,0.018739188732118,0.5678,0.4754,0.4228,1,1,1
"98",98,99.4624,12.1878613845538,0.811752426308248,0.0190280485548274,0.5718,0.4836,0.43,1,1,1
"99",99,99.5764,12.7220518607443,0.790158163422641,0.0191650233994267,0.5682,0.4822,0.4318,1,1,1
"100",100,99.5136,12.5220238495398,0.816778707010326,0.0195801878326296,0.5632,0.4922,0.4288,1,1,1
"101",101,99.6724,12.7205664665866,0.814172746364591,0.0194972202423387,0.5656,0.4966,0.4168,1,1,1
"102",102,99.696,12.2332773109244,0.813825983874893,0.0199495069067337,0.5784,0.4996,0.4106,1,1,1
"103",103,99.6464,11.9717557422969,0.81120686031404,0.0197614177528019,0.5802,0.5102,0.4128,1,1,1
"104",104,99.6732,12.2705099639856,0.801535809850066,0.0201312873181032,0.5834,0.5064,0.4168,1,1,1
"105",105,99.6296,12.1740734693878,0.807448635850938,0.0202189811038337,0.5788,0.5124,0.4162,1,1,1
"106",106,99.5356,11.8622775510204,0.821950425598828,0.0204681100514148,0.5824,0.511,0.4172,1,1,1
"107",107,99.5976,12.1637397358944,0.817594586783061,0.0206872435044753,0.5822,0.5102,0.4216,1,1,1
"108",108,99.5324,12.4251202881152,0.792915162031083,0.021050504514352,0.587,0.5118,0.425,1,1,1
"109",109,99.5264,11.7147889555822,0.803293167264906,0.0210233601201362,0.5778,0.514,0.4194,1,1,1
"110",110,99.4944,11.5121735094038,0.816285028911198,0.0212821478212998,0.5614,0.5154,0.4314,1,1,1
"111",111,99.5424,11.869750140056,0.806759682499647,0.0217663029720064,0.5698,0.5176,0.4348,1,1,1
"112",112,99.5748,12.1012454581833,0.811456642899958,0.021673734049697,0.563,0.5056,0.4284,1,1,1
"113",113,99.6168,12.3412942777111,0.813885812598224,0.0219462891654018,0.5594,0.5094,0.419,1,1,1
"114",114,99.6784,12.2430706682673,0.827334494778986,0.0220136243010133,0.563,0.5036,0.4284,1,1,1
"115",115,99.594,12.2788755502201,0.776346106278298,0.0222496943205531,0.5726,0.5016,0.4252,1,1,1
"116",116,99.6692,12.6552334533814,0.784884305314264,0.0224124396960265,0.5706,0.4946,0.4224,1,1,1
"117",117,99.6132,11.9403619047619,0.822280548047438,0.0227571754868716,0.5742,0.5006,0.4328,1,1,1
"118",118,99.4672,12.00172484994,0.803481201634936,0.0229261273066069,0.5706,0.501,0.4298,1,1,1
"119",119,99.4896,12.2539934373749,0.79274317858327,0.0231550134506993,0.5784,0.5004,0.4236,1,1,1
"120",120,99.3688,12.5169933573429,0.803677333873351,0.0233064175598394,0.5752,0.5016,0.4334,1,1,1
"121",121,99.294,11.9923609443778,0.821818931686204,0.0233483143985131,0.5736,0.502,0.444,1,1,1
"122",122,99.4048,12.111381512605,0.80353579823375,0.0236027833124249,0.5716,0.5112,0.4276,1,1,1
"123",123,99.2784,12.2521943177271,0.773048174797386,0.0239235123166185,0.568,0.5036,0.4212,1,1,1
"124",124,99.2568,10.9672406562625,0.812757717567146,0.0241854372681503,0.562,0.4996,0.4184,1,1,1
"125",125,99.3792,11.903368707483,0.805851295861233,0.0242867251982395,0.558,0.5036,0.4198,1,1,1
"126",126,99.3868,11.8571286114446,0.807374382995108,0.024496897649796,0.5572,0.4996,0.4148,1,1,1
"127",127,99.3372,12.1699641456583,0.789953357836836,0.0245123903496514,0.5484,0.4898,0.42,1,1,1
"128",128,99.4352,11.8385363745498,0.814883727772281,0.0248363953255501,0.5406,0.479,0.4094,1,1,1
"129",129,99.3544,11.9703887955182,0.81254124155693,0.0251460457001261,0.5454,0.4902,0.4118,1,1,1
"130",130,99.3748,12.5729541416567,0.790858954969445,0.0255220972289867,0.5504,0.494,0.4146,1,1,1
