"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5232,12.3848156862745,0.819907055246471,0,0.5094,0.5018,0.5086,1,1,1
"2",2,99.4168,13.1971566226491,0.801572303229105,0,0.5084,0.4932,0.5102,1,1,1
"3",3,99.5388,13.1105387755102,0.810408046257604,0.0041,0.5094,0.501,0.4962,1,1,1
"4",4,99.6332,12.2891734293717,0.821062341498767,0.0055375,0.5,0.5096,0.4954,1,1,1
"5",5,99.644,12.5214725890356,0.788163353483859,0.00715,0.5088,0.5064,0.488,1,1,1
"6",6,99.6296,12.4998037615046,0.808733547912986,0.0077296875,0.5194,0.5028,0.493,1,1,1
"7",7,99.6648,12.6070837935174,0.819338724003005,0.009396484375,0.5198,0.5034,0.4932,1,1,1
"8",8,99.6972,12.3984715486194,0.816141286619757,0.01096162109375,0.5156,0.4976,0.4986,1,1,1
"9",9,99.726,13.2490236094438,0.788538329551416,0.0109980224609375,0.5106,0.495,0.484,1,1,1
"10",10,99.7776,12.8044600240096,0.797141762229107,0.0104926940917969,0.5036,0.4928,0.477,1,1,1
"11",11,99.7528,12.7023731092437,0.809822859112663,0.0124691566467285,0.4912,0.4958,0.4674,1,1,1
"12",12,99.6632,12.6132110444178,0.817574834929835,0.012193251991272,0.4872,0.4844,0.4792,1,1,1
"13",13,99.6924,12.731674909964,0.795335052971771,0.0130523649692535,0.4906,0.4876,0.4802,1,1,1
"14",14,99.6876,12.5710346538615,0.808042177130098,0.013548180270195,0.5004,0.4924,0.4788,1,1,1
"15",15,99.728,11.865962384954,0.796925023538902,0.0143421789735556,0.4936,0.4886,0.4836,1,1,1
"16",16,99.7716,12.3043551820728,0.840947691652373,0.0151167677544057,0.5002,0.4864,0.4814,1,1,1
"17",17,99.7896,12.6631971188475,0.811398090162411,0.0150169331237674,0.513,0.4838,0.4782,1,1,1
"18",18,99.6392,12.8989829531813,0.795891107973112,0.0158284311847296,0.528,0.4932,0.4794,1,1,1
"19",19,99.6944,11.9489882352941,0.838162184012218,0.0162041733802762,0.5324,0.4948,0.4814,1,1,1
"20",20,99.6332,12.902218647459,0.815304789330493,0.0167351248286315,0.543,0.4862,0.4836,1,1,1
