"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5912,12.168149819928,0.804551234564101,0,0.498,0.4974,0.5026,1,1,1
"2",2,99.7252,14.4818777110844,0.854612458698916,0,0.5028,0.5036,0.5006,1,1,1
"3",3,99.7028,16.6747420568227,0.86640277660041,0.00455,0.5,0.4948,0.4972,1,1,1
"4",4,99.7536,18.0120918767507,0.8643905249405,0.008225,0.5018,0.495,0.503,1,1,1
"5",5,99.8024,19.0869890356142,0.898320852184146,0.00928125,0.496,0.4946,0.4992,1,1,1
"6",6,99.852,20.9056582633053,0.897171186166861,0.010625,0.488,0.499,0.4942,1,1,1
"7",7,99.9204,24.0012643457383,0.875837973561737,0.0128091796875,0.4914,0.5048,0.4956,1,1,1
"8",8,99.7964,25.7452451380552,0.903108482169233,0.014197900390625,0.4888,0.4998,0.4926,1,1,1
"9",9,99.8468,27.894487555022,0.921757551240179,0.0154038940429687,0.4842,0.4924,0.4904,1,1,1
"10",10,99.9224,30.3557205282113,0.917308294356256,0.0175938018798828,0.4786,0.4828,0.483,1,1,1
"11",11,99.8096,32.5935852741096,0.923090678146191,0.0177105690002441,0.4682,0.4754,0.4908,1,1,1
"12",12,99.9396,34.8122767507003,0.942765091600959,0.0187118885040283,0.4672,0.482,0.4944,1,1,1
"13",13,99.9248,37.512549979992,0.936123510951049,0.0192632544517517,0.4702,0.477,0.4884,1,1,1
"14",14,99.6852,39.545119007603,0.947307417297672,0.0211347187995911,0.4694,0.4848,0.4876,1,1,1
"15",15,99.7928,43.5192758703481,0.951272448525576,0.0226529692679644,0.4674,0.4752,0.4968,1,1,1
"16",16,99.9148,46.022750060024,0.938553516885334,0.0236164489738643,0.4658,0.4766,0.4952,1,1,1
"17",17,100.0068,48.569381512605,0.951290789447706,0.023313533785753,0.4726,0.4874,0.4888,1,1,1
"18",18,99.9324,51.6180774709884,0.964013231058927,0.0247828938669991,0.4814,0.4914,0.4962,1,1,1
"19",19,100.0324,55.5599742296919,0.961056142341858,0.0242156595701468,0.4822,0.4872,0.5012,1,1,1
"20",20,100.1592,58.3467940776311,0.944922220739975,0.0252971783243411,0.4988,0.4916,0.5148,1,1,1
"21",21,100.0148,59.6688484993998,0.954993089497333,0.0256521845583178,0.5066,0.4912,0.5166,1,1,1
"22",22,99.9364,61.4945528611445,0.954158748315883,0.0276104838524834,0.5134,0.5008,0.5236,1,1,1
"23",23,99.7928,61.9346420168067,0.962722737608879,0.0279279299220164,0.5146,0.5142,0.5292,1,1,1
"24",24,99.8368,64.351906522609,0.954471051003927,0.0271928435879947,0.5252,0.5088,0.521,1,1,1
"25",25,99.9104,65.2196597038815,0.958157543404819,0.0291360136610049,0.5096,0.516,0.5268,1,1,1
