"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4416,12.4771803121248,0.8182507657613,0,0.4946,0.4966,0.4938,1,1,1
"2",2,99.4804,15.5030170468187,0.868672944105916,0.0314,0.49,0.4958,0.4852,1,1,1
"3",3,99.4376,17.8332395358143,0.859833188114108,0.0339,0.4868,0.4944,0.4992,1,1,1
"4",4,99.4624,20.6544480192077,0.88615560991859,0.0390875,0.483,0.499,0.496,1,1,1
"5",5,99.498,22.900756302521,0.921382844603758,0.0412875,0.4874,0.5038,0.4932,1,1,1
"6",6,99.7072,25.6861426170468,0.899326231779498,0.0455859375,0.4928,0.5182,0.5018,1,1,1
"7",7,99.7088,26.2705107643057,0.934738577573086,0.05015,0.495,0.5164,0.4958,1,1,1
"8",8,99.7524,28.9770850740296,0.91318993354073,0.04909609375,0.4978,0.51,0.499,1,1,1
"9",9,99.8864,31.653356382553,0.914153875679211,0.0493054443359375,0.4976,0.5084,0.4954,1,1,1
"10",10,99.7044,34.8965792717087,0.923805747640639,0.0443944061279297,0.4924,0.496,0.487,1,1,1
"11",11,99.5828,37.8318769107643,0.93141867557326,0.0483330291748047,0.4914,0.501,0.4856,1,1,1
"12",12,99.6028,40.5988717086835,0.924424470352048,0.0525579917907715,0.4854,0.5144,0.4818,1,1,1
"13",13,99.4496,42.9174268107243,0.952236417969444,0.0484523836612701,0.4814,0.5114,0.4756,1,1,1
"14",14,99.442,44.7461344537815,0.946845456637279,0.0496305374979973,0.4938,0.5042,0.4858,1,1,1
"15",15,99.3016,48.7133227691076,0.950252668359013,0.0528903055071831,0.4952,0.5116,0.486,1,1,1
"16",16,99.2808,49.8771022008804,0.956135185016716,0.0449941612131894,0.4978,0.5112,0.4838,1,1,1
"17",17,99.3392,53.5207516606643,0.957977203853292,0.0476970100870356,0.4934,0.5176,0.492,1,1,1
"18",18,99.2568,54.6703218887555,0.959253050968665,0.0493321120982524,0.4926,0.5176,0.496,1,1,1
"19",19,99.3692,56.7748012805122,0.956274423364263,0.0476320360197686,0.4762,0.5106,0.4898,1,1,1
"20",20,99.1336,58.4479302120848,0.953977736548474,0.0480269857954932,0.4744,0.5106,0.4902,1,1,1
"21",21,99.178,58.6241656662665,0.962508256042469,0.0492785081440677,0.4776,0.4982,0.494,1,1,1
"22",22,99.2424,60.2885576630652,0.959120809744011,0.0530276641352337,0.472,0.4938,0.507,1,1,1
"23",23,99.176,61.4632092837135,0.964958392297327,0.0502693860849626,0.4744,0.4952,0.5108,1,1,1
"24",24,99.1116,63.7094292116847,0.971378318547847,0.0519462096500881,0.487,0.4968,0.5196,1,1,1
"25",25,99.1084,65.250749739896,0.964055024900415,0.050379127809243,0.4926,0.5118,0.5166,1,1,1
"26",26,99.1264,67.7671298919568,0.944401818733128,0.0470646710369218,0.4926,0.5126,0.5188,1,1,1
"27",27,99.0192,68.421399919968,0.957080484047665,0.0525974138710605,0.498,0.5168,0.5196,1,1,1
"28",28,98.9808,68.5678585034014,0.957079109926395,0.0488361191171261,0.4978,0.5102,0.5218,1,1,1
"29",29,98.93,68.9342737094838,0.959759266370324,0.0504923201791216,0.5,0.5214,0.522,1,1,1
"30",30,98.8028,69.0227212484994,0.970738622827104,0.0506587056007455,0.4982,0.5202,0.5188,1,1,1
"31",31,98.8636,69.7096789115646,0.96890586876018,0.0540183017419553,0.4982,0.519,0.5276,1,1,1
"32",32,99.0796,69.527474829932,0.97378092642009,0.0538000210109164,0.491,0.513,0.538,1,1,1
"33",33,98.9808,70.9191990396158,0.962471432356468,0.0492752453366508,0.4958,0.513,0.5468,1,1,1
"34",34,98.9336,71.9467697478992,0.963514122098592,0.0510179042124128,0.485,0.5088,0.5372,1,1,1
"35",35,98.9404,71.8127729491797,0.966616710089387,0.0527757427191422,0.4784,0.515,0.5314,1,1,1
"36",36,98.92,72.7867146858743,0.957810592982726,0.0505254235473601,0.4858,0.5076,0.5288,1,1,1
"37",37,98.9444,72.7320014405762,0.962068878239037,0.0519516573113445,0.4878,0.5004,0.5364,1,1,1
"38",38,98.9152,73.2389045218087,0.961303003249917,0.0540504556301202,0.4814,0.4998,0.5388,1,1,1
"39",39,98.9016,73.410081472589,0.958032571669553,0.0566472096198579,0.4934,0.5016,0.5368,1,1,1
"40",40,98.9504,72.8434772308924,0.969241381781097,0.0555547415080357,0.4918,0.5028,0.5458,1,1,1
"41",41,98.9052,74.0162194477791,0.964997570555094,0.0573457277075752,0.4916,0.5142,0.549,1,1,1
"42",42,98.9124,72.5705544617847,0.981966824413481,0.0548938855480989,0.4922,0.5084,0.5628,1,1,1
"43",43,98.9684,73.6448593837535,0.968960158400245,0.0524967600321181,0.4936,0.5088,0.5522,1,1,1
"44",44,99.0184,73.3257917567027,0.972974586206709,0.0494578764922834,0.4798,0.5204,0.562,1,1,1
"45",45,98.968,74.2254661864746,0.96516145393506,0.0531717806637612,0.4732,0.5294,0.5624,1,1,1
"46",46,99.0076,74.3068649859944,0.966814742656152,0.0563554919607789,0.4646,0.5328,0.5734,1,1,1
"47",47,99.0376,74.2234756302521,0.961908046708144,0.0546934208388426,0.4688,0.5268,0.5702,1,1,1
"48",48,99.0324,73.5359646258503,0.961956794450704,0.0546690478499015,0.4678,0.5196,0.5686,1,1,1
"49",49,99.1212,72.8084339335734,0.970179158014821,0.0559761703235449,0.4732,0.5284,0.5632,1,1,1
"50",50,99.0452,73.4485363745498,0.960304230657568,0.0578779627504168,0.4766,0.516,0.5602,1,1,1
"51",51,99.0912,73.2970013605442,0.962724083735507,0.0581805463666583,0.4704,0.5208,0.5502,1,1,1
"52",52,99.0424,72.6800742697079,0.963923384961138,0.0567014276967017,0.461,0.5392,0.55,1,1,1
"53",53,99.0288,71.9119353341337,0.981559811710119,0.0541813465458519,0.4712,0.537,0.5498,1,1,1
"54",54,99.1224,72.2907345338135,0.979964350257678,0.0597775559172414,0.4668,0.5328,0.5482,1,1,1
"55",55,99.0744,73.0300766706683,0.959737708662844,0.0586742373696152,0.4674,0.5328,0.542,1,1,1
"56",56,99.1496,72.4257901560624,0.974794145875013,0.0563723491199321,0.4604,0.528,0.5404,1,1,1
"57",57,99.2616,72.3060878751501,0.974515463233972,0.0599314503497941,0.4724,0.5366,0.5446,1,1,1
"58",58,99.2324,73.0740198479392,0.967110496558255,0.0611900417445039,0.4782,0.5384,0.5386,1,1,1
"59",59,99.1988,73.0773094837935,0.966502511109993,0.059136340248747,0.4868,0.543,0.5326,1,1,1
"60",60,99.222,73.0363305322129,0.963332383106326,0.0570493623498098,0.4768,0.5438,0.5346,1,1,1
