"paraset_1","paraset_2","paraset_3","paraset_4","paraset_5","paraset_6","paraset_7","paraset_8"
0.13373253493014,0.732534930139721,0.191616766467066,0.588822355289421,0.974051896207585,0.0978043912175649,0.135728542914172,0.421157684630739
0.508982035928144,0.672654690618762,0.00199600798403194,0.00199600798403194,0.187624750499002,0.441117764471058,0.00199600798403194,0.0419161676646707
0.986027944111776,0.471057884231537,0.00598802395209581,0.00199600798403194,0.121756487025948,0.516966067864271,0.0538922155688623,0.00199600798403194
0.00399201596806387,0.0978043912175649,0.00199600798403194,0.00199600798403194,0.708582834331337,0.838323353293413,0.00199600798403194,0.00199600798403194
0.107784431137725,0.524950099800399,0.0958083832335329,0.00199600798403194,0.253493013972056,0.554890219560878,0.06187624750499,0.00199600798403194
0.808383233532934,0.317365269461078,0.00998003992015968,0.00199600798403194,0.712574850299401,0.479041916167665,0.00399201596806387,0.00199600798403194
0.457085828343313,0.0598802395209581,0.00199600798403194,0.00199600798403194,0.30938123752495,0.540918163672655,0.00199600798403194,0.00199600798403194
0.826347305389222,0.0758483033932136,0.00199600798403194,0.00199600798403194,0.179640718562874,0.239520958083832,0.00399201596806387,0.00199600798403194
0.704590818363273,0.564870259481038,0.00399201596806387,0.00199600798403194,0.684630738522954,0.031936127744511,0.187624750499002,0.00199600798403194
0.48502994011976,0.155688622754491,0.0119760479041916,0.00199600798403194,0.219560878243513,0.125748502994012,0.00199600798403194,0.00199600798403194
0.544910179640719,0.0718562874251497,0.00199600798403194,0.00199600798403194,0.798403193612774,0.988023952095808,0.00399201596806387,0.00199600798403194
0.854291417165669,0.207584830339321,0.00798403193612774,0.00199600798403194,0.413173652694611,0.147704590818363,0.00199600798403194,0.00199600798403194
0.109780439121756,0.972055888223553,0.00199600798403194,0.00199600798403194,0.754491017964072,0.481037924151697,0.0259481037924152,0.00199600798403194
0.107784431137725,0.383233532934132,0.00199600798403194,0.00199600798403194,0.105788423153693,0.131736526946108,0.0419161676646707,0.00199600798403194
0.612774451097804,0.770459081836327,0.00199600798403194,0.00199600798403194,0.401197604790419,0.660678642714571,0.00598802395209581,0.00199600798403194
0.0479041916167665,0.678642714570858,0.00199600798403194,0.00199600798403194,0.68063872255489,0.217564870259481,0.00798403193612774,0.00199600798403194
0.177644710578842,0.974051896207585,0.00199600798403194,0.00199600798403194,0.363273453093812,0.109780439121756,0.00199600798403194,0.00199600798403194
0.285429141716567,0.524950099800399,0.00399201596806387,0.00199600798403194,0.744510978043912,0.421157684630739,0.00199600798403194,0.00199600798403194
