"paraset_1","paraset_2","paraset_3","paraset_4","paraset_5","paraset_6","paraset_7","paraset_8"
-0.00341329791595528,-0.00217765896497899,0.00726231017346709,0.00322854783604965,0.000314627470301504,0.00104496798831372,-0.00824618862542531,-0.00573885894104409
-2.76371167850772e-05,-0.000146211114332088,0.016544325456811,0.02341900285009,0.00706245364043928,-0.00339413358427053,0.00723681368537143,0.0155467974560647
-0.000794133523011982,-0.00496915642223687,0.0165364622615124,0.0364834882521435,0.00180596718946184,-0.00295302736385224,0.012779004710484,0.0237510027340419
-0.00665676673097514,-0.00132786514937288,0.0336966206834342,0.0333227036973263,0.00920844926419186,-0.000375193207348708,0.0110704888918608,0.017242806715344
-0.00195942905408059,-0.00402565354885645,0.0368987748373475,0.0213597715487145,0.00234611316714101,0.00157053603299806,0.0316839553246321,0.0253014723227111
-0.00158481283044391,0.00687324168634723,0.0342462088008818,0.0325394719360104,0.00133498909967299,0.000498782539398425,0.0214193340748693,0.0296451417358609
6.1674933988518e-05,-0.0026496853973104,0.0255905398311591,0.031664939680031,0.000602363852743519,-0.00564953241277187,0.0277255081252084,0.0376939936518296
0.000880239230423587,7.6503478564515e-05,0.0232130148866136,0.0505266337743706,0.00264537714057797,0.0121709533120549,0.0323467580224751,0.0422212312826498
0.00263461175050809,-0.00157022086418305,0.0122586285889275,0.0588872981671874,-0.00831867587513094,-0.00807550555055589,0.0309594924861868,0.026202362542201
5.64718511241416e-05,-0.000302735622663646,0.0211151121706551,0.0515497643456539,-0.00250969176280843,0.00240922783535816,0.0286712282802231,0.0423176076630241
-0.00442646624102345,0.00315834085112006,0.0109803794154775,0.0500936413707245,-0.00752288945292677,-0.00528495461403587,0.0344087114162618,0.0490159874102794
0.00365585449339904,-0.0130387470567699,0.0238834277333499,0.0626332905879399,-0.00094491082913655,-0.00104660606234634,0.0198363599458553,0.0837870136661872
-0.00744882328499904,-0.00499002881187284,0.0350625948305606,0.0580360232175459,-0.00519730282858655,-0.00813339744560118,0.027538512077605,0.0707687562283631
0.00274385939602904,0.00692962012505512,0.0544404640432645,0.0706518108989214,0.000158026015775987,0.00375269514189244,0.0302329716802213,0.100715347993922
-0.00158185624719513,-0.00522560112849539,0.0267770307795065,0.0649166248504106,-0.000776104449150842,-0.00332840811541175,0.0300920941226289,0.049389911865216
0.00174712558857533,2.59723044394325e-05,0.0280030358351797,0.0436026454521535,-0.00269721941600316,-0.0012936899247228,0.0168827239194632,0.0604324768364664
0.005482024628595,0.00774668439859899,0.0203741096349311,0.0580824721029543,0.00728046021660872,0.00215962450903275,0.0150153336531718,0.0796989003574103
0.00150759347582978,0.000202601288860442,0.0200564429440775,0.0544307504781134,-0.00391508017909024,0.00449021934018376,0.0230184852198324,0.0583331626712544
0.0116798265685395,-0.00362699650341074,0.014006094317527,0.0458354646798763,0.00435847039813342,0.00500213154280477,0.0240567514200602,0.0564650935132984
