"paraset_1","paraset_2","paraset_3","paraset_4","paraset_5","paraset_6","paraset_7","paraset_8"
0.00744744494703515,-0.00433849330363782,0.00543725486002775,-0.00151616223299988,-0.0117859740548993,0.00852520010830331,0.00765389040824044,0.00151822529082847
6.67029943238666e-08,-0.00296236284135582,0.0251677502610417,0.0286192393468682,0.00575674779409584,0.000455240196904054,0.021392114977738,0.0120002215516531
-0.0158817746261398,0.000691227467371746,0.0212021714296316,0.0445475498807859,0.00810447855826543,0.000457418689738669,0.0103348216771765,0.0367887476989189
0.0146177144238994,0.00872952759696264,0.0210155787028647,0.0421514070883992,-0.00333103228753638,-0.00677694462978712,0.031965545517738,0.0556927903746319
0.00744161457386855,2.82331937353497e-06,0.00862348044767848,0.0369014011937426,0.00437680929460786,-0.000360331812230897,0.0108015154182417,0.0650998761778607
-0.0053531267167052,0.00373099193310352,0.0162448285023407,0.0338780129833938,-0.00427734225277208,0.000391090005844668,0.0172090737773072,0.0649559284359685
0.000766193277513414,0.0110324286156164,0.0295527316023428,0.033448189126209,0.00350747703368108,-0.00131144998795897,0.0234504718543815,0.0651351943961185
-0.00674164310010153,0.00995466316218992,0.0258132291548301,0.0422429274071712,0.00656561749745124,0.00478280507461216,0.0186360731666148,0.0688498278333311
-0.00319270721400992,-0.000918430968459729,0.0173072078251031,0.04925223643121,-0.00297439527249111,0.0131681627956492,0.00623628572435907,0.0780778691771708
0.000166999580581938,0.00690853793974939,0.0168779833779815,0.0492838206391784,0.00451450016686916,0.00765772396337807,0.0291850052867607,0.0804283560856958
-0.000874032281924293,0.00870521353393564,0.0311061118577148,0.0807411300304941,-0.00563772168318855,-0.0161022213652835,0.0190809230916057,0.122765267019848
-0.00706331778069865,0.00541164626527511,0.0160193022896883,0.127132266603815,0.00111641862980381,0.00751181536972959,0.0266632580965149,0.111739033810494
0.00773467499483248,-0.0115654948579252,0.0274186829611174,0.130085619781842,-0.00429151811611137,0.000873296796727463,0.0132958385081825,0.123044082307744
0.00847121657657029,0.00231912966895503,0.0282398375870546,0.110544228212335,0.00914182192785299,0.00773533499210747,0.0114012541597103,0.108899196866507
-0.00117676774581162,-0.00494951452467325,0.0375102214658318,0.073194649912284,0.00264824690026969,-0.00285192969970408,0.0172381324276562,0.0925773754406535
0.0116509678239992,-0.00333797715808007,0.0345911771662357,0.0927529254431359,-0.00317591380755547,0.00576814905854761,0.018086498715605,0.127662353359231
0.00571662665226443,-0.0111834494373972,0.0289651958834797,0.0612953912405886,0.00251832943209487,0.00819693066864561,0.0189716096274883,0.116339251890908
0.00308248511528046,2.81794289949847e-06,0.0221977739384559,0.040593204505081,-0.00445824543424495,0.000933998025798519,0.0252243973062283,0.136618584614067
