"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5184,12.3882167266907,0.823279900000238,0,0.5028,0.5052,0.497,1,1,1
"2",2,99.434,15.6254941976791,0.858043516062621,0.0252,0.4972,0.4996,0.5036,1,1,1
"3",3,99.3288,18.539306282513,0.874061712568197,0.03445,0.5024,0.5152,0.5142,1,1,1
"4",4,99.4204,20.6719326130452,0.889832516748879,0.0399875,0.501,0.5098,0.5246,1,1,1
"5",5,99.4264,23.3523239695878,0.911096140692736,0.046446875,0.491,0.5014,0.5156,1,1,1
"6",6,99.4796,25.6086272909164,0.909182297814939,0.05003203125,0.4816,0.5086,0.5208,1,1,1
"7",7,99.4896,27.9762823529412,0.929827096895384,0.048001171875,0.4726,0.5056,0.5164,1,1,1
"8",8,99.5408,31.3624803521409,0.93180607310828,0.04359951171875,0.4578,0.5164,0.514,1,1,1
"9",9,99.6496,35.372168707483,0.922916389200148,0.0461008056640625,0.4624,0.5124,0.5078,1,1,1
"10",10,99.6348,37.7333222889156,0.938984812822452,0.0484316223144531,0.463,0.5166,0.499,1,1,1
"11",11,99.6368,41.0148917166867,0.938369001850667,0.0463475036621094,0.4592,0.5126,0.5086,1,1,1
"12",12,99.7944,44.116175110044,0.940968900317487,0.0442816297531128,0.4596,0.5062,0.5166,1,1,1
"13",13,99.8532,46.6222986794718,0.949719951719078,0.0440732101917267,0.4618,0.5056,0.508,1,1,1
"14",14,99.7732,49.6832350540216,0.940466660829607,0.0462739893555641,0.4586,0.4968,0.499,1,1,1
"15",15,99.8116,52.2073883953581,0.95320396682227,0.04550302529037,0.4628,0.4984,0.4934,1,1,1
"16",16,99.7324,53.775100280112,0.954419163649152,0.0435314453393221,0.4654,0.499,0.4972,1,1,1
"17",17,99.6444,54.6454068027211,0.960826920013888,0.039116662671417,0.4642,0.496,0.4888,1,1,1
"18",18,99.7064,56.1146448979592,0.966625439686096,0.0426185772798955,0.472,0.495,0.4808,1,1,1
"19",19,99.7076,58.0037037214886,0.960648180821967,0.0427135109700728,0.4766,0.5018,0.4714,1,1,1
"20",20,99.7468,59.5529109243697,0.961204723114181,0.0452715107420925,0.468,0.4948,0.4732,1,1,1
"21",21,99.8132,59.3900617847139,0.968480364475352,0.0443883434968804,0.4718,0.5072,0.4808,1,1,1
"22",22,99.712,60.0234653861545,0.970860898472146,0.0474318456628815,0.4614,0.5028,0.4784,1,1,1
"23",23,99.8592,62.5187828731493,0.958457169453364,0.0459908148204644,0.4688,0.4888,0.4792,1,1,1
"24",24,99.8892,64.6996032012805,0.953303483345326,0.0452442844045175,0.466,0.4876,0.4666,1,1,1
"25",25,99.8304,64.7675428571429,0.966077940856676,0.0482713031220977,0.4572,0.494,0.48,1,1,1
"26",26,99.956,65.9156302521008,0.969303172668616,0.0448738480563079,0.4516,0.4966,0.4724,1,1,1
"27",27,99.908,66.7862505002001,0.968979619031504,0.0454854230421162,0.4448,0.4838,0.471,1,1,1
"28",28,99.95,68.1299519807923,0.970277268889486,0.0473856853075307,0.4536,0.4896,0.47,1,1,1
"29",29,99.9424,69.5845160464186,0.960569104913075,0.0477122097371797,0.4502,0.492,0.469,1,1,1
"30",30,99.9144,69.4700606642657,0.966832606243458,0.0492557432422664,0.4516,0.4896,0.4732,1,1,1
"31",31,100.0696,71.0595796718687,0.958030081240474,0.0488077166685305,0.4612,0.4864,0.4772,1,1,1
"32",32,99.9708,71.2512478591437,0.959092379499582,0.0494465363555338,0.456,0.4924,0.4806,1,1,1
"33",33,100.0328,71.0081274109644,0.969099520377736,0.0484001460083598,0.4462,0.492,0.4824,1,1,1
"34",34,100.08,71.4789915966387,0.965072273913092,0.0519667761362764,0.4324,0.4958,0.4776,1,1,1
"35",35,100.056,71.6175110044018,0.973127047245784,0.0497152205085971,0.4336,0.4946,0.4786,1,1,1
"36",36,100.0708,72.077818487395,0.96869558556416,0.0550028293386073,0.4358,0.4934,0.4884,1,1,1
"37",37,99.9884,73.9394412164866,0.955495251135719,0.0501770485436114,0.4338,0.49,0.4952,1,1,1
"38",38,99.9328,73.6105283713485,0.962794672689966,0.051880926185404,0.439,0.4936,0.497,1,1,1
"39",39,100.0692,72.7639169267707,0.977334572412095,0.0521208596653064,0.443,0.4896,0.4852,1,1,1
"40",40,99.9704,71.3876789115646,0.989377842675037,0.0509329486157549,0.4466,0.469,0.4866,1,1,1
"41",41,99.912,73.7561584633854,0.961079490164317,0.0507313430802195,0.4308,0.4644,0.4914,1,1,1
"42",42,100.0688,74.1761370148059,0.965100530880915,0.0566184229498568,0.4264,0.454,0.484,1,1,1
"43",43,99.9292,73.3959457382953,0.967186774162096,0.0536654996591452,0.4308,0.4484,0.483,1,1,1
"44",44,99.9316,73.3026424969988,0.971871726850984,0.0502410240651138,0.429,0.4498,0.485,1,1,1
"45",45,100.0452,74.0407732693077,0.963847061579565,0.0533907075517643,0.4278,0.4556,0.4834,1,1,1
"46",46,100.082,74.1777470988395,0.966881537964653,0.0563782102421481,0.4252,0.4556,0.4798,1,1,1
"47",47,99.9712,74.2000505802321,0.972025935635288,0.0537303722333184,0.4236,0.4564,0.4708,1,1,1
"48",48,100.002,73.9883913565426,0.971074161888736,0.0527288128121173,0.4248,0.4596,0.4616,1,1,1
"49",49,100.0684,73.9348953981593,0.967278647425094,0.0503775707767431,0.4324,0.4598,0.4654,1,1,1
"50",50,100.0836,74.3263415766307,0.961723542969289,0.0520852313322576,0.4342,0.4618,0.4546,1,1,1
"51",51,100.0316,74.3331346938776,0.957753959856942,0.0536188732687478,0.4406,0.4546,0.4676,1,1,1
"52",52,100.0248,73.3471238095238,0.979399835922157,0.0563711229705026,0.452,0.4628,0.4782,1,1,1
"53",53,99.9684,75.2983207683073,0.959783250534915,0.0542080475272222,0.4466,0.4738,0.4842,1,1,1
"54",54,99.9736,73.8872579431773,0.979464234364578,0.0537969435254864,0.4356,0.4728,0.4762,1,1,1
"55",55,99.964,74.9326770708283,0.966731454714906,0.056398616994751,0.436,0.4756,0.477,1,1,1
"56",56,99.9524,74.415100280112,0.976426959723775,0.0549551224158586,0.4512,0.4724,0.4756,1,1,1
"57",57,99.9596,75.1616324929972,0.969544108478171,0.0593444986573941,0.4502,0.4658,0.472,1,1,1
"58",58,99.8976,74.6737837535014,0.974585341359505,0.0579340330645804,0.4358,0.4644,0.4552,1,1,1
"59",59,99.882,75.4078391356543,0.968846417605128,0.0602632180319511,0.436,0.4602,0.4656,1,1,1
"60",60,99.8936,75.2203671868748,0.972376003566963,0.0629798267980246,0.4386,0.4612,0.4682,1,1,1
"61",61,99.7712,76.9120153661465,0.950755281782971,0.0581807526821432,0.4436,0.4698,0.4698,1,1,1
"62",62,99.9016,74.9803095638255,0.97192391237456,0.0611836406189749,0.4318,0.468,0.4676,1,1,1
"63",63,99.9764,74.9122079231693,0.97305641607287,0.0578726606217585,0.4416,0.4584,0.4636,1,1,1
"64",64,99.8452,75.1841106042417,0.965875153168884,0.05886057361117,0.4472,0.4556,0.4632,1,1,1
"65",65,100.004,74.3689315726291,0.975950233728689,0.0557359348505064,0.4442,0.4622,0.4766,1,1,1
"66",66,100.0184,75.1441190876351,0.969515886158958,0.0612631164964492,0.442,0.461,0.475,1,1,1
"67",67,99.948,74.6799679871949,0.972029644007424,0.0579581462867305,0.4514,0.4696,0.4866,1,1,1
"68",68,99.8876,74.335100280112,0.978967451759107,0.0603817028214664,0.4478,0.4776,0.4718,1,1,1
"69",69,99.9008,75.3651054021609,0.966531231430666,0.060491782847381,0.4434,0.4762,0.4678,1,1,1
"70",70,99.962,74.4111204481793,0.969813874326249,0.0629315993980391,0.4566,0.4728,0.4614,1,1,1
"71",71,99.9952,75.3757272509004,0.957152190078604,0.0639128965426966,0.464,0.472,0.4574,1,1,1
"72",72,100.0836,74.1814836334534,0.974176732123682,0.0616120668747503,0.4682,0.4776,0.449,1,1,1
"73",73,100.0452,74.1928340936375,0.969306085483554,0.0601318059825174,0.4688,0.4784,0.44,1,1,1
"74",74,100.0172,74.6011446178471,0.969477900036233,0.0607993149573883,0.4566,0.4682,0.4372,1,1,1
"75",75,99.9572,74.9205363745498,0.966600493741,0.0612183462359208,0.4504,0.467,0.4436,1,1,1
"76",76,100.0432,74.8296656262505,0.967567516646733,0.0638055996244388,0.4564,0.466,0.4358,1,1,1
"77",77,100.0484,74.2381527010804,0.965870811934775,0.0663235790240649,0.4538,0.4636,0.4268,1,1,1
"78",78,100.0828,73.9695319727891,0.965332714960492,0.0605097593880581,0.4538,0.467,0.4332,1,1,1
"79",79,100.02,74.1804721888756,0.968710949038985,0.0614667868395463,0.4498,0.4642,0.4396,1,1,1
"80",80,100.0124,73.9250162464986,0.971536426301984,0.0626936691970065,0.4596,0.4684,0.445,1,1,1
"81",81,99.9744,75.1301967186875,0.958473496756237,0.0640587725148351,0.455,0.4692,0.4472,1,1,1
"82",82,100.0092,73.8282466586635,0.969949337069328,0.0661271805477955,0.4574,0.4726,0.4438,1,1,1
"83",83,99.9492,73.2127044417767,0.965937388252693,0.0670541869246596,0.4522,0.4756,0.4444,1,1,1
"84",84,99.9388,73.1891302120848,0.96858194957024,0.0643355054307327,0.4596,0.4808,0.437,1,1,1
"85",85,99.834,74.2161304521809,0.964734527510174,0.06823927121875,0.458,0.4844,0.4486,1,1,1
"86",86,99.8256,74.5337981592637,0.963763540258348,0.0674018838990886,0.4602,0.4814,0.4546,1,1,1
"87",87,99.9216,74.6877285314126,0.964272768676056,0.0666862284948213,0.4698,0.4876,0.4592,1,1,1
"88",88,99.8652,73.6372838735494,0.978159699277727,0.0724017625820802,0.4664,0.4866,0.4624,1,1,1
"89",89,99.8532,74.2765603841537,0.962961876377393,0.0651382847551481,0.4726,0.4774,0.4526,1,1,1
"90",90,99.8692,73.6343450980392,0.975789715505668,0.0668889072907261,0.4888,0.4684,0.4564,1,1,1
"91",91,99.8476,74.595012244898,0.957789635281083,0.0681627910028379,0.4748,0.4646,0.461,1,1,1
"92",92,99.8116,74.7323983993598,0.964510836358369,0.0658293967279308,0.4832,0.464,0.4602,1,1,1
"93",93,99.86,74.6030412164866,0.971503851785896,0.0694382710267901,0.4862,0.4646,0.463,1,1,1
"94",94,99.8576,75.8164488195278,0.953613020747161,0.0705896523581466,0.4702,0.4674,0.4566,1,1,1
"95",95,99.81,75.0735294117647,0.956313766815247,0.071058746936799,0.477,0.4658,0.4586,1,1,1
"96",96,99.8308,73.930943737495,0.979178330636056,0.0685981846940457,0.4622,0.473,0.4664,1,1,1
"97",97,99.8372,73.7409925570228,0.968981999835723,0.068707170480622,0.469,0.466,0.458,1,1,1
"98",98,99.78,73.8403361344538,0.979298908018881,0.0687715002043485,0.4598,0.4546,0.452,1,1,1
"99",99,99.9408,74.5038969187675,0.96703873597747,0.0723501938442095,0.4628,0.4492,0.462,1,1,1
"100",100,99.9096,74.4816204881953,0.97024970502054,0.0681254701628777,0.461,0.4644,0.463,1,1,1
"101",101,100.006,73.2104481792717,0.980322868873745,0.0723492820385573,0.458,0.465,0.4618,1,1,1
"102",102,99.9332,73.5341514205682,0.974724426525184,0.0724218231473828,0.4576,0.4706,0.4652,1,1,1
"103",103,99.9904,74.3304400160064,0.964130365948341,0.0705009309725844,0.4628,0.476,0.4702,1,1,1
"104",104,100.0588,72.8981018007203,0.980804299460662,0.0741376184557089,0.4676,0.4702,0.4738,1,1,1
"105",105,100.0208,73.8274983593437,0.960741006512188,0.074117348699959,0.4608,0.468,0.4734,1,1,1
"106",106,99.9944,74.4409450180072,0.952711511668042,0.0687975995321947,0.462,0.4734,0.4808,1,1,1
"107",107,100.026,72.0821568627451,0.980296372725289,0.0738642788958899,0.4604,0.4712,0.4858,1,1,1
"108",108,99.9612,72.6415511804722,0.967355050747619,0.0726116085650729,0.4598,0.4716,0.4826,1,1,1
"109",109,99.9528,73.1982514605842,0.965801084173655,0.0726688720661299,0.468,0.4786,0.4922,1,1,1
"110",110,99.944,72.261768707483,0.980508497627894,0.0731174083529296,0.477,0.4706,0.4964,1,1,1
"111",111,99.7924,73.1433595838335,0.9683397767451,0.0748163143400204,0.4704,0.4728,0.4922,1,1,1
"112",112,99.7148,74.0334743497399,0.960545775286263,0.0741292911765972,0.4776,0.471,0.494,1,1,1
"113",113,99.6596,73.4082911564626,0.967231139636668,0.0734488427981312,0.4842,0.4726,0.4956,1,1,1
"114",114,99.7548,73.3432142456983,0.971790082781621,0.0748389966718897,0.4772,0.4562,0.5066,1,1,1
"115",115,99.8896,73.891768547419,0.970859036760738,0.0730813815897488,0.4762,0.4594,0.509,1,1,1
"116",116,99.916,74.7300360144058,0.966426615723793,0.0786418489311843,0.4804,0.457,0.5124,1,1,1
"117",117,99.9588,73.7570053621449,0.977435796110873,0.0762886090774878,0.4726,0.4586,0.522,1,1,1
"118",118,99.9292,75.0077904761905,0.960257944853816,0.0727396317967159,0.478,0.4738,0.5242,1,1,1
"119",119,100.042,72.3843897559024,0.982982729867041,0.0732489802448372,0.4846,0.478,0.528,1,1,1
"120",120,100.0052,73.926743657463,0.970028894052566,0.075181690244586,0.4816,0.476,0.531,1,1,1
"121",121,99.8696,74.7713043617447,0.962280548171256,0.0755085425904007,0.4812,0.4786,0.5272,1,1,1
"122",122,99.914,74.5324169667867,0.968382401237949,0.0731382773574227,0.4838,0.4688,0.5288,1,1,1
"123",123,99.8928,74.6711766306523,0.964261633862554,0.0757733081259981,0.4734,0.481,0.5258,1,1,1
"124",124,99.8008,74.3852734693878,0.968490968523039,0.0754042864133114,0.4784,0.4906,0.5366,1,1,1
"125",125,99.7932,74.353775270108,0.971982069666397,0.0714846390498719,0.4736,0.4886,0.5354,1,1,1
"126",126,99.7004,74.931012244898,0.964211673352918,0.0776352329991032,0.4682,0.4998,0.5396,1,1,1
"127",127,99.712,73.6313085234094,0.976196417655555,0.0804160882228282,0.479,0.4988,0.544,1,1,1
"128",128,99.7168,73.3011182072829,0.97302995067116,0.0803186473502143,0.4826,0.4926,0.543,1,1,1
"129",129,99.7164,73.463756542617,0.969257698159213,0.0796039062681031,0.4816,0.4982,0.5368,1,1,1
"130",130,99.6872,74.468743657463,0.954667882328349,0.0787447302727512,0.4866,0.4986,0.5222,1,1,1
"131",131,99.8164,74.7822039215686,0.956844313998701,0.0786225273471615,0.4952,0.4922,0.5226,1,1,1
"132",132,99.9288,74.2422274509804,0.966413400254762,0.0770764272254041,0.4846,0.4942,0.5174,1,1,1
"133",133,99.9032,74.2235191676671,0.964764983712845,0.0783573062065312,0.4964,0.4978,0.5222,1,1,1
"134",134,99.8872,73.8736256102441,0.964503584629855,0.0789232990557692,0.5062,0.4954,0.527,1,1,1
"135",135,99.928,73.2825290116046,0.96864898655098,0.0822624851251983,0.5216,0.4856,0.5272,1,1,1
"136",136,99.9064,74.292956222489,0.963246030804961,0.0818131278968992,0.5188,0.4874,0.527,1,1,1
"137",137,99.7524,74.7593979991997,0.958925041428194,0.0824163594676324,0.5228,0.4832,0.5168,1,1,1
"138",138,99.768,74.482368947579,0.964150073732842,0.0780358445356038,0.5054,0.4826,0.522,1,1,1
"139",139,99.64,73.0716286514606,0.981044749898689,0.0799817642470125,0.4972,0.4828,0.5236,1,1,1
"140",140,99.7416,74.2973483793517,0.954019086569084,0.0806912764296787,0.4894,0.4818,0.5262,1,1,1
"141",141,99.608,73.8342697078832,0.955150836932741,0.0790757596877621,0.4842,0.4934,0.5278,1,1,1
"142",142,99.5784,73.4988529811925,0.959105577361431,0.0781167897349397,0.4844,0.4958,0.5192,1,1,1
"143",143,99.6032,72.7724587434974,0.969009792270529,0.0805077616896402,0.4854,0.4928,0.5108,1,1,1
"144",144,99.5916,72.6818821928772,0.965065722033832,0.0814532038678678,0.4704,0.4926,0.5186,1,1,1
"145",145,99.5944,72.6653547819128,0.967211531803286,0.0825685315918208,0.4724,0.492,0.5238,1,1,1
"146",146,99.6052,72.6615975990396,0.967096937107837,0.0864765513908413,0.4692,0.4926,0.527,1,1,1
"147",147,99.5952,71.704018567427,0.975578634517242,0.0821973844066573,0.4698,0.4972,0.5276,1,1,1
"148",148,99.658,71.9866306522609,0.973612104733111,0.0801121025091562,0.476,0.5004,0.5208,1,1,1
"149",149,99.6616,71.8110098439376,0.968010416136452,0.0823571627794208,0.4876,0.499,0.5264,1,1,1
"150",150,99.6404,71.7325808723489,0.975382661482195,0.0841207746654489,0.4788,0.5018,0.53,1,1,1
"151",151,99.6516,73.2699254101641,0.96278868508676,0.0832065856454217,0.478,0.49,0.5264,1,1,1
"152",152,99.6476,73.3735636654662,0.96122843131573,0.083733716136996,0.4828,0.4892,0.53,1,1,1
"153",153,99.6648,72.7175279711885,0.971375625993341,0.0814280318361627,0.4884,0.4786,0.534,1,1,1
"154",154,99.7556,73.3292003201281,0.958692031838817,0.0821339513610872,0.4802,0.4824,0.5356,1,1,1
"155",155,99.6888,72.7618593037215,0.962719630015344,0.0833007848408126,0.481,0.4848,0.5268,1,1,1
