"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.48,12.4001600640256,0.802076468310314,0,0.4976,0.5092,0.51,1,1,1
"2",2,99.486,15.2607082833133,0.830699862153092,0.027,0.495,0.5242,0.5054,1,1,1
"3",3,99.5612,17.6277056422569,0.866890256998489,0.036,0.5022,0.5268,0.4946,1,1,1
"4",4,99.6528,21.0406684273709,0.876178342662092,0.042525,0.4956,0.5334,0.4874,1,1,1
"5",5,99.502,22.9439735894358,0.890311291192649,0.038334375,0.4904,0.535,0.486,1,1,1
"6",6,99.546,25.7461824729892,0.904353818194083,0.04985703125,0.4858,0.5288,0.4772,1,1,1
"7",7,99.5768,28.7820145658263,0.918489624561904,0.04956328125,0.4842,0.517,0.4638,1,1,1
"8",8,99.5796,31.7643695878351,0.930483018114493,0.050834375,0.4838,0.503,0.4626,1,1,1
"9",9,99.7384,35.24246242497,0.925825772289934,0.05072568359375,0.4904,0.4882,0.4686,1,1,1
"10",10,99.6372,36.7906924369748,0.949312096791396,0.0537856292724609,0.4844,0.4874,0.4738,1,1,1
"11",11,99.6956,41.0577637454982,0.931704067257779,0.0505914779663086,0.481,0.4816,0.4692,1,1,1
"12",12,99.8252,43.3703931172469,0.946474635815292,0.0537191366195679,0.4834,0.4704,0.4728,1,1,1
"13",13,100.0712,46.1605947979192,0.949396521320926,0.0527985233306885,0.479,0.4732,0.465,1,1,1
"14",14,99.9804,49.162880992397,0.951704406001282,0.0504273594975471,0.4832,0.475,0.4542,1,1,1
"15",15,100.038,53.6788275310124,0.933393032634705,0.0538109585851431,0.4868,0.4692,0.4608,1,1,1
"16",16,100.0784,54.0474724289716,0.957339713243778,0.0534542204655707,0.4894,0.4846,0.466,1,1,1
"17",17,100.1416,54.8474884353742,0.954728003543014,0.0516134095296264,0.4874,0.4884,0.4542,1,1,1
"18",18,100.0832,55.9066404161665,0.9589713985417,0.0553384784835856,0.4828,0.4798,0.4454,1,1,1
"19",19,100.1208,57.5332206482593,0.958268466935328,0.0535923865627148,0.48,0.4822,0.4388,1,1,1
"20",20,100.1968,58.3910261704682,0.965019889805517,0.0519766069105972,0.483,0.4856,0.436,1,1,1
"21",21,100.2588,58.3863771108443,0.978255560724338,0.0591471584671563,0.4748,0.4822,0.4406,1,1,1
"22",22,100.2856,60.4354068027211,0.963766981994162,0.057242289415772,0.4698,0.4912,0.4422,1,1,1
"23",23,100.206,61.1496238495398,0.964618143846616,0.057287908763769,0.4792,0.4912,0.445,1,1,1
"24",24,100.112,63.4944537815126,0.950058928873938,0.0541328386494313,0.4742,0.4892,0.4446,1,1,1
"25",25,100.2488,63.378650020008,0.961140233327103,0.0591275150859628,0.4756,0.482,0.4418,1,1,1
"26",26,100.3216,63.9581567026811,0.95834240205426,0.0561356129926037,0.4802,0.4766,0.4488,1,1,1
"27",27,100.2268,64.8172886754702,0.960716750954734,0.0560825256248913,0.487,0.4748,0.4466,1,1,1
"28",28,100.2172,63.9580073629452,0.971047091920564,0.057816282508033,0.4908,0.4814,0.4586,1,1,1
"29",29,100.2044,65.1782919567827,0.966105922740502,0.0574373697072717,0.485,0.4864,0.4428,1,1,1
"30",30,100.2372,65.7768468987595,0.972706595188318,0.0586176417250695,0.4916,0.495,0.4386,1,1,1
"31",31,100.1696,67.6542975590236,0.954859446167185,0.0572858616459755,0.4866,0.4906,0.4436,1,1,1
"32",32,100.1916,68.2974084033613,0.954770229461706,0.0577708714116463,0.4836,0.4752,0.4428,1,1,1
"33",33,100.1632,67.4515463785514,0.96481787471285,0.0594149560500576,0.4714,0.473,0.4312,1,1,1
"34",34,100.088,66.89181272509,0.973635697545815,0.0602719982084372,0.4692,0.472,0.431,1,1,1
"35",35,99.856,67.3229931972789,0.972631267112442,0.0560765713348133,0.4798,0.4718,0.4278,1,1,1
"36",36,100.0216,68.0451515006002,0.976104692427421,0.0604617432792403,0.4708,0.4782,0.431,1,1,1
"37",37,99.9108,69.4106076030412,0.962411929611067,0.0582873908125827,0.4716,0.4778,0.4356,1,1,1
"38",38,99.9284,71.0965120448179,0.949883581929275,0.0612726716048395,0.4704,0.4834,0.4424,1,1,1
"39",39,99.9036,70.6993867947179,0.954828057268254,0.0613751612175057,0.476,0.487,0.449,1,1,1
"40",40,99.8196,69.8109802320928,0.971568839224396,0.0612207418800636,0.482,0.4862,0.4568,1,1,1
"41",41,99.8348,71.2768196878751,0.961670880335796,0.0599657368956106,0.4772,0.4964,0.4532,1,1,1
"42",42,99.8588,71.3922194477791,0.961849637443833,0.0631605707360241,0.4768,0.5032,0.4536,1,1,1
"43",43,99.8844,71.6388921968788,0.95379793734473,0.0624915310407395,0.4684,0.5002,0.4564,1,1,1
"44",44,99.8348,70.4380841936775,0.962911049899474,0.0650361534575364,0.4698,0.4956,0.453,1,1,1
"45",45,99.722,70.648175270108,0.964463565773712,0.0622477073274741,0.4648,0.4852,0.4522,1,1,1
"46",46,99.5752,70.1588084833934,0.96865260733714,0.0642370434258441,0.4614,0.4854,0.4644,1,1,1
"47",47,99.462,69.8100800320128,0.971911235302045,0.0653417474153527,0.4618,0.478,0.4832,1,1,1
"48",48,99.5308,71.0478705082033,0.964896208682849,0.0626859353948748,0.456,0.4824,0.4698,1,1,1
"49",49,99.5768,70.8844555422169,0.964049278231137,0.0655702986230953,0.4558,0.4778,0.4742,1,1,1
"50",50,99.6496,70.7671266906763,0.958779385822448,0.068233983567517,0.4596,0.4722,0.4794,1,1,1
"51",51,99.6448,71.1438905162065,0.955543736873848,0.0644965759280335,0.4594,0.4716,0.4966,1,1,1
"52",52,99.6748,70.0466636254502,0.975181844764452,0.0706732513131736,0.4624,0.4804,0.5002,1,1,1
"53",53,99.6136,70.6141406962785,0.963395338423692,0.0675596389156143,0.4494,0.4734,0.5054,1,1,1
"54",54,99.6904,71.2582511404562,0.959082434960365,0.0696604260869551,0.4554,0.4788,0.5068,1,1,1
"55",55,99.6944,71.1774796318527,0.956264273255797,0.0705765579951502,0.459,0.4774,0.5062,1,1,1
"56",56,99.702,69.8435334133653,0.976003255203895,0.0682623006673964,0.4438,0.4816,0.5058,1,1,1
"57",57,99.6664,70.2352051220488,0.972641996351257,0.0726451829613021,0.4382,0.4814,0.4872,1,1,1
"58",58,99.5608,70.5049053221288,0.966031328284876,0.071989636595906,0.4452,0.4686,0.4912,1,1,1
"59",59,99.5364,70.1639406162465,0.97509834961061,0.0700000175204128,0.451,0.4682,0.4826,1,1,1
"60",60,99.4956,71.141637294918,0.963691917915036,0.0712426130187296,0.446,0.4686,0.4822,1,1,1
"61",61,99.5056,71.500969027611,0.966532413497469,0.0711359268456887,0.4524,0.464,0.4828,1,1,1
"62",62,99.5224,71.5421150860344,0.969551003746282,0.0740600482647597,0.4474,0.4612,0.4876,1,1,1
"63",63,99.5164,72.1377861544618,0.963827129283707,0.0710396988863313,0.446,0.4532,0.479,1,1,1
"64",64,99.5276,71.9492179271709,0.958699163788633,0.0712034248969438,0.44,0.4434,0.4796,1,1,1
"65",65,99.452,71.5923329331733,0.960800012341453,0.0732496183397962,0.4404,0.4428,0.4772,1,1,1
"66",66,99.4852,70.2930981992797,0.975641567440624,0.0768075032587873,0.4344,0.448,0.4786,1,1,1
"67",67,99.506,70.387719087635,0.969078605433087,0.0759297528915054,0.4326,0.4362,0.4726,1,1,1
