"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5704,12.4108081632653,0.809801378251107,0,0.4972,0.4914,0.5014,1,1,1
"2",2,99.7016,14.4239270108043,0.832214455275084,6e-04,0.5046,0.4866,0.5032,1,1,1
"3",3,99.7932,16.5634591436575,0.876819665549387,0.00055,0.5006,0.4832,0.509,1,1,1
"4",4,99.7968,18.0971486194478,0.864766228662492,0.001025,0.4914,0.4792,0.5062,1,1,1
"5",5,99.7316,19.4473403761505,0.907370461748442,0.00109375,0.477,0.4942,0.5082,1,1,1
"6",6,99.7748,21.6415415766307,0.888168961076008,0.00144921875,0.4748,0.4872,0.513,1,1,1
"7",7,99.8688,21.8971454181673,0.895721344570406,0.002318359375,0.4832,0.4822,0.5072,1,1,1
"8",8,99.9528,22.5651982392957,0.902150915308495,0.001996240234375,0.4928,0.4946,0.5098,1,1,1
"9",9,99.928,23.1992957182873,0.896909125030358,0.00176834716796875,0.4938,0.4948,0.517,1,1,1
"10",10,99.944,22.7651700680272,0.903893566128132,0.00206894836425781,0.4908,0.496,0.5132,1,1,1
"11",11,99.9344,24.5799286114446,0.897530047321784,0.00186877822875977,0.4954,0.4968,0.4996,1,1,1
"12",12,99.9392,25.5593270908363,0.904799351831344,0.00274293975830078,0.4902,0.4924,0.4984,1,1,1
"13",13,99.818,25.2133613445378,0.9076686697396,0.0031307870388031,0.4994,0.4932,0.5052,1,1,1
"14",14,99.7856,25.3433699879952,0.917742906733911,0.00305873310565948,0.4918,0.4892,0.4942,1,1,1
"15",15,99.788,25.531668667467,0.905588859820537,0.00401569937169552,0.501,0.5044,0.4922,1,1,1
"16",16,99.896,26.1196318527411,0.903957779760562,0.00344265691190958,0.4988,0.501,0.4984,1,1,1
"17",17,99.9208,26.5155335734294,0.922356353894191,0.00371337190251797,0.5026,0.5004,0.4986,1,1,1
"18",18,99.9824,27.2105744697879,0.917595767443563,0.00362215030547231,0.511,0.5114,0.4798,1,1,1
"19",19,99.8464,27.5826400960384,0.933357529819198,0.00385936604533345,0.5098,0.5142,0.4878,1,1,1
"20",20,99.9008,28.1566220088035,0.921430764776705,0.00389166519248392,0.4972,0.5034,0.48,1,1,1
"21",21,99.8632,27.9348597038816,0.915431610988019,0.00436271159852986,0.5016,0.503,0.4766,1,1,1
"22",22,99.8244,27.198043857543,0.923383004164571,0.004243682221157,0.4988,0.5102,0.4682,1,1,1
"23",23,99.9124,27.1860006402561,0.930188423661946,0.00471579855510986,0.4936,0.5092,0.465,1,1,1
"24",24,99.9328,27.7457824729892,0.922332859910239,0.00458499373081486,0.4922,0.5066,0.4748,1,1,1
"25",25,99.7196,28.4107401360544,0.920542394568345,0.00499203491651386,0.4872,0.5046,0.4778,1,1,1
"26",26,99.828,28.710700280112,0.91981760616736,0.00532854905448194,0.4782,0.506,0.467,1,1,1
"27",27,99.9388,28.0742842737095,0.929067194173605,0.00581744295003124,0.4772,0.4988,0.4744,1,1,1
"28",28,99.9412,28.1353967186875,0.919623362910446,0.00572620338577296,0.4834,0.4956,0.4938,1,1,1
"29",29,99.9372,28.4982554621849,0.918360378311399,0.00557413863869493,0.4754,0.4926,0.5024,1,1,1
"30",30,99.9096,28.5520486594638,0.930230501894943,0.00618505375636659,0.4724,0.494,0.4956,1,1,1
"31",31,99.9048,29.7244267306923,0.914790145203407,0.00649346914807391,0.4706,0.4788,0.4906,1,1,1
"32",32,99.92,28.25050020008,0.925100405110626,0.00612852033802127,0.4682,0.4744,0.4844,1,1,1
"33",33,100.0108,27.6425403761505,0.930778815777627,0.00627309168870282,0.472,0.481,0.4784,1,1,1
"34",34,100.0384,29.0397413365346,0.894877764452709,0.00689978814228506,0.4574,0.481,0.4792,1,1,1
"35",35,100.09,28.2604041616647,0.918014685069613,0.00686834019897623,0.4478,0.4776,0.486,1,1,1
"36",36,99.9952,28.5409933573429,0.919255433642434,0.00639237966557362,0.4432,0.472,0.4762,1,1,1
"37",37,100.0572,28.5181354141657,0.920060129411919,0.00791813046605476,0.4434,0.4784,0.468,1,1,1
"38",38,100.1996,29.0673867947179,0.927955599456799,0.00723781428879288,0.4474,0.4816,0.4646,1,1,1
"39",39,100.2248,30.6009053221289,0.907998129252124,0.00773205191035729,0.4566,0.4674,0.4704,1,1,1
"40",40,100.33,29.2792116846739,0.92954218843427,0.00785565262441027,0.4508,0.462,0.4686,1,1,1
"41",41,100.4476,30.0504744297719,0.92439460227032,0.00887682116333318,0.4384,0.462,0.469,1,1,1
"42",42,100.428,30.4393917567027,0.93528164522183,0.00805004409134536,0.4428,0.463,0.471,1,1,1
"43",43,100.5264,30.8528441776711,0.9351526634502,0.00869652814734839,0.4396,0.4778,0.4618,1,1,1
"44",44,100.4196,31.6650018407363,0.934504933522783,0.00807376681500642,0.4508,0.4894,0.465,1,1,1
"45",45,100.4936,30.9719478191276,0.924598678004944,0.00862466173040823,0.443,0.4766,0.4748,1,1,1
"46",46,100.632,29.9853701480592,0.92647264559054,0.0086479268354931,0.4354,0.4686,0.4712,1,1,1
"47",47,100.7772,30.7950781912765,0.918090427664885,0.00935752424288917,0.4392,0.4764,0.4724,1,1,1
"48",48,100.7804,30.7340694677871,0.920737170511169,0.00918380283572389,0.4424,0.4776,0.4556,1,1,1
"49",49,100.85,30.1347539015606,0.917034799669352,0.00971836081712773,0.4562,0.4676,0.4572,1,1,1
"50",50,100.9212,30.6080337735094,0.915782323226885,0.0101242898551369,0.4484,0.4574,0.4606,1,1,1
"51",51,100.9884,29.5384808323329,0.937166474698269,0.00983207216798716,0.4408,0.4588,0.468,1,1,1
"52",52,100.9,30.094037615046,0.932232144139353,0.0105951603132373,0.4344,0.4608,0.4708,1,1,1
"53",53,100.9672,29.8916808323329,0.932818806852064,0.0104255981659409,0.4308,0.4654,0.469,1,1,1
"54",54,101.0744,29.8239942376951,0.925509846204332,0.0111617184135218,0.4358,0.4686,0.4822,1,1,1
"55",55,101.1236,29.0423399759904,0.923786016732982,0.0108250621014082,0.4436,0.4776,0.4922,1,1,1
"56",56,101.1336,28.6608153661465,0.924047703664844,0.0116570894865954,0.4406,0.4848,0.4914,1,1,1
"57",57,101.142,28.5588595438175,0.918233772027723,0.0110697240520187,0.4408,0.4926,0.4762,1,1,1
"58",58,101.1108,29.3702714685874,0.908645067494975,0.012070437413868,0.4426,0.4938,0.4816,1,1,1
"59",59,101.0248,29.2150709883954,0.937164259468091,0.0114469231355063,0.441,0.4894,0.4738,1,1,1
"60",60,100.9284,28.675543657463,0.93697028149953,0.0125202373771017,0.4316,0.4982,0.4656,1,1,1
"61",61,101.09,28.5797318927571,0.918774244179738,0.0126357370387984,0.4268,0.5002,0.4724,1,1,1
"62",62,101.238,28.4839495798319,0.906689032063015,0.0118266617714943,0.4288,0.5046,0.4732,1,1,1
"63",63,101.1616,28.9974844337735,0.915349696490072,0.0120608939173594,0.4284,0.5004,0.4582,1,1,1
"64",64,101.3692,27.7655975990396,0.917719378446574,0.0120962975908983,0.4306,0.5002,0.4526,1,1,1
