"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5556,11.6643743897559,0.822545480004379,0,0.5,0.4892,0.5066,1,1,1
"2",2,99.4852,12.0121858343337,0.80863643723352,0,0.5006,0.5012,0.5062,1,1,1
"3",3,99.6932,11.4500537815126,0.827134306408999,2e-04,0.4928,0.499,0.501,1,1,1
"4",4,99.8576,11.9252923569428,0.813480547644195,0.0006125,0.4904,0.4918,0.504,1,1,1
"5",5,99.9296,12.0798757903161,0.82855774045786,0.000503125,0.4782,0.4948,0.49,1,1,1
"6",6,100.0252,11.89972484994,0.814138085531611,0.00063359375,0.4818,0.4984,0.4956,1,1,1
"7",7,100.08,12.3625450180072,0.784533644073283,0.00073203125,0.4928,0.4982,0.5002,1,1,1
"8",8,99.9724,12.7175252501,0.805771290024375,0.001129931640625,0.4822,0.507,0.4968,1,1,1
"9",9,100.0532,12.1728388955582,0.82113319124488,0.001381884765625,0.4792,0.5212,0.5044,1,1,1
"10",10,100.0596,12.3049698279312,0.812023430308869,0.00134816284179688,0.4766,0.512,0.5028,1,1,1
"11",11,100.0864,12.1029762304922,0.813845979355178,0.00155329895019531,0.478,0.5176,0.4928,1,1,1
"12",12,100.132,11.8665226090436,0.798883728709765,0.00167569427490234,0.4836,0.5204,0.4866,1,1,1
"13",13,100.0476,11.8492739495798,0.798746815054165,0.00226062068939209,0.474,0.5188,0.4842,1,1,1
"14",14,100.17,12.1675670268107,0.807151043764954,0.00225301368236542,0.4784,0.5334,0.4866,1,1,1
"15",15,100.2408,12.0828484993998,0.812207610903386,0.00247556203901768,0.4766,0.539,0.485,1,1,1
"16",16,100.1392,12.5056256102441,0.817899692323823,0.00260047130212188,0.472,0.5498,0.4834,1,1,1
"17",17,100.356,12.1389195678271,0.832280429705991,0.00267668817192316,0.4622,0.5484,0.4924,1,1,1
"18",18,100.416,12.7264345738295,0.791034657973245,0.00285734954369254,0.4488,0.553,0.4902,1,1,1
"19",19,100.4028,12.6047940776311,0.797676083812747,0.00310486120315036,0.4472,0.5614,0.4854,1,1,1
"20",20,100.426,12.2134093637455,0.793098540003689,0.00346066738364752,0.4528,0.5548,0.4626,1,1,1
"21",21,100.3976,12.2356084833934,0.803709072676364,0.00336956133689164,0.4528,0.554,0.4686,1,1,1
"22",22,100.5024,12.4453723889556,0.775853534365162,0.0036796168341285,0.4434,0.551,0.458,1,1,1
"23",23,100.4116,12.3415220488195,0.808768673351805,0.00391257328562328,0.4552,0.5512,0.4462,1,1,1
"24",24,100.5068,12.318080992397,0.79405684283439,0.00408711285140818,0.454,0.5434,0.459,1,1,1
"25",25,100.3364,11.9216036814726,0.814641858128801,0.00404649096015925,0.4486,0.5592,0.4578,1,1,1
"26",26,100.3384,11.3108097639056,0.836588735548499,0.00432045801899764,0.4474,0.5602,0.4522,1,1,1
"27",27,100.3268,12.4697896758703,0.778376836375776,0.00459163834568188,0.4494,0.5602,0.4554,1,1,1
"28",28,100.358,12.145094037615,0.811541970024306,0.00464534976253706,0.444,0.5536,0.4532,1,1,1
