"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.6104,13.095049859944,0.792063015628497,0,0.4952,0.505,0.4948,1,1,1
"2",2,99.6364,12.6132403361345,0.821594599951557,0.0114,0.504,0.4934,0.4952,1,1,1
"3",3,99.7192,12.9135167667067,0.808827862584614,0.0185,0.5084,0.5032,0.5004,1,1,1
"4",4,99.7368,12.0547476590636,0.799129424677883,0.019375,0.512,0.4978,0.4988,1,1,1
"5",5,99.7388,12.297893717487,0.786424547843529,0.022275,0.5182,0.4984,0.489,1,1,1
"6",6,99.6636,12.3241647058824,0.816677149785105,0.02189140625,0.5122,0.4982,0.492,1,1,1
"7",7,99.7704,12.4234532212885,0.79040244577876,0.0232095703125,0.521,0.4942,0.49,1,1,1
"8",8,99.7288,12.264156222489,0.799854440694293,0.023835400390625,0.528,0.4882,0.4846,1,1,1
"9",9,99.7096,11.8043895958383,0.814692817658162,0.0224801879882813,0.5222,0.4794,0.4848,1,1,1
"10",10,99.8132,12.3104299319728,0.828056738075916,0.0261312438964844,0.526,0.4776,0.487,1,1,1
"11",11,99.8284,12.2054356142457,0.805136511905644,0.0267762741088867,0.5178,0.4686,0.4806,1,1,1
"12",12,99.8848,11.9691166066427,0.805255077172335,0.0259836221694946,0.523,0.4782,0.475,1,1,1
"13",13,99.89,12.375650260104,0.817151495064952,0.027815508890152,0.521,0.4598,0.4806,1,1,1
"14",14,99.92,12.6298519407763,0.802327051517648,0.0288663257718086,0.5246,0.4624,0.4826,1,1,1
"15",15,99.9276,12.8218869947979,0.832401139213499,0.0276242919564247,0.5346,0.453,0.4834,1,1,1
"16",16,99.9712,12.6114151260504,0.814958674354564,0.0267839619293809,0.538,0.4526,0.4664,1,1,1
"17",17,99.908,13.1551980792317,0.791761188799702,0.0260904252422974,0.5346,0.4518,0.4662,1,1,1
"18",18,99.8432,12.4940113645458,0.843692381359023,0.0266437780519482,0.5304,0.4454,0.4874,1,1,1
"19",19,99.84,12.1520608243297,0.838121127502634,0.0285598598352401,0.5376,0.4454,0.4846,1,1,1
"20",20,99.8972,12.9478112845138,0.815070507265347,0.027946677624149,0.5452,0.453,0.4802,1,1,1
"21",21,100.076,13.0386394557823,0.833660115714796,0.02861636266719,0.5478,0.4406,0.4752,1,1,1
"22",22,100.03,12.406862745098,0.81966093582435,0.0290428100027775,0.5496,0.4494,0.4594,1,1,1
"23",23,100.0504,12.4720486594638,0.819032359758049,0.0318278688683552,0.5538,0.4506,0.4618,1,1,1
"24",24,100.0672,12.7549861544618,0.800187925785829,0.0325121701781172,0.5472,0.4538,0.4514,1,1,1
"25",25,100.002,12.1268467386955,0.812504554530458,0.0315687643883166,0.5534,0.44,0.4442,1,1,1
"26",26,99.9716,12.2436909163665,0.83601255386495,0.0329130057071562,0.5388,0.4344,0.444,1,1,1
"27",27,100.0304,12.0350898759504,0.826747407314644,0.0346352292347511,0.5376,0.4294,0.4482,1,1,1
"28",28,100.0756,12.4924816326531,0.789554121125229,0.0317507991465839,0.5366,0.4232,0.4634,1,1,1
"29",29,100.0572,12.4557104441777,0.805212677617403,0.0322596059491477,0.5292,0.4214,0.4706,1,1,1
"30",30,100.1312,12.0788180872349,0.814132375512599,0.0345908563203406,0.5328,0.4288,0.4762,1,1,1
