"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.602,12.3445338135254,0.811521466342982,0,0.5026,0.4986,0.5004,1,1,1
"2",2,99.6512,14.7290301720688,0.827167111847109,0,0.5034,0.5106,0.5142,1,1,1
"3",3,99.6888,17.1628196878751,0.855248000843388,0.0048,0.501,0.5154,0.5192,1,1,1
"4",4,99.598,19.4697839135654,0.890253402580085,0.0077375,0.493,0.5094,0.5202,1,1,1
"5",5,99.5848,20.883962545018,0.889769309033848,0.009034375,0.5002,0.5032,0.5148,1,1,1
"6",6,99.4648,22.0015615846339,0.898768464584812,0.00961796875,0.5162,0.5046,0.5144,1,1,1
"7",7,99.5016,24.1564600240096,0.908752467672997,0.0126771484375,0.5118,0.5072,0.5192,1,1,1
"8",8,99.5768,27.1493615046018,0.913447955941986,0.013753955078125,0.5158,0.509,0.5164,1,1,1
"9",9,99.6264,29.068050260104,0.917302591695746,0.0147632568359375,0.5172,0.5088,0.5188,1,1,1
"10",10,99.5832,32.5264883553421,0.935550075095996,0.0166637573242188,0.5226,0.496,0.515,1,1,1
"11",11,99.762,35.5403721488595,0.927158574656937,0.017668147277832,0.5168,0.504,0.5282,1,1,1
"12",12,99.8288,38.7814031212485,0.941291002808836,0.0193285551071167,0.512,0.5154,0.53,1,1,1
"13",13,99.8436,40.9219078031213,0.937125311134881,0.018941453742981,0.5204,0.5164,0.5424,1,1,1
"14",14,99.7172,44.0164307322929,0.937468819848571,0.0216515991330147,0.5152,0.5278,0.5408,1,1,1
"15",15,99.9824,45.4858845938375,0.959773668063065,0.0223799003571272,0.5134,0.5342,0.5452,1,1,1
"16",16,99.9228,47.962425130052,0.960469084824575,0.0227786982059479,0.508,0.537,0.53,1,1,1
"17",17,99.8112,50.7838681072429,0.953083632132478,0.0246330997707322,0.515,0.5404,0.5434,1,1,1
"18",18,99.7688,52.9181138055222,0.950190909469388,0.0232088804370258,0.5078,0.534,0.5522,1,1,1
"19",19,99.6728,53.9857344537815,0.953800751524844,0.0243198688464705,0.5122,0.54,0.5522,1,1,1
"20",20,99.6932,54.2039553421369,0.965244393981298,0.0260322213988198,0.5054,0.5446,0.5468,1,1,1
"21",21,99.6716,55.5555756702681,0.960268682812683,0.026091367395992,0.5076,0.5418,0.5428,1,1,1
"22",22,99.6652,57.0215175670268,0.957767051852186,0.0268543702827696,0.512,0.552,0.5422,1,1,1
"23",23,99.57,57.3024209683874,0.969613201232553,0.0284893053411815,0.496,0.5414,0.5424,1,1,1
"24",24,99.5108,58.1803555022009,0.951982640141808,0.0286538790948851,0.4964,0.5442,0.5412,1,1,1
"25",25,99.6144,58.1777837535014,0.964440914623406,0.0296836292095906,0.4952,0.548,0.5438,1,1,1
"26",26,99.6092,58.8288068827531,0.968297072863158,0.0300244501766343,0.4996,0.551,0.5584,1,1,1
"27",27,99.6052,60.4271038015206,0.954700808952241,0.0304474381460278,0.5086,0.55,0.5616,1,1,1
"28",28,99.6176,61.3319030012005,0.958228630750677,0.0305392783791798,0.5036,0.5556,0.5574,1,1,1
"29",29,99.5984,62.3324504201681,0.951727049903788,0.0300763391874214,0.5028,0.5526,0.5486,1,1,1
"30",30,99.6572,61.8676352140856,0.967063502035511,0.0318465302136702,0.4992,0.5542,0.555,1,1,1
"31",31,99.742,63.0006362545018,0.95098916726833,0.0326680181951314,0.5064,0.5518,0.5522,1,1,1
"32",32,99.8196,61.9198237695078,0.978407696998371,0.0329138305742073,0.5224,0.546,0.5474,1,1,1
"33",33,99.9012,63.0982778711485,0.970962195546394,0.0338183438516864,0.5194,0.5488,0.5464,1,1,1
"34",34,99.8888,64.8999945578231,0.958236317836928,0.033222626195018,0.5156,0.5452,0.5496,1,1,1
"35",35,99.9288,65.3442682673069,0.963361763426439,0.0340385270061588,0.5082,0.5416,0.553,1,1,1
"36",36,100.0092,64.8310477791116,0.975366944551644,0.035415578664845,0.504,0.5436,0.555,1,1,1
"37",37,99.8724,65.4502983593437,0.969119539791294,0.035023130101641,0.4914,0.5282,0.559,1,1,1
"38",38,99.946,66.0479031612645,0.966193116168064,0.0352436447413148,0.4836,0.5282,0.5594,1,1,1
"39",39,99.9204,66.293381192477,0.96427092723572,0.0362262753025105,0.4888,0.518,0.5666,1,1,1
"40",40,99.862,67.8092797118848,0.950421738724274,0.0357292100207372,0.4926,0.5086,0.5606,1,1,1
"41",41,99.9192,67.0987108443377,0.964201124088034,0.0372733900287216,0.4884,0.488,0.5568,1,1,1
"42",42,99.9648,67.8202890756303,0.959074215146318,0.0372245963696715,0.486,0.4818,0.5642,1,1,1
"43",43,99.7584,67.9400054421769,0.962552418726025,0.0388602178535452,0.4884,0.485,0.563,1,1,1
"44",44,99.8456,67.2958789915966,0.965536509291308,0.0387137522097175,0.4898,0.4758,0.5598,1,1,1
"45",45,99.7492,69.0819321328531,0.961706454999792,0.0392095744325291,0.4916,0.474,0.5604,1,1,1
"46",46,99.7012,69.0771494197679,0.959695598491657,0.0402945922991453,0.488,0.47,0.567,1,1,1
