"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5172,11.8088276910764,0.81472186534823,0,0.5022,0.4986,0.495,1,1,1
"2",2,99.5528,11.7759225290116,0.807116143253678,0,0.502,0.5046,0.4918,1,1,1
"3",3,99.518,12.356218487395,0.799269646310227,3e-04,0.5128,0.5182,0.4956,1,1,1
"4",4,99.438,11.6468147258904,0.819790203807611,0.000275,0.515,0.5124,0.4938,1,1,1
"5",5,99.3984,12.4758677871148,0.801777668660979,0.000659375,0.5094,0.5192,0.4936,1,1,1
"6",6,99.4852,12.1794527410964,0.800947958047831,0.0010109375,0.515,0.517,0.5046,1,1,1
"7",7,99.4996,12.3093235694278,0.804535415682656,0.0008146484375,0.5264,0.5248,0.5028,1,1,1
"8",8,99.3656,11.8646825130052,0.815736486093066,0.001261328125,0.5272,0.5222,0.5006,1,1,1
"9",9,99.4144,11.6329258103241,0.813600792903322,0.00143212890625,0.5352,0.5116,0.4956,1,1,1
"10",10,99.4444,12.1941863145258,0.801974987155629,0.00152313537597656,0.5454,0.5074,0.4918,1,1,1
"11",11,99.4256,11.5714932372949,0.82359397265325,0.0017137809753418,0.5442,0.5096,0.4922,1,1,1
"12",12,99.476,12.0822569027611,0.814467932896949,0.00199081363677979,0.5548,0.51,0.4846,1,1,1
"13",13,99.522,11.9887114845938,0.817095179906134,0.00231239047050476,0.5502,0.519,0.4748,1,1,1
"14",14,99.578,11.9046778711485,0.803367015363806,0.00216417217254639,0.5506,0.5282,0.4728,1,1,1
"15",15,99.6388,12.5101386154462,0.830000185139951,0.00266084700524807,0.5584,0.53,0.48,1,1,1
"16",16,99.5656,12.6403527811124,0.810701460508014,0.0027153820745647,0.5586,0.531,0.4778,1,1,1
"17",17,99.6448,12.2267236494598,0.828564215624822,0.00278797790277749,0.5574,0.5344,0.4816,1,1,1
"18",18,99.6856,12.7598565826331,0.809534212966125,0.00319938468690962,0.5564,0.5344,0.4816,1,1,1
"19",19,99.5916,13.0508297719088,0.788439780242264,0.00352737178505631,0.5604,0.5344,0.4842,1,1,1
"20",20,99.5144,12.4763831932773,0.807361754268367,0.00341774839695136,0.568,0.5306,0.4934,1,1,1
"21",21,99.5592,13.0461138055222,0.811199466598588,0.00374571691140518,0.5694,0.5304,0.4896,1,1,1
"22",22,99.4228,12.3793919167667,0.836991128978881,0.00412274624004222,0.57,0.5262,0.482,1,1,1
"23",23,99.4688,12.2499265306122,0.824434190529024,0.00407344833640586,0.5602,0.5222,0.482,1,1,1
"24",24,99.32,11.9935974389756,0.817417589750434,0.00451445644575678,0.5662,0.5186,0.4812,1,1,1
"25",25,99.3184,12.1866961184474,0.800730226431557,0.00445025320084947,0.5468,0.5136,0.479,1,1,1
"26",26,99.2888,12.2687020408163,0.814703327841787,0.00478465938961972,0.5472,0.4944,0.4754,1,1,1
"27",27,99.3372,12.3364307322929,0.811100748053917,0.00514151549892759,0.5422,0.4954,0.4716,1,1,1
"28",28,99.4876,12.7781575030012,0.818954523725266,0.00508575041508451,0.5388,0.5016,0.4652,1,1,1
"29",29,99.4684,12.1314540216086,0.818032907990089,0.00552321770737686,0.5386,0.4972,0.4572,1,1,1
"30",30,99.51,11.8914565826331,0.819193538997367,0.00548258600222183,0.5428,0.5154,0.4568,1,1,1
"31",31,99.4852,12.297900120048,0.812946512527585,0.00570269551907808,0.537,0.5142,0.4798,1,1,1
"32",32,99.5824,12.1592739495798,0.812229948229886,0.00598164537162257,0.535,0.512,0.485,1,1,1
"33",33,99.6204,12.2748137655062,0.824471256817934,0.0061464572248537,0.5224,0.5094,0.4842,1,1,1
"34",34,99.5588,12.0537640656263,0.819110207460397,0.00634425490181489,0.5212,0.517,0.4788,1,1,1
"35",35,99.6076,12.1448801920768,0.812248712980941,0.00643103519585587,0.537,0.5148,0.4886,1,1,1
"36",36,99.6424,12.6731915166066,0.790637700698411,0.00645903194789307,0.5418,0.5162,0.4832,1,1,1
"37",37,99.5756,11.9898805922369,0.813942674000173,0.00684569709817668,0.5456,0.5114,0.493,1,1,1
"38",38,99.5828,11.7710525810324,0.81820192483644,0.00706869964188649,0.5524,0.5242,0.483,1,1,1
"39",39,99.6812,12.2652726690676,0.783631565417078,0.00745217958333433,0.5544,0.522,0.4848,1,1,1
"40",40,99.6052,12.4126980392157,0.784452008386873,0.00762357439413756,0.5528,0.5278,0.4778,1,1,1
"41",41,99.636,12.2908203281313,0.81321912982553,0.00755339214073646,0.5444,0.532,0.479,1,1,1
"42",42,99.4644,12.1471915166066,0.828044967807767,0.00769120367124288,0.5552,0.531,0.4856,1,1,1
"43",43,99.5432,12.1529949579832,0.805195164397005,0.0081088188841081,0.556,0.518,0.4824,1,1,1
"44",44,99.5648,12.0154071228491,0.825680129830906,0.00849210057453786,0.5524,0.5204,0.4968,1,1,1
