"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5828,12.1215927971188,0.816902695088348,0,0.4956,0.502,0.493,1,1,1
"2",2,99.5228,14.4568629051621,0.840297668101787,0,0.5014,0.501,0.4996,1,1,1
"3",3,99.5852,16.4861354141657,0.853600320187559,0.00425,0.502,0.4978,0.5044,1,1,1
"4",4,99.6356,17.8083359743898,0.853907885232699,0.0072125,0.4944,0.503,0.4982,1,1,1
"5",5,99.762,19.3394917967187,0.89967533213227,0.009459375,0.486,0.511,0.4866,1,1,1
"6",6,99.8736,20.91158767507,0.879855618667311,0.01025546875,0.4872,0.4968,0.4836,1,1,1
"7",7,99.8548,23.0925539815926,0.896389607951734,0.0125447265625,0.4858,0.4946,0.486,1,1,1
"8",8,99.8004,25.4115244497799,0.896629792399335,0.014351025390625,0.491,0.5098,0.484,1,1,1
"9",9,99.7916,27.967356382553,0.916784393334254,0.0154133666992188,0.5002,0.5108,0.4766,1,1,1
"10",10,99.7172,30.127675230092,0.909731868562408,0.0170892120361328,0.5104,0.5212,0.4662,1,1,1
"11",11,99.6988,31.5326916366547,0.933781956919082,0.017163565826416,0.5024,0.525,0.4648,1,1,1
"12",12,99.6884,34.0105096438575,0.939384341800258,0.0189727899551392,0.5026,0.5358,0.4718,1,1,1
"13",13,99.4288,37.3854847539016,0.932404851572972,0.0193358698368073,0.5006,0.5342,0.4722,1,1,1
"14",14,99.2916,39.5223783913565,0.942459558695613,0.0197150671839714,0.5054,0.5344,0.469,1,1,1
"15",15,99.28,42.5346138455382,0.94336404312567,0.0201439955890179,0.51,0.5432,0.4742,1,1,1
"16",16,99.2352,44.9210493797519,0.951659954871836,0.0204194873422384,0.507,0.5444,0.4774,1,1,1
"17",17,99.154,47.0290956382553,0.954737818644108,0.0216432180669159,0.5086,0.545,0.4818,1,1,1
"18",18,99.1228,48.4366948379352,0.960629179936009,0.022360887963837,0.5126,0.5386,0.4948,1,1,1
"19",19,99.1604,52.3564144057623,0.947632614293059,0.022601745620009,0.5012,0.5318,0.5104,1,1,1
"20",20,99.1428,53.7214967587035,0.945851255900442,0.0242430071065202,0.4964,0.5404,0.5048,1,1,1
"21",21,99.0952,56.7624419367747,0.951407881888073,0.0239735610921285,0.4946,0.533,0.5174,1,1,1
"22",22,99.142,56.9822288915566,0.961565240217617,0.0248413006186769,0.4916,0.5278,0.5188,1,1,1
"23",23,99.1224,58.938993837535,0.950348291035063,0.0254094462832564,0.4958,0.5282,0.518,1,1,1
"24",24,99.1072,59.963693637455,0.959163839879463,0.0261394671625999,0.5022,0.5324,0.5224,1,1,1
"25",25,99.238,60.4583393357343,0.976995549338027,0.0259878442071525,0.4998,0.5366,0.5224,1,1,1
"26",26,99.138,62.2014365746299,0.962115235845485,0.0262014396032166,0.5044,0.543,0.5184,1,1,1
"27",27,99.0176,62.0413067627051,0.965735719777489,0.0261218342600696,0.5016,0.5522,0.5138,1,1,1
"28",28,98.9732,63.2881970388155,0.958669084821026,0.027130309551775,0.5014,0.5618,0.506,1,1,1
"29",29,98.9488,63.429150220088,0.970748494141482,0.0278142466802983,0.502,0.5612,0.5066,1,1,1
"30",30,98.9208,65.8184547418968,0.955534881795316,0.0292405603492166,0.4912,0.5604,0.5086,1,1,1
"31",31,98.9628,66.0046180072029,0.967914318949359,0.0278784860384307,0.483,0.5668,0.5204,1,1,1
"32",32,98.9436,66.1812915566227,0.972866472525385,0.028568927361578,0.4802,0.5704,0.5314,1,1,1
"33",33,99.0272,67.8111846338535,0.956452223236077,0.0298485168545686,0.4798,0.5748,0.539,1,1,1
"34",34,99.0436,67.7664056022409,0.965730982857835,0.0307283098625976,0.4878,0.5766,0.5344,1,1,1
"35",35,98.9488,67.069806482593,0.977828020891559,0.0305720907690561,0.4966,0.5788,0.5478,1,1,1
"36",36,98.992,67.5773669467787,0.981163676225089,0.0307081240363052,0.4916,0.5856,0.5468,1,1,1
"37",37,99.0036,69.0872219287715,0.964691122775066,0.0308316646311604,0.4856,0.579,0.5528,1,1,1
"38",38,99.06,68.6014405762305,0.96512474115554,0.0319334687047527,0.487,0.57,0.5484,1,1,1
"39",39,99.0776,68.6926553021208,0.96914726132953,0.0312977452545207,0.4926,0.5638,0.5486,1,1,1
"40",40,98.9896,68.5817245298119,0.974163720571517,0.0316046157400975,0.494,0.5644,0.548,1,1,1
"41",41,99.0932,68.8584571428571,0.96924787592708,0.0319878287787223,0.492,0.5646,0.5578,1,1,1
"42",42,99.2412,69.1170693877551,0.964583482835234,0.0329448514757909,0.498,0.564,0.5482,1,1,1
"43",43,99.2212,69.7601746298519,0.972101077673556,0.0332127148870109,0.4944,0.563,0.5426,1,1,1
"44",44,99.196,71.8399199679872,0.951415737136433,0.033484043091716,0.492,0.5654,0.5456,1,1,1
"45",45,99.2468,71.6569525410164,0.957610681335916,0.034354365427191,0.4902,0.563,0.5402,1,1,1
"46",46,99.2176,69.1218989995998,0.98751769247073,0.0348784848057667,0.4896,0.5616,0.5352,1,1,1
"47",47,99.2696,70.6123607843137,0.973507639534102,0.0345654807925518,0.4752,0.5686,0.5218,1,1,1
"48",48,99.2284,70.134687314926,0.971230561488505,0.0348672157100058,0.4784,0.5848,0.5214,1,1,1
