"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5168,12.533131012405,0.807015402767095,0,0.4962,0.5048,0.5128,1,1,1
"2",2,99.4948,12.4941706282513,0.802225738412706,2e-04,0.487,0.5028,0.5222,1,1,1
"3",3,99.4624,12.4607705482193,0.809994684044931,5e-04,0.4884,0.4956,0.518,1,1,1
"4",4,99.5496,12.7182271308523,0.814591527375192,0.001275,0.4842,0.5092,0.512,1,1,1
"5",5,99.6004,12.4368945978391,0.824630233458777,0.001009375,0.4772,0.5136,0.5226,1,1,1
"6",6,99.5956,12.2897765506202,0.815692717536599,0.00081796875,0.4762,0.52,0.52,1,1,1
"7",7,99.6356,12.1532739495798,0.809437424575331,0.000848828125,0.475,0.5282,0.511,1,1,1
"8",8,99.6012,12.4767492597039,0.793135610540556,0.00120751953125,0.4734,0.5362,0.5116,1,1,1
"9",9,99.684,12.9781352541016,0.803549837261303,0.0014337158203125,0.4694,0.5286,0.5122,1,1,1
"10",10,99.6836,12.2419878351341,0.831154708807331,0.001797900390625,0.4828,0.5364,0.5186,1,1,1
"11",11,99.7112,12.8705427771108,0.798789026801522,0.00191269683837891,0.487,0.5452,0.5204,1,1,1
"12",12,99.686,12.2386994797919,0.81282845466545,0.00202718753814697,0.4732,0.5484,0.53,1,1,1
"13",13,99.6828,12.4831774309724,0.794646698017639,0.00262381663322449,0.4854,0.5424,0.5484,1,1,1
"14",14,99.7316,11.9211298919568,0.809234077747142,0.0026395303606987,0.484,0.5538,0.5512,1,1,1
"15",15,99.6396,12.0473307723089,0.817173039208737,0.00303985867202282,0.486,0.5524,0.5548,1,1,1
"16",16,99.7548,12.4900729891957,0.810060204867171,0.00298253866285086,0.4958,0.5552,0.5526,1,1,1
"17",17,99.6828,13.1258344937975,0.798646343197573,0.00309888829682022,0.5006,0.5562,0.5424,1,1,1
"18",18,99.6656,13.2054588235294,0.817321232452841,0.00328685608603992,0.4936,0.56,0.5482,1,1,1
"19",19,99.5872,12.1960745898359,0.818882914275083,0.00358290217209142,0.4832,0.5602,0.5494,1,1,1
"20",20,99.556,12.6647298919568,0.809589891169307,0.00354949120792735,0.4862,0.5594,0.5364,1,1,1
"21",21,99.4904,12.6589714285714,0.790390027054283,0.00387125947270688,0.4758,0.564,0.5296,1,1,1
"22",22,99.6148,12.9371958383353,0.809356733365517,0.00426661610823721,0.4972,0.564,0.5464,1,1,1
"23",23,99.5344,12.4385920768307,0.813118201463223,0.00439335917082471,0.5066,0.5634,0.5568,1,1,1
"24",24,99.6552,12.0075159663866,0.825083385148286,0.00470334623565225,0.4912,0.5722,0.552,1,1,1
"25",25,99.672,12.1772869147659,0.828458100676152,0.00474773396496471,0.4936,0.574,0.5452,1,1,1
"26",26,99.5424,12.11864969988,0.833434771343931,0.00531226175983917,0.4938,0.588,0.5388,1,1,1
