"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4432,12.4005339735894,0.824929094690007,0,0.5076,0.4992,0.4976,1,1,1
"2",2,99.5184,14.4442391356543,0.843701019711973,0,0.513,0.4834,0.5012,1,1,1
"3",3,99.5964,16.7209954381753,0.861119650701355,0.0041,0.5152,0.4886,0.4994,1,1,1
"4",4,99.5884,18.1838589835934,0.887839677769534,0.0069375,0.5108,0.496,0.485,1,1,1
"5",5,99.5068,20.0123587034814,0.891055275959087,0.009096875,0.5152,0.4992,0.487,1,1,1
"6",6,99.364,21.2440016006403,0.877486413319882,0.01056171875,0.5104,0.4928,0.4808,1,1,1
"7",7,99.3544,23.0060030412165,0.902510932929495,0.01331171875,0.5072,0.4966,0.491,1,1,1
"8",8,99.2404,24.793325170068,0.914438349492133,0.014483740234375,0.4986,0.4892,0.4828,1,1,1
"9",9,99.2092,27.1570981992797,0.912742022288279,0.0158825439453125,0.4926,0.499,0.4838,1,1,1
"10",10,99.2372,30.472325090036,0.918045934302875,0.0168438690185547,0.4962,0.5008,0.468,1,1,1
"11",11,99.1244,33.2582279311725,0.925484084357966,0.0169575622558594,0.4842,0.4922,0.468,1,1,1
"12",12,98.9536,35.6697149259704,0.929613985846691,0.0181500608444214,0.476,0.4874,0.4608,1,1,1
"13",13,98.8308,38.1886468187275,0.939591536250415,0.0187265974998474,0.4806,0.4894,0.461,1,1,1
"14",14,98.748,40.7816086434574,0.950914860522539,0.0200176303625107,0.4758,0.4962,0.4702,1,1,1
"15",15,98.8084,43.7499894357743,0.954182007343783,0.0213351634502411,0.4794,0.5004,0.4562,1,1,1
"16",16,98.8812,45.9062490596238,0.93964533545517,0.0222112143583596,0.4772,0.502,0.4568,1,1,1
"17",17,98.9272,48.28041232493,0.952289419172661,0.0223592680657282,0.4852,0.5026,0.4474,1,1,1
"18",18,98.9168,50.2931950380152,0.945558480961401,0.0235224815235473,0.4864,0.5044,0.444,1,1,1
"19",19,98.8388,52.7675215686275,0.947971819072587,0.0252141873890883,0.4764,0.5142,0.4394,1,1,1
"20",20,98.9012,54.5220473789516,0.935423134779027,0.0260811983290972,0.48,0.5118,0.4358,1,1,1
"21",21,98.8768,54.5098256902761,0.961308839412708,0.0253674065571475,0.4668,0.5092,0.4354,1,1,1
"22",22,98.8616,56.0864800320128,0.963716113883058,0.0271007251687899,0.4718,0.5102,0.4244,1,1,1
"23",23,99.0184,57.2553635854342,0.954211943116455,0.0271586278585912,0.4738,0.5064,0.4298,1,1,1
"24",24,98.9432,57.8903298919568,0.965488711643622,0.0279952539098733,0.4656,0.5112,0.434,1,1,1
"25",25,98.962,57.6900320128051,0.975942201631035,0.0287568441017987,0.4618,0.509,0.437,1,1,1
"26",26,99.0156,59.2078397759104,0.966424000732369,0.0276806064957364,0.4606,0.5118,0.4312,1,1,1
"27",27,99.1084,61.141906202481,0.958248354547172,0.0298603448164268,0.464,0.518,0.4364,1,1,1
"28",28,99.1248,61.5946628251301,0.961578103605823,0.0293157725585429,0.4584,0.5252,0.4486,1,1,1
"29",29,99.0564,62.0756492997199,0.969169954086073,0.0307860156899519,0.4396,0.5298,0.4432,1,1,1
"30",30,99.1948,63.2677600640256,0.964079857537518,0.0311610704016074,0.4366,0.5208,0.453,1,1,1
"31",31,99.2152,62.7884043217287,0.972851757958606,0.0306630951380941,0.4394,0.512,0.4566,1,1,1
"32",32,99.376,63.4584073629452,0.953559019352443,0.030697953318544,0.4362,0.5044,0.4456,1,1,1
"33",33,99.322,63.2340096038415,0.973149629554253,0.0326046353380678,0.4506,0.5092,0.4594,1,1,1
"34",34,99.3932,63.6344475390156,0.9741515521185,0.0331265322077398,0.4518,0.5066,0.447,1,1,1
"35",35,99.4424,64.2419790316126,0.970030060712527,0.0342417261124063,0.4548,0.5034,0.4586,1,1,1
"36",36,99.4688,65.2687340536214,0.962693857553978,0.0342749391199991,0.4558,0.5068,0.4524,1,1,1
"37",37,99.5788,64.4383659063625,0.977794465529722,0.0356358119483231,0.4396,0.5028,0.4638,1,1,1
"38",38,99.4532,65.7236992396959,0.955433282214687,0.0349735997374627,0.4474,0.4986,0.474,1,1,1
"39",39,99.5236,65.0578661864746,0.957879846672726,0.0355414672386591,0.4538,0.497,0.4778,1,1,1
"40",40,99.4332,64.8026588235294,0.961849477367074,0.0363954826527027,0.4652,0.5002,0.4838,1,1,1
"41",41,99.426,65.6331772709084,0.957088209774932,0.0361456677111794,0.4652,0.5028,0.4796,1,1,1
"42",42,99.418,65.4062384953982,0.967817916883425,0.0358270015504867,0.4718,0.5068,0.4914,1,1,1
"43",43,99.3444,66.3811410964386,0.960315666874429,0.0371927354586037,0.466,0.5012,0.4946,1,1,1
"44",44,99.4004,65.9080430572229,0.964604465373936,0.0375971089282073,0.465,0.4958,0.4944,1,1,1
"45",45,99.3916,65.8253795918367,0.975044116078039,0.0373006893560425,0.4642,0.4858,0.4978,1,1,1
"46",46,99.3736,65.8403591836735,0.96826470859059,0.0381224773691816,0.4672,0.4712,0.4932,1,1,1
"47",47,99.256,66.4930612244898,0.96699824801873,0.0384155481647179,0.469,0.4634,0.492,1,1,1
"48",48,99.3924,67.1660886754702,0.964491363461466,0.039622122303941,0.479,0.4682,0.4958,1,1,1
"49",49,99.4408,66.0129005202081,0.971336690186663,0.0383092468075363,0.483,0.4624,0.4978,1,1,1
"50",50,99.4812,66.5498665066026,0.968718864042164,0.0396794114144357,0.4786,0.4582,0.5038,1,1,1
"51",51,99.4044,66.0152667466987,0.971030497246664,0.0398103141036857,0.481,0.4558,0.5182,1,1,1
"52",52,99.3796,67.0583271708684,0.958830164297266,0.0404193778388515,0.479,0.4574,0.5244,1,1,1
"53",53,99.4616,66.9096893157263,0.970187409314373,0.0399874632019976,0.4786,0.46,0.5258,1,1,1
"54",54,99.4272,67.7542018407363,0.958121872141292,0.0399328214068436,0.4916,0.4588,0.516,1,1,1
"55",55,99.44,66.8115246098439,0.968521220397456,0.0414535230750958,0.4884,0.4464,0.5172,1,1,1
"56",56,99.5452,66.7082402561024,0.969835389398502,0.0411854833888177,0.491,0.433,0.5282,1,1,1
"57",57,99.5648,66.5724299319728,0.965815063201848,0.0418163431309806,0.4892,0.4356,0.5394,1,1,1
"58",58,99.7108,67.0715919967987,0.961602320136819,0.0414587854931631,0.4906,0.4398,0.55,1,1,1
"59",59,99.6572,65.3778392957183,0.978101374267544,0.0413024077429054,0.5,0.4386,0.558,1,1,1
"60",60,99.6376,66.6513267707083,0.965927170699475,0.0429484985556155,0.4978,0.4446,0.5578,1,1,1
