"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.4024,12.2629794317727,0.805190306956405,0,0.498,0.501,0.511,1,1,1
"2",2,99.3948,13.9036944377751,0.850618818658935,2e-04,0.5008,0.4856,0.5178,1,1,1
"3",3,99.4544,15.7966392957183,0.848823801971889,0.00085,0.4922,0.4836,0.5338,1,1,1
"4",4,99.6072,17.7976272108844,0.877644632720823,0.0009875,0.5,0.4674,0.5206,1,1,1
"5",5,99.4968,19.5378048819528,0.883880082485,0.001284375,0.5018,0.4702,0.5122,1,1,1
"6",6,99.4316,20.1253715886355,0.887251351688896,0.00145703125,0.509,0.4646,0.517,1,1,1
"7",7,99.4108,20.76634989996,0.899946523668886,0.001472265625,0.5092,0.4596,0.5248,1,1,1
"8",8,99.458,22.4900320128051,0.872074002283525,0.00160439453125,0.5116,0.457,0.5186,1,1,1
"9",9,99.3208,22.9278585034014,0.89556014782166,0.001879638671875,0.5102,0.4576,0.5156,1,1,1
"10",10,99.3692,23.1029325330132,0.895677725901677,0.00233698425292969,0.5186,0.4616,0.5246,1,1,1
"11",11,99.4064,25.0576621048419,0.889175662601692,0.00288583602905273,0.5222,0.4482,0.5254,1,1,1
"12",12,99.3592,24.374325090036,0.910110203537732,0.00293420467376709,0.5158,0.4504,0.535,1,1,1
"13",13,99.3924,24.288137494998,0.915372800600901,0.00283379397392273,0.5148,0.4602,0.5256,1,1,1
"14",14,99.288,25.6585194077631,0.907323595023381,0.0036481712937355,0.5172,0.455,0.5336,1,1,1
"15",15,99.2844,25.3104408163265,0.921130504871025,0.0038205216050148,0.5128,0.4404,0.524,1,1,1
"16",16,99.1052,26.3878881152461,0.912695858846224,0.00359538011401892,0.5008,0.4406,0.5244,1,1,1
"17",17,99.0304,27.5108801920768,0.885246504443854,0.00360627691727132,0.5124,0.4406,0.512,1,1,1
"18",18,98.9984,26.443374789916,0.92156568351473,0.00454342848863453,0.504,0.4472,0.5124,1,1,1
"19",19,98.88,26.9235694277711,0.902558568413543,0.00442638579782797,0.5088,0.4458,0.5284,1,1,1
"20",20,98.95,26.375650260104,0.911279447451366,0.00431909956293821,0.4992,0.4418,0.5216,1,1,1
"21",21,99.0532,26.7018505002001,0.917050289668533,0.00458286308408497,0.4916,0.4396,0.527,1,1,1
"22",22,99.0644,27.1255028411365,0.924441272871862,0.00515276271973835,0.4942,0.438,0.5226,1,1,1
"23",23,99.0052,28.270881312525,0.912430286066149,0.00508391264217603,0.4958,0.4326,0.5284,1,1,1
"24",24,98.9136,28.2630402561024,0.922400518166547,0.00530723438362734,0.5008,0.4348,0.525,1,1,1
"25",25,99.1836,29.4728801920768,0.919303903688694,0.00584400501008282,0.501,0.439,0.5246,1,1,1
"26",26,99.254,29.2259743897559,0.917108389854771,0.00619815405520295,0.5104,0.4378,0.5238,1,1,1
"27",27,99.2032,28.5861442176871,0.913285110476657,0.00606507704396801,0.5004,0.438,0.526,1,1,1
"28",28,99.2148,28.3127860744298,0.924144314562622,0.00627346045745437,0.4952,0.4454,0.5288,1,1,1
