"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.516,12.2530452180872,0.8060733969163,0,0.4936,0.492,0.4906,1,1,1
"2",2,99.3748,14.8706732292917,0.8442509224873,4e-04,0.4928,0.493,0.4966,1,1,1
"3",3,99.3272,16.3946980392157,0.866128438091171,6e-04,0.482,0.5002,0.4908,1,1,1
"4",4,99.2744,17.8542463385354,0.865925107278353,0.00075,0.4854,0.5128,0.4894,1,1,1
"5",5,99.154,18.7601880752301,0.895356112223722,0.00128125,0.4838,0.5064,0.4872,1,1,1
"6",6,99.1896,20.6371066826731,0.887038987042335,0.00137421875,0.4974,0.5016,0.472,1,1,1
"7",7,99.27,21.6449579831933,0.890351152461373,0.001128125,0.5072,0.5084,0.476,1,1,1
"8",8,99.3224,22.213743737495,0.88282054080792,0.001936181640625,0.5088,0.502,0.4712,1,1,1
"9",9,99.2528,22.7619969587835,0.918650081625491,0.00229395751953125,0.502,0.5174,0.4732,1,1,1
"10",10,99.2228,23.2880753901561,0.909775352915531,0.00215332336425781,0.4956,0.5114,0.481,1,1,1
"11",11,99.436,23.4192717086835,0.925253954052951,0.00294070816040039,0.4888,0.5078,0.4892,1,1,1
"12",12,99.4292,25.1446452180872,0.918661431328945,0.00308554363250732,0.484,0.4956,0.4868,1,1,1
"13",13,99.3668,25.5576808323329,0.89799717746945,0.00292711215019226,0.4792,0.489,0.4786,1,1,1
"14",14,99.5428,25.5559905562225,0.905595541895813,0.00407216862440109,0.4802,0.4934,0.4828,1,1,1
"15",15,99.5124,26.775756542617,0.903598669067721,0.00307462098300457,0.475,0.514,0.4724,1,1,1
"16",16,99.416,26.9185114045618,0.898318901800166,0.00353353197872639,0.4734,0.5268,0.4688,1,1,1
"17",17,99.3212,25.8555727891156,0.906874633816383,0.003912483818084,0.4792,0.5248,0.4618,1,1,1
"18",18,99.3488,26.857081392557,0.90397820565964,0.00433323080674745,0.4798,0.531,0.4774,1,1,1
"19",19,99.3696,27.4183631852741,0.914811899181152,0.00430774714307627,0.4808,0.5396,0.4748,1,1,1
"20",20,99.2652,27.5138745098039,0.923635422796997,0.00475888101651217,0.4796,0.5412,0.486,1,1,1
"21",21,99.516,27.2070268107243,0.923177344552963,0.00503220797431277,0.491,0.5358,0.4816,1,1,1
"22",22,99.2148,28.2455591836735,0.902451954952817,0.00482036279990407,0.4874,0.5416,0.4858,1,1,1
"23",23,99.0144,28.0758229691877,0.919234293934865,0.00457998590416851,0.4898,0.5454,0.4842,1,1,1
"24",24,98.9784,27.6161799119648,0.910250617502539,0.00499302868178879,0.4886,0.5406,0.4824,1,1,1
"25",25,99.0768,28.0333150860344,0.921304746557312,0.00536500853720168,0.4884,0.5418,0.4812,1,1,1
"26",26,98.9636,28.3352091236495,0.908505270682765,0.00574428798738864,0.488,0.539,0.4786,1,1,1
"27",27,99.1164,28.3661975190076,0.912686077013508,0.00658354373870387,0.4814,0.536,0.4732,1,1,1
"28",28,99.1336,27.7804632252901,0.930419472993201,0.0056387885527332,0.4826,0.5416,0.4834,1,1,1
"29",29,99.0548,28.7937144457783,0.915450762727322,0.00587898038514768,0.4716,0.5502,0.476,1,1,1
"30",30,99.0172,28.7644099239696,0.927082788286942,0.00686146581139491,0.4754,0.557,0.477,1,1,1
"31",31,98.766,28.8827971188475,0.938690603009694,0.00689870781522126,0.48,0.5748,0.483,1,1,1
"32",32,98.8428,30.4102522609044,0.904341168276946,0.00670565865697801,0.4674,0.5698,0.4742,1,1,1
"33",33,98.6276,29.4198861944778,0.914945178756871,0.00685737209579952,0.4696,0.5624,0.476,1,1,1
"34",34,98.8572,29.5174151260504,0.928498197747367,0.00664573828243352,0.4806,0.551,0.4792,1,1,1
"35",35,98.8668,29.2663643057223,0.933476001805738,0.00746264180739374,0.4826,0.5448,0.4808,1,1,1
"36",36,98.8932,29.7320865946379,0.929641228557051,0.00740360010069582,0.466,0.5468,0.4834,1,1,1
"37",37,98.9964,30.1452451380552,0.911314158822545,0.00724843697864785,0.4656,0.5524,0.4724,1,1,1
"38",38,99.174,30.517531012405,0.910086047930519,0.00836142332085344,0.46,0.5468,0.4812,1,1,1
"39",39,99.26,30.4485794317727,0.928711379795245,0.00820541759881842,0.4644,0.543,0.4794,1,1,1
"40",40,99.1572,30.8664347338936,0.931411612327486,0.00867203855391887,0.458,0.5354,0.488,1,1,1
"41",41,99.2864,30.5173819927971,0.925733214871597,0.00895995595004526,0.4722,0.5256,0.4922,1,1,1
"42",42,99.2152,30.5242986794718,0.942115239559134,0.00889800045059037,0.4764,0.5316,0.4928,1,1,1
"43",43,99.1612,30.3105387755102,0.937978394338796,0.00878719780914328,0.476,0.5284,0.4958,1,1,1
"44",44,99.0572,31.1023691076431,0.918260597228733,0.00891978808790868,0.4714,0.5336,0.4978,1,1,1
"45",45,99.0984,31.9342911564626,0.912713382587867,0.0094829541538607,0.473,0.522,0.5018,1,1,1
"46",46,99.0948,31.4239825530212,0.924524783300293,0.0101024742614526,0.4654,0.5294,0.4942,1,1,1
"47",47,99.0392,31.5334767507003,0.942265682915609,0.00937260594163701,0.4566,0.5262,0.4968,1,1,1
"48",48,98.9564,32.7604032012805,0.920928098624649,0.010242707341239,0.4444,0.52,0.4972,1,1,1
"49",49,99.1184,31.8515220488195,0.921648518970455,0.0108919749560994,0.4388,0.52,0.5108,1,1,1
"50",50,99.088,30.8237855142057,0.932295540983198,0.0101164174091603,0.45,0.5166,0.5088,1,1,1
"51",51,99.0852,30.6173879151661,0.923880359739405,0.0108151585158942,0.4454,0.5174,0.5094,1,1,1
"52",52,99.3744,29.97021272509,0.916570201671336,0.0108611236152988,0.4446,0.5164,0.5108,1,1,1
"53",53,99.3036,28.6548889955982,0.932924255281431,0.0111459483011047,0.446,0.5178,0.5064,1,1,1
"54",54,99.3072,28.3505683873549,0.917310267352038,0.0118485216335305,0.4532,0.5308,0.5114,1,1,1
"55",55,99.356,28.2877791116447,0.925681819339222,0.0122229880171684,0.441,0.5284,0.5198,1,1,1
"56",56,99.2692,29.3892870748299,0.919792988351353,0.0117120648688661,0.4368,0.5418,0.5262,1,1,1
"57",57,99.2372,28.8412726690676,0.929137194018636,0.0120470993141056,0.429,0.5482,0.5306,1,1,1
"58",58,99.3208,29.5296992396959,0.934814890492217,0.0126965111966788,0.4192,0.541,0.5302,1,1,1
"59",59,99.4004,29.26858727491,0.930646881995056,0.0119781861176209,0.4286,0.5468,0.5128,1,1,1
"60",60,99.2556,29.1435260504202,0.912443471734671,0.0127602757010038,0.4256,0.5472,0.5112,1,1,1
"61",61,99.404,30.2648899559824,0.921392892634278,0.0131127476817291,0.44,0.5414,0.522,1,1,1
"62",62,99.4028,29.9541338135254,0.914202693705101,0.0131636710821342,0.4472,0.5442,0.5294,1,1,1
"63",63,99.3844,29.5324496198479,0.923814764992141,0.0129432197106579,0.4488,0.5444,0.533,1,1,1
"64",64,99.4928,29.2824611444578,0.929362510698462,0.0135884701013823,0.4456,0.5338,0.5332,1,1,1
"65",65,99.3668,29.6913342937175,0.919215737046538,0.0128225892185493,0.4386,0.5372,0.5286,1,1,1
"66",66,99.334,28.6939215686275,0.932407037559282,0.0138639658007965,0.433,0.5276,0.5392,1,1,1
"67",67,99.5912,28.7291742296919,0.950947796812752,0.0136289173035192,0.4422,0.534,0.5492,1,1,1
"68",68,99.4936,29.0199670268107,0.929165862944311,0.0144398463110916,0.4294,0.522,0.543,1,1,1
"69",69,99.4788,29.7054327330932,0.917698453909649,0.0142465755120952,0.4262,0.5304,0.5488,1,1,1
"70",70,99.4308,30.1044531412565,0.927432139157093,0.0148496661810296,0.4272,0.51,0.55,1,1,1
"71",71,99.3972,29.6616968387355,0.915709391320885,0.01401354035319,0.4166,0.5144,0.556,1,1,1
"72",72,99.3288,29.9998905162065,0.924636139528448,0.0148322126505043,0.4114,0.5184,0.556,1,1,1
"73",73,99.3552,30.3379681472589,0.906789140343534,0.014713376152343,0.418,0.5216,0.5644,1,1,1
"74",74,99.4368,29.5754359343738,0.912505200448188,0.0151978537650278,0.4154,0.51,0.56,1,1,1
"75",75,99.378,29.8382513005202,0.919355624073721,0.0159044643720108,0.4068,0.5064,0.5696,1,1,1
"76",76,99.2808,28.528562785114,0.942930400745329,0.0151569017919431,0.4006,0.5014,0.5718,1,1,1
"77",77,99.5772,28.7875551820728,0.924466877724847,0.0159069796290732,0.399,0.496,0.571,1,1,1
"78",78,99.4448,28.6760233693477,0.936557428174872,0.0162248598955934,0.392,0.495,0.562,1,1,1
"79",79,99.3592,28.8129005202081,0.914270538502506,0.0158008327497648,0.3912,0.4914,0.5708,1,1,1
"80",80,99.3508,28.4079025210084,0.927099697123093,0.0162305841910106,0.3862,0.4924,0.556,1,1,1
"81",81,99.3536,28.9617517406963,0.919021079333986,0.0163452312858191,0.3804,0.4936,0.5624,1,1,1
"82",82,99.3068,28.8818264905962,0.925505687341982,0.0175008040977033,0.3884,0.4892,0.5702,1,1,1
"83",83,99.1168,29.6118024809924,0.919592317688497,0.0171488268009871,0.3988,0.4936,0.5636,1,1,1
"84",84,99.224,28.6076670668267,0.934109432070472,0.0173903048790802,0.3842,0.5042,0.5634,1,1,1
"85",85,99.3636,29.355937414966,0.92234937653277,0.0175402007305439,0.3788,0.498,0.5658,1,1,1
"86",86,99.2252,28.6267356542617,0.949317184783331,0.0182026621577933,0.3904,0.5114,0.5544,1,1,1
"87",87,99.0484,29.0704856342537,0.923483984028245,0.0179154569884357,0.4012,0.5196,0.5632,1,1,1
"88",88,98.8992,30.6813118847539,0.895404927348856,0.0182932998823122,0.4086,0.5234,0.558,1,1,1
"89",89,98.856,30.1145098039216,0.906545856179747,0.0184221650713027,0.4162,0.5268,0.5644,1,1,1
"90",90,98.866,29.2525450180072,0.90879127839128,0.0188568362618137,0.4178,0.5282,0.5686,1,1,1
"91",91,98.9368,29.1300577831132,0.916895560150337,0.0190683251353501,0.4186,0.5188,0.5714,1,1,1
"92",92,98.886,28.0162104841937,0.924873249080771,0.018772912237721,0.4268,0.5046,0.5742,1,1,1
"93",93,98.9424,28.8818349739896,0.928100859467039,0.0192843753295756,0.4288,0.5094,0.568,1,1,1
"94",94,98.7916,29.0597933573429,0.939681525074442,0.019312424333809,0.4182,0.505,0.566,1,1,1
"95",95,98.8196,28.1135012404962,0.909573420209813,0.019120880896066,0.4156,0.5122,0.5628,1,1,1
"96",96,98.7724,28.4631835134054,0.917686496289452,0.0190641626057196,0.4292,0.5156,0.564,1,1,1
"97",97,98.7172,28.6574871548619,0.897225600887715,0.019536668132852,0.4294,0.5078,0.5736,1,1,1
"98",98,98.7716,26.151494037615,0.929649550993421,0.0196335339545284,0.4136,0.5056,0.5686,1,1,1
"99",99,98.8512,25.4016192076831,0.932453808592869,0.0203549543455776,0.4136,0.4962,0.569,1,1,1
"100",100,99.0436,26.0433163665466,0.9074326806132,0.0204413358607582,0.4218,0.5032,0.5726,1,1,1
"101",101,98.9232,26.6887772709084,0.920499291175955,0.0200929736026764,0.4384,0.5004,0.5806,1,1,1
"102",102,98.9036,26.6729762304922,0.923598491422969,0.0200425093436653,0.4316,0.4988,0.5894,1,1,1
"103",103,99.0012,28.1020393757503,0.905540103663041,0.021399331129076,0.4362,0.4948,0.5768,1,1,1
"104",104,98.8016,27.702918607443,0.923602706227644,0.0211402953348211,0.4348,0.5062,0.5804,1,1,1
"105",105,98.8452,28.094874909964,0.914580117831006,0.0212381808711878,0.4342,0.497,0.5824,1,1,1
"106",106,98.8592,28.3259057222889,0.933724615815676,0.0209178920100296,0.4356,0.4984,0.5714,1,1,1
"107",107,98.8136,28.8415916766707,0.920405174502227,0.0214614089518498,0.4364,0.4944,0.5824,1,1,1
"108",108,98.726,28.4591076430572,0.915952441045899,0.0214205489986315,0.4348,0.4926,0.5832,1,1,1
"109",109,98.6332,27.0262682673069,0.930364518835383,0.0225110612562047,0.4294,0.4936,0.5812,1,1,1
"110",110,98.7996,27.2119246098439,0.903007243270153,0.0229428203891,0.4198,0.4936,0.5684,1,1,1
"111",111,98.99,26.8638455382153,0.907967571714253,0.0226503107541285,0.4154,0.4902,0.5704,1,1,1
"112",112,98.906,27.793081232493,0.915146819713682,0.0227479629481697,0.4174,0.4904,0.5688,1,1,1
"113",113,98.8656,27.8554788315326,0.913231056238228,0.0229886733524872,0.4118,0.5046,0.5722,1,1,1
"114",114,99.0348,27.3725379751901,0.928747839796509,0.0229910017634107,0.4108,0.499,0.569,1,1,1
"115",115,99.126,28.2310164065626,0.92067596975789,0.0235792626785591,0.4076,0.4998,0.557,1,1,1
"116",116,99.2352,28.4280521808723,0.915042463847263,0.0234611745983234,0.398,0.5044,0.557,1,1,1
"117",117,99.2688,28.9561290116046,0.91623256025193,0.0237007762335398,0.4092,0.4972,0.5502,1,1,1
"118",118,99.198,29.0039975990396,0.910289972584536,0.0236470334314801,0.4172,0.5024,0.55,1,1,1
"119",119,99.3264,29.4572459383754,0.924466081685364,0.0236615360073568,0.4268,0.495,0.5536,1,1,1
"120",120,99.2612,28.1034159263705,0.935222803200465,0.0240567694231958,0.4332,0.5096,0.5592,1,1,1
"121",121,99.312,29.5848899559824,0.894753040064578,0.0243570121095673,0.4178,0.5084,0.56,1,1,1
"122",122,99.0552,29.0901890356142,0.924662793124077,0.0252638291392752,0.4086,0.5074,0.5622,1,1,1
"123",123,99.1332,28.0042594637855,0.918656363319703,0.0247511431109906,0.4198,0.5092,0.5732,1,1,1
"124",124,99.136,29.0963425370148,0.902822894123316,0.0257223526521849,0.4174,0.502,0.5744,1,1,1
"125",125,99.232,29.3699239695878,0.918895212018621,0.0256349311239192,0.4096,0.5014,0.5738,1,1,1
"126",126,99.0584,28.4295612645058,0.909030500149977,0.0252029576100685,0.4172,0.4988,0.5726,1,1,1
"127",127,99.12,27.9047619047619,0.92713811913844,0.0254559633984021,0.4042,0.5068,0.5704,1,1,1
"128",128,98.968,28.7048579431773,0.916565863842582,0.0265967551211303,0.4012,0.507,0.5702,1,1,1
"129",129,98.786,28.2763145258103,0.910781935144959,0.0255261782635207,0.3942,0.5086,0.5694,1,1,1
"130",130,98.7884,29.3385608643457,0.896247656050426,0.0261227882747374,0.4076,0.5074,0.5812,1,1,1
"131",131,98.6692,28.3046932372949,0.915995730245135,0.0262356237450994,0.406,0.51,0.599,1,1,1
"132",132,98.576,28.7157102841136,0.920921776530172,0.0269173341625414,0.3898,0.5142,0.5918,1,1,1
"133",133,98.6592,29.5868901160464,0.930102652561865,0.0267164210778218,0.3806,0.5204,0.5944,1,1,1
"134",134,98.5676,30.8353643857543,0.90851705435695,0.0277240504758662,0.3796,0.5254,0.5872,1,1,1
"135",135,98.6976,30.2718629851941,0.922562543587928,0.0278037249673372,0.3686,0.5262,0.5918,1,1,1
"136",136,98.7012,30.765824889956,0.900472994853308,0.027469936234089,0.365,0.52,0.5814,1,1,1
"137",137,98.7804,29.8705240496198,0.930306103976592,0.0277148604222304,0.3646,0.5302,0.578,1,1,1
"138",138,98.8344,29.5371915166066,0.929154366919534,0.0273153008112153,0.3594,0.5314,0.5742,1,1,1
"139",139,98.7368,29.2712342537015,0.9305560747407,0.0281062794978636,0.3714,0.5422,0.581,1,1,1
"140",140,98.6584,29.3446472989196,0.90251207484722,0.0285016929945053,0.3732,0.5508,0.5786,1,1,1
"141",141,98.8372,28.6381514205682,0.923859407742427,0.0291923568895031,0.3636,0.5462,0.5784,1,1,1
"142",142,98.714,27.2535054021609,0.931493333016183,0.0292872160314503,0.3726,0.5504,0.5804,1,1,1
