"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5436,12.1505592637055,0.806752741668461,0,0.5082,0.5042,0.4962,1,1,1
"2",2,99.5736,14.1614476190476,0.855134620656068,8e-04,0.511,0.4978,0.4914,1,1,1
"3",3,99.4412,16.6532038415366,0.841000102546219,0.00105,0.5036,0.5046,0.4938,1,1,1
"4",4,99.4764,18.2967617446979,0.862040255983651,0.001275,0.4966,0.5078,0.5066,1,1,1
"5",5,99.4864,19.2175020408163,0.88105930248457,0.000771875,0.5042,0.5018,0.502,1,1,1
"6",6,99.6004,20.8674668267307,0.895348566155033,0.0009953125,0.5032,0.506,0.5012,1,1,1
"7",7,99.7908,21.0386508203281,0.905132344652941,0.0020103515625,0.508,0.494,0.4958,1,1,1
"8",8,99.7556,22.1199166066427,0.909582045420307,0.002191064453125,0.5022,0.4878,0.4896,1,1,1
"9",9,99.7316,23.7106456982793,0.905543633139356,0.00225072021484375,0.4988,0.4886,0.4984,1,1,1
"10",10,99.592,24.8610804321729,0.895974983195939,0.00213837280273437,0.5008,0.49,0.4814,1,1,1
"11",11,99.5628,25.1345099639856,0.898938087104051,0.00243493804931641,0.4932,0.481,0.4836,1,1,1
"12",12,99.5848,26.7375039615846,0.908012542624168,0.00375878009796143,0.4886,0.4932,0.4854,1,1,1
"13",13,99.494,26.3853181272509,0.925906634084005,0.00290506911277771,0.4868,0.5058,0.4906,1,1,1
"14",14,99.638,26.2070388155262,0.913768970241737,0.00354636977910995,0.4794,0.518,0.4956,1,1,1
"15",15,99.6332,26.7013382953181,0.923123896816247,0.00397827887535095,0.4764,0.523,0.492,1,1,1
"16",16,99.5556,26.7464072028812,0.915045543374832,0.0042476625315845,0.4868,0.5246,0.4886,1,1,1
"17",17,99.56,26.9275710284114,0.919339380609879,0.00394901725631207,0.4918,0.5236,0.5002,1,1,1
"18",18,99.6496,27.809943817527,0.917343207617263,0.00413005218496546,0.49,0.5264,0.4884,1,1,1
"19",19,99.478,27.3748659463786,0.920909501403235,0.00462880069852108,0.475,0.5386,0.49,1,1,1
"20",20,99.254,28.6065266106443,0.905844565450481,0.00474150472166948,0.4816,0.5456,0.4882,1,1,1
"21",21,99.3272,30.0361546218487,0.901096758002878,0.00467681355149034,0.4732,0.5414,0.4794,1,1,1
"22",22,99.2964,29.0937845538215,0.93024605792654,0.00575001772928663,0.4696,0.546,0.4806,1,1,1
"23",23,99.5288,30.4261410164066,0.911030676028905,0.00478756350408835,0.4896,0.548,0.4758,1,1,1
"24",24,99.5672,30.0102882753101,0.948350773939732,0.00600434627640072,0.5002,0.5516,0.4764,1,1,1
"25",25,99.7156,31.0815492597039,0.918838797085285,0.00567360514949951,0.5054,0.5458,0.4914,1,1,1
"26",26,99.9168,30.4668645058023,0.916115864363032,0.00561724291366065,0.4948,0.5406,0.4872,1,1,1
"27",27,99.9408,30.29341272509,0.901811967927649,0.00597490155708603,0.4972,0.5328,0.4804,1,1,1
"28",28,99.8572,29.2805203681473,0.918098339129638,0.00565241582605925,0.497,0.538,0.4854,1,1,1
"29",29,99.8828,30.3724131252501,0.904158667900075,0.00587283116884376,0.4996,0.5188,0.4766,1,1,1
"30",30,100.0396,31.1809042016807,0.899678273964777,0.00638795703060177,0.503,0.519,0.4682,1,1,1
"31",31,99.9292,30.4419641456583,0.9073799377348,0.00635799920075129,0.4978,0.5232,0.4736,1,1,1
"32",32,100.2772,30.5325731892757,0.923909285872595,0.00697025418380162,0.499,0.5064,0.4806,1,1,1
"33",33,100.1612,29.7511150060024,0.926246923718351,0.00741549775474256,0.5096,0.4994,0.48,1,1,1
"34",34,100.1592,30.3708036814726,0.924571204724134,0.00674891344598812,0.499,0.505,0.4874,1,1,1
"35",35,100.3008,29.8382546618647,0.93011444775196,0.00715436299782877,0.5,0.5076,0.492,1,1,1
"36",36,100.4496,30.2907761504602,0.923943117292208,0.00759097139171168,0.4878,0.5048,0.5066,1,1,1
"37",37,100.4244,30.0162911564626,0.931517092820114,0.0081000113384124,0.4868,0.5032,0.5052,1,1,1
"38",38,100.5276,29.0032395358143,0.937671280765816,0.00811676889120077,0.492,0.5154,0.4964,1,1,1
"39",39,100.4508,29.7530805922369,0.930090890652562,0.00811320589910734,0.4932,0.5136,0.4872,1,1,1
"40",40,100.5672,30.5697120448179,0.92142379302472,0.00961798476675617,0.4928,0.508,0.4816,1,1,1
