"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.414,11.7120888355342,0.832199520918557,0,0.5036,0.4998,0.5026,1,1,1
"2",2,99.4404,12.6106921168467,0.822505680913897,0.0118,0.5116,0.5002,0.4942,1,1,1
"3",3,99.3972,12.7181194077631,0.81584091894565,0.0133,0.5332,0.4982,0.5028,1,1,1
"4",4,99.3812,12.5545083633453,0.835188986409019,0.0219375,0.53,0.4962,0.5006,1,1,1
"5",5,99.43,12.233993597439,0.803710493822113,0.0209,0.5294,0.4818,0.4906,1,1,1
"6",6,99.462,12.2150420168067,0.82592653525475,0.02392734375,0.5376,0.4772,0.4766,1,1,1
"7",7,99.5864,12.2962535414166,0.815531732507391,0.0207015625,0.5362,0.4776,0.4864,1,1,1
"8",8,99.6988,12.7587820728291,0.807260314078356,0.024064501953125,0.5416,0.48,0.485,1,1,1
"9",9,99.4704,12.9318965986395,0.8058654403806,0.025874609375,0.5564,0.479,0.4908,1,1,1
"10",10,99.614,12.2322969187675,0.835188578049764,0.0244651733398438,0.5566,0.4674,0.4946,1,1,1
"11",11,99.522,12.6073589435774,0.79937616546038,0.0251762924194336,0.5602,0.4788,0.4928,1,1,1
"12",12,99.5992,12.7436568227291,0.80334263481424,0.0255471006393433,0.5692,0.4866,0.4946,1,1,1
"13",13,99.5776,12.4089418167267,0.805522419233138,0.0247440839290619,0.5606,0.4856,0.4954,1,1,1
"14",14,99.5744,12.3614092036815,0.820977868310397,0.0277902123451233,0.5746,0.482,0.5112,1,1,1
"15",15,99.6056,12.5950866746699,0.800634161807337,0.0297192246675491,0.5634,0.4772,0.5184,1,1,1
"16",16,99.6548,12.4598208883553,0.822482756932051,0.028006370921433,0.5654,0.4854,0.5382,1,1,1
"17",17,99.5728,12.3840537815126,0.816485271898794,0.0282142753897235,0.573,0.4958,0.5522,1,1,1
"18",18,99.5744,12.7655708683473,0.811857785140965,0.0277980897516478,0.575,0.5144,0.552,1,1,1
"19",19,99.5412,13.3704507402961,0.775363747002926,0.0308696929940605,0.5672,0.514,0.5426,1,1,1
"20",20,99.6076,12.1016629051621,0.81222261888838,0.0279169778729731,0.5658,0.5138,0.5514,1,1,1
"21",21,99.6196,12.1021366946779,0.819870844788731,0.0312353490944013,0.5584,0.5152,0.5462,1,1,1
"22",22,99.7144,12.3257629451781,0.811355866286647,0.0291663590056454,0.5408,0.5142,0.536,1,1,1
"23",23,99.6496,12.5054220088035,0.799452751820534,0.0289147103386554,0.5332,0.528,0.53,1,1,1
"24",24,99.6824,12.705012244898,0.816846263243726,0.0311208422596836,0.5318,0.5192,0.5284,1,1,1
"25",25,99.7956,12.9237901560624,0.808106039407625,0.0325198717966524,0.5226,0.5234,0.542,1,1,1
"26",26,99.74,13.1672669067627,0.807141966266525,0.0301185212550976,0.5336,0.515,0.5494,1,1,1
