"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5516,12.046556062425,0.796198778438072,0,0.4986,0.504,0.518,1,1,1
"2",2,99.482,11.9280472188876,0.802862246919387,0,0.5084,0.5066,0.516,1,1,1
"3",3,99.35,11.8738495398159,0.79671213487122,0.0039,0.5118,0.494,0.5098,1,1,1
"4",4,99.2936,12.3291306922769,0.789985293843485,0.0066875,0.51,0.4956,0.512,1,1,1
"5",5,99.3252,11.7721538215286,0.792192686831144,0.007825,0.5036,0.4864,0.5106,1,1,1
"6",6,99.2832,12.3247276510604,0.805592445050007,0.00798671875,0.4952,0.4836,0.5064,1,1,1
"7",7,99.332,12.5467947178872,0.791898104383303,0.0088796875,0.5008,0.4924,0.507,1,1,1
"8",8,99.2684,12.6694292116847,0.825871564827986,0.009555224609375,0.5042,0.4978,0.5122,1,1,1
"9",9,99.2488,12.1149445378151,0.818545357900043,0.0104975708007812,0.4984,0.4828,0.517,1,1,1
"10",10,99.2648,12.7477800720288,0.813726457764191,0.0114983612060547,0.4886,0.488,0.5252,1,1,1
"11",11,99.2716,12.3515740696279,0.812344440996055,0.0114596450805664,0.4866,0.4862,0.5308,1,1,1
"12",12,99.3172,11.8877392557023,0.803124106832101,0.0128680990219116,0.4882,0.4744,0.5386,1,1,1
"13",13,99.2792,11.9068100840336,0.807900478729065,0.0143852602481842,0.4854,0.4802,0.5416,1,1,1
"14",14,99.4232,12.3994615446178,0.806978464618815,0.0132955772995949,0.4814,0.4744,0.5386,1,1,1
"15",15,99.4004,11.7647857543017,0.807699496026551,0.0143353753089905,0.4736,0.472,0.5444,1,1,1
"16",16,99.3264,12.0630882753101,0.825742862547474,0.0140712386325002,0.4738,0.4722,0.5492,1,1,1
"17",17,99.3196,12.3880110444178,0.82665087941653,0.0149315892633051,0.4728,0.4694,0.5426,1,1,1
"18",18,99.18,12.2893157262905,0.829090605971802,0.0154055542293005,0.4682,0.4678,0.5472,1,1,1
"19",19,99.2312,12.7708549019608,0.789112905591007,0.0161581837814418,0.46,0.4728,0.5458,1,1,1
"20",20,99.3328,11.9020049619848,0.809407532576015,0.016227121773336,0.4618,0.4656,0.5512,1,1,1
"21",21,99.3248,11.5863394957983,0.820079547251737,0.0171748037367739,0.449,0.4752,0.5506,1,1,1
"22",22,99.3136,12.1249050020008,0.810520622850241,0.0173212594644634,0.4518,0.472,0.5526,1,1,1
"23",23,99.3932,12.4787852741096,0.784407722963667,0.0168894639192619,0.4492,0.4748,0.5552,1,1,1
"24",24,99.2828,12.4918208883553,0.783726119196028,0.0179536202096338,0.438,0.4798,0.5476,1,1,1
"25",25,99.296,12.4413605442177,0.811886207437789,0.0184146984086224,0.4366,0.4942,0.5494,1,1,1
"26",26,99.3356,11.7484720288115,0.844996140865343,0.0177984670587004,0.4152,0.4824,0.5414,1,1,1
"27",27,99.3088,12.1663090836335,0.81854978888294,0.0182082885866004,0.411,0.4878,0.5404,1,1,1
"28",28,99.3228,12.7717088435374,0.797754179841096,0.0196691900423517,0.4068,0.4948,0.5372,1,1,1
"29",29,99.2108,12.5817960784314,0.797985353840672,0.01873984987932,0.4094,0.4994,0.5332,1,1,1
"30",30,99.2484,12.1531587034814,0.812693489664836,0.0198482321246246,0.415,0.4968,0.5288,1,1,1
"31",31,99.232,12.7112605042017,0.793460616317608,0.0203404578012262,0.4044,0.4962,0.523,1,1,1
"32",32,99.2164,12.6274220088035,0.80576501259307,0.0206089027407571,0.4078,0.4918,0.5108,1,1,1
"33",33,99.2092,12.755337494998,0.806110597161557,0.020019072876211,0.3958,0.486,0.5036,1,1,1
"34",34,99.2844,12.6597805522209,0.801902605066944,0.0205102719759173,0.3842,0.4944,0.5044,1,1,1
"35",35,99.2376,12.5549682272909,0.803836099938544,0.0203953375929057,0.3828,0.4948,0.502,1,1,1
"36",36,99.3108,12.1358577030812,0.833064149773675,0.0210993455604015,0.3782,0.4894,0.5066,1,1,1
"37",37,99.266,12.5026450580232,0.817601576745185,0.0215109822417158,0.3704,0.4828,0.5092,1,1,1
"38",38,99.3516,12.5497973589436,0.80025749424535,0.0221362135443184,0.377,0.4964,0.5078,1,1,1
"39",39,99.32,13.1700680272109,0.819275644141954,0.0220493985566991,0.3794,0.4978,0.4954,1,1,1
"40",40,99.356,12.0020648259304,0.8194868963457,0.0214225624449883,0.3686,0.4994,0.4932,1,1,1
