"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.360625,12.5946962945591,0.820456633860475,0,0.5115625,0.5053125,0.4921875,1,1,1
"2",2,99.44125,11.9164962476548,0.8204411535294,0,0.50875,0.4925,0.4928125,1,1,1
"3",3,99.32875,13.2414493433396,0.773246118803466,0.000390625,0.5190625,0.5021875,0.5046875,1,1,1
"4",4,99.30625,12.6303549093183,0.785359803178238,0.0005078125,0.533125,0.48625,0.5128125,1,1,1
"5",5,99.375,12.4809255784866,0.801547201483189,0.0009716796875,0.531875,0.475625,0.5171875,1,1,1
"6",6,99.293125,11.6257188086304,0.81697410292134,0.0015478515625,0.533125,0.48125,0.50875,1,1,1
"7",7,99.369375,12.0104436366479,0.791147505270439,0.00141998291015625,0.5503125,0.4896875,0.5234375,1,1,1
"8",8,99.383125,11.1720727798624,0.816394963780626,0.00190132141113281,0.546875,0.4815625,0.52875,1,1,1
"9",9,99.366875,11.8309220606629,0.817963230160362,0.0019012451171875,0.54625,0.4890625,0.5290625,1,1,1
"10",10,99.509375,11.2406875390869,0.81531682730215,0.00233015537261963,0.543125,0.498125,0.54375,1,1,1
"11",11,99.58,11.7221763602251,0.829202758678088,0.00281496286392212,0.55,0.498125,0.545625,1,1,1
"12",12,99.669375,11.9700433864916,0.815255824657911,0.00267063498497009,0.538125,0.48875,0.5521875,1,1,1
"13",13,99.62875,11.5356332082552,0.81402067254697,0.0029970259219408,0.5303125,0.4940625,0.5525,1,1,1
"14",14,99.629375,12.4710565196998,0.810028699661703,0.00377303808927536,0.539375,0.5140625,0.54625,1,1,1
"15",15,99.58375,12.442012195122,0.813156115970636,0.00383996505755931,0.5334375,0.513125,0.5490625,1,1,1
"16",16,99.62625,11.3761710444028,0.835490618109813,0.00394420591765083,0.5321875,0.5125,0.5496875,1,1,1
"17",17,99.54125,11.5392604752971,0.841724780303152,0.00415123941376805,0.5346875,0.515,0.5490625,1,1,1
"18",18,99.505625,12.3289239368355,0.80775291125551,0.00468421381519875,0.540625,0.5140625,0.5640625,1,1,1
"19",19,99.543125,12.2883204346467,0.801563334617218,0.00458079013611496,0.5415625,0.52,0.556875,1,1,1
"20",20,99.5575,12.3331519699812,0.821560177093015,0.00502613946428028,0.53875,0.5065625,0.551875,1,1,1
"21",21,99.555,12.7912195121951,0.810475129515439,0.00551732523705823,0.5390625,0.51125,0.545625,1,1,1
"22",22,99.4375,12.9817073170732,0.798896677144681,0.0056809963234366,0.5340625,0.516875,0.5421875,1,1,1
"23",23,99.370625,11.8281547060663,0.80136528845185,0.00574419220185575,0.54125,0.51125,0.52875,1,1,1
"24",24,99.3925,12.1222701688555,0.791358092522975,0.00635983237947153,0.521875,0.5121875,0.536875,1,1,1
"25",25,99.360625,11.7341584584115,0.813301474840452,0.00654996068492016,0.531875,0.4971875,0.539375,1,1,1
"26",26,99.37625,11.7382723577236,0.829578815309254,0.00680408552660939,0.53875,0.4846875,0.54375,1,1,1
"27",27,99.449375,11.9949339430894,0.813218030764564,0.00708044207544357,0.5484375,0.495625,0.54625,1,1,1
"28",28,99.469375,11.6213254377736,0.828992897517587,0.00756602490754354,0.5378125,0.490625,0.5446875,1,1,1
"29",29,99.353125,12.2585893527205,0.812897109992467,0.00763841179174043,0.5521875,0.4928125,0.545,1,1,1
"30",30,99.501875,12.3039364446529,0.803465590093217,0.00830124106921202,0.5659375,0.4953125,0.5465625,1,1,1
"31",31,99.59125,12.2155581613508,0.809384043739011,0.00833259446775065,0.565625,0.5,0.55875,1,1,1
"32",32,99.50625,11.8135944340213,0.80997819606338,0.00890954758348608,0.5653125,0.4978125,0.570625,1,1,1
"33",33,99.71625,11.9607113821138,0.801538181802496,0.00880370882681758,0.56125,0.4871875,0.5734375,1,1,1
"34",34,99.539375,11.7570477642276,0.812551491093639,0.00937445279422314,0.563125,0.485625,0.5721875,1,1,1
"35",35,99.56,12.0039024390244,0.805011164807776,0.0095830491814585,0.57,0.4859375,0.579375,1,1,1
"36",36,99.504375,12.821744449656,0.788948598261185,0.00987698145302235,0.5840625,0.4928125,0.58125,1,1,1
"37",37,99.53875,12.8077532833021,0.793526215542078,0.0104344273343201,0.5796875,0.4984375,0.585625,1,1,1
"38",38,99.54125,12.2522060662914,0.822942633526578,0.0103631906757845,0.5771875,0.5009375,0.585,1,1,1
"39",39,99.61125,12.5379596622889,0.837899641601196,0.0106464468084577,0.5621875,0.4996875,0.5884375,1,1,1
"40",40,99.4975,12.4990556597874,0.809138676642988,0.010865275065528,0.5659375,0.49625,0.6059375,1,1,1
"41",41,99.486875,12.676500547217,0.76565619309266,0.011461165042302,0.5678125,0.4965625,0.6075,1,1,1
"42",42,99.5675,11.7665478424015,0.814871847612852,0.011655684617678,0.5609375,0.5153125,0.6109375,1,1,1
"43",43,99.479375,11.9357844746717,0.830301012450309,0.0116864141867886,0.5615625,0.5234375,0.625,1,1,1
"44",44,99.47125,12.6971091307067,0.793981976022621,0.0121900835939254,0.5628125,0.5253125,0.630625,1,1,1
"45",45,99.5,11.8298936835522,0.796477981602876,0.0124045383920995,0.5571875,0.5253125,0.6403125,1,1,1
"46",46,99.683125,11.9376762820513,0.794778069902671,0.0124935969118367,0.5659375,0.533125,0.6421875,1,1,1
"47",47,99.70625,11.9549327704816,0.843350738094849,0.0128640220903516,0.5646875,0.535,0.63875,1,1,1
"48",48,99.7,12.505315822389,0.800233921784357,0.0131835467490195,0.5665625,0.5303125,0.6471875,1,1,1
"49",49,99.698125,11.7630984208881,0.834639548457535,0.0134465449841892,0.5653125,0.5221875,0.6253125,1,1,1
"50",50,99.741875,12.4255124296435,0.780253160240584,0.0136062404680809,0.5659375,0.523125,0.62625,1,1,1
"51",51,99.699375,11.6587863508443,0.835823205294892,0.0139597964448003,0.563125,0.5253125,0.6315625,1,1,1
"52",52,99.723125,11.8501215603502,0.781896281109784,0.0141895417039159,0.5684375,0.5365625,0.64625,1,1,1
"53",53,99.771875,12.3538051125704,0.782604428434813,0.0146148978833604,0.573125,0.5246875,0.64875,1,1,1
"54",54,99.688125,12.0408845372108,0.825530096201643,0.0149665135932885,0.5690625,0.5215625,0.648125,1,1,1
"55",55,99.593125,12.5716850375235,0.82217168651858,0.015088113164535,0.5709375,0.516875,0.65,1,1,1
"56",56,99.495,12.1200500312695,0.807330871683946,0.0153955135206945,0.578125,0.5278125,0.6559375,1,1,1
