"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5936,12.2733483793517,0.816813754979542,0,0.4902,0.4976,0.4982,1,1,1
"2",2,99.5432,14.6868084833934,0.842916149769482,0,0.4982,0.5016,0.4996,1,1,1
"3",3,99.514,16.8397398959584,0.853419627298847,0.0045,0.4878,0.5122,0.4952,1,1,1
"4",4,99.3788,18.8140361744698,0.875927299083174,0.0072,0.4872,0.512,0.498,1,1,1
"5",5,99.2276,20.7256885154062,0.896752726610714,0.008896875,0.4712,0.5084,0.4994,1,1,1
"6",6,99.1784,22.4059358143257,0.921985259094007,0.00983671875,0.472,0.4946,0.4916,1,1,1
"7",7,99.2468,25.1615543817527,0.916529941564781,0.012251171875,0.4686,0.495,0.5028,1,1,1
"8",8,99.2932,28.3489733493397,0.92532148809873,0.014663623046875,0.4764,0.4978,0.5014,1,1,1
"9",9,99.3368,31.2438633053221,0.931745540160457,0.0149268432617187,0.4742,0.5052,0.5062,1,1,1
"10",10,99.4556,34.6050706682673,0.932118842483532,0.0165697906494141,0.4792,0.5026,0.5132,1,1,1
"11",11,99.4472,37.5070149659864,0.945181573311428,0.0169072708129883,0.4772,0.506,0.521,1,1,1
"12",12,99.4704,40.0331370948379,0.952420608547163,0.0175520818710327,0.4572,0.5054,0.5276,1,1,1
"13",13,99.6684,44.2409378151261,0.953485587826237,0.0188984106063843,0.445,0.514,0.5224,1,1,1
"14",14,99.7004,47.2183271708683,0.9562578029104,0.0193182055830955,0.4518,0.5154,0.5168,1,1,1
"15",15,99.754,49.9838775510204,0.950099895356414,0.0201937717497349,0.4506,0.518,0.522,1,1,1
"16",16,99.7512,53.1817712685074,0.953927619447819,0.0209452613912523,0.4472,0.5196,0.5084,1,1,1
"17",17,99.7256,55.5021054821929,0.960985692134023,0.021749394662492,0.4422,0.5264,0.5016,1,1,1
"18",18,99.744,58.1705322128852,0.955618550857354,0.0233111482293811,0.4486,0.5356,0.4984,1,1,1
"19",19,99.7992,58.6543410964386,0.968936287159927,0.0232325158646214,0.4498,0.541,0.505,1,1,1
"20",20,100.0164,59.1053731892757,0.978079605028445,0.0227094888710708,0.4534,0.5316,0.5154,1,1,1
"21",21,99.9224,61.992375190076,0.949257955703515,0.0246253732997102,0.4502,0.5358,0.5192,1,1,1
"22",22,99.7556,62.9834620248099,0.958911970486487,0.0233476447962796,0.4624,0.5432,0.5114,1,1,1
"23",23,99.8016,64.5992771508603,0.968304540053304,0.0252404840900208,0.4654,0.5398,0.502,1,1,1
"24",24,99.8264,66.3411995198079,0.95991921608051,0.0259896417318138,0.4724,0.5412,0.5058,1,1,1
"25",25,99.6168,66.8671046018407,0.963633946892866,0.0254013263355587,0.4728,0.5354,0.5092,1,1,1
"26",26,99.6548,66.9160033613445,0.972992660671547,0.0256833259887668,0.4892,0.5228,0.513,1,1,1
"27",27,99.6428,69.6838817126851,0.954643453114009,0.026429993331448,0.4946,0.5296,0.5074,1,1,1
"28",28,99.6888,69.9519353341337,0.964215406068704,0.027244983080393,0.4984,0.5346,0.5016,1,1,1
"29",29,99.6652,69.5665355742297,0.978494452624074,0.0272284349458799,0.5028,0.5244,0.5026,1,1,1
"30",30,99.672,71.5258263305322,0.965499980306926,0.027856723779671,0.5182,0.5178,0.4978,1,1,1
"31",31,99.636,71.3872589035614,0.97739191227464,0.0275990055467663,0.5226,0.5266,0.4998,1,1,1
"32",32,99.6392,72.6004635454182,0.964922391181828,0.0276961009738021,0.5192,0.5392,0.505,1,1,1
"33",33,99.6472,72.6573951180472,0.966785519531335,0.0285654253988312,0.5326,0.542,0.5092,1,1,1
"34",34,99.6016,73.1841511004402,0.971234543565111,0.0298075048546753,0.5284,0.5416,0.505,1,1,1
"35",35,99.6792,73.5200953981593,0.973079773899668,0.0302187838969961,0.5302,0.5384,0.507,1,1,1
