"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.45,12.3956582633053,0.828072099235717,0,0.4948,0.497,0.5048,1,1,1
"2",2,99.4964,12.1204352140856,0.811248198502481,0,0.4974,0.5012,0.5018,1,1,1
"3",3,99.5108,12.1331366146459,0.827116084134762,0.00365,0.4964,0.4992,0.5112,1,1,1
"4",4,99.508,11.925906362545,0.81424567591545,0.0052875,0.4888,0.494,0.5178,1,1,1
"5",5,99.5044,12.3469194077631,0.80166472858768,0.006615625,0.4922,0.4874,0.515,1,1,1
"6",6,99.6592,12.3896112044818,0.783887405648404,0.00801953125,0.4754,0.4906,0.5294,1,1,1
"7",7,99.6976,12.6095980792317,0.776937768169737,0.0090798828125,0.4864,0.4984,0.5326,1,1,1
"8",8,99.6776,12.5386737094838,0.79010976447368,0.010644189453125,0.4914,0.4966,0.5276,1,1,1
"9",9,99.614,12.0810364145658,0.808601855351235,0.0107381469726562,0.4958,0.4986,0.5262,1,1,1
"10",10,99.7072,12.283181432573,0.813253454793416,0.0120081146240234,0.4866,0.4956,0.522,1,1,1
"11",11,99.788,12.5728851540616,0.820923422419862,0.0123992607116699,0.4848,0.485,0.5252,1,1,1
"12",12,99.6872,12.3815087635054,0.815484025565962,0.0125669752120972,0.4746,0.4902,0.523,1,1,1
"13",13,99.7996,12.1947177270908,0.802656649178748,0.0126283577919006,0.4708,0.493,0.5154,1,1,1
"14",14,99.7976,12.1630994797919,0.806709563772971,0.0133368515253067,0.4684,0.492,0.5142,1,1,1
"15",15,99.8636,12.2114796318527,0.815175125200189,0.0146191691666842,0.4514,0.4948,0.512,1,1,1
"16",16,99.7432,12.1725227691076,0.790538418476497,0.0155069341666996,0.4476,0.4954,0.5038,1,1,1
"17",17,99.8264,11.8041847138856,0.797407458975354,0.0148701677257195,0.454,0.4936,0.4984,1,1,1
"18",18,99.8448,12.3984723489396,0.793532244791391,0.0161946845249739,0.4728,0.4914,0.4958,1,1,1
"19",19,99.8368,11.9125307723089,0.844604803512695,0.0160536692425143,0.457,0.4854,0.4908,1,1,1
"20",20,99.8412,12.8123074829932,0.80869715969755,0.0158018568137632,0.462,0.4752,0.4996,1,1,1
"21",21,99.8516,11.9711659063625,0.812063250446829,0.0153547557194463,0.4556,0.489,0.4946,1,1,1
"22",22,99.8688,12.3013070828331,0.783618513697734,0.0161911280367811,0.4428,0.493,0.4714,1,1,1
"23",23,99.8688,12.0932238495398,0.809227808148452,0.0177470955570396,0.4492,0.4958,0.4662,1,1,1
"24",24,99.8928,12.0453262905162,0.801110693321435,0.0174477966023377,0.4498,0.4842,0.4826,1,1,1
"25",25,99.7636,12.211799759904,0.782853113066313,0.0184687743551271,0.458,0.4882,0.4824,1,1,1
"26",26,99.7288,11.6943282913165,0.795583966540741,0.018359235452661,0.4612,0.494,0.4898,1,1,1
"27",27,99.7244,11.8916012805122,0.802238720939487,0.0184762262485792,0.464,0.502,0.4934,1,1,1
"28",28,99.7976,12.524043857543,0.788031853805362,0.0192842328404379,0.4574,0.4986,0.484,1,1,1
"29",29,99.8168,11.9872326530612,0.832572673425679,0.0190144341708948,0.4582,0.4928,0.488,1,1,1
"30",30,99.75,12.34443777511,0.782650006888448,0.0200046132336012,0.4606,0.489,0.489,1,1,1
"31",31,99.8368,12.1702338535414,0.810001313104786,0.0199560738724705,0.4596,0.4838,0.4794,1,1,1
"32",32,99.8628,11.6302282513005,0.822375427111735,0.0191785369242733,0.4602,0.4894,0.4792,1,1,1
"33",33,99.9236,11.71765010004,0.814491442295202,0.0208620730635972,0.4614,0.499,0.4832,1,1,1
"34",34,100.0384,12.3874804321729,0.790466161965745,0.0200441428986486,0.4738,0.4988,0.4838,1,1,1
"35",35,99.988,11.9286274509804,0.807756900116875,0.020454562679995,0.4758,0.5022,0.4644,1,1,1
"36",36,100.002,11.9667827130852,0.819628884677775,0.0208894469855948,0.4818,0.4938,0.4642,1,1,1
"37",37,99.8408,11.9386308123249,0.803751655324235,0.0212867751477497,0.4864,0.4892,0.4652,1,1,1
"38",38,99.9484,11.8248673869548,0.825074670197743,0.0214639332348549,0.4848,0.488,0.4704,1,1,1
"39",39,99.9244,12.6349386154462,0.813035454613622,0.0223376805608723,0.4932,0.4798,0.468,1,1,1
"40",40,99.9488,12.3519193277311,0.79252943968828,0.0212975160068724,0.4898,0.4808,0.4598,1,1,1
"41",41,99.9588,12.2203907162865,0.83996421019947,0.0221796445315896,0.484,0.4728,0.4624,1,1,1
"42",42,99.8836,12.8832043217287,0.796738497784367,0.0227323161724424,0.4862,0.4778,0.4532,1,1,1
"43",43,99.9004,12.2945976790716,0.835840110868177,0.0235525116799758,0.4862,0.49,0.457,1,1,1
"44",44,99.8988,12.7296504201681,0.822341769316357,0.0235246019634731,0.4874,0.4998,0.4642,1,1,1
"45",45,99.8012,12.9700665866347,0.800589299156536,0.0228463653125499,0.4968,0.4934,0.47,1,1,1
"46",46,99.748,12.8960544217687,0.793558542400776,0.0233799385115644,0.5002,0.495,0.4754,1,1,1
"47",47,99.7864,12.2520758703481,0.811451127916597,0.0238312228193692,0.4988,0.4998,0.4636,1,1,1
"48",48,99.7672,12.1578673069228,0.822242470128472,0.023366867093431,0.502,0.4808,0.4568,1,1,1
"49",49,99.8444,11.9905848739496,0.802892182487209,0.0233183615279984,0.496,0.471,0.4548,1,1,1
"50",50,99.7292,12.1183146858743,0.809765252878017,0.0236052715082737,0.5016,0.4726,0.4604,1,1,1
"51",51,99.7692,12.4625163665466,0.780873503656988,0.0248781159638548,0.5028,0.466,0.4578,1,1,1
"52",52,99.842,12.2195238095238,0.776296187622783,0.0259410686260638,0.502,0.4732,0.46,1,1,1
"53",53,99.8208,11.9494671468587,0.790233371164601,0.0257822553491723,0.5076,0.475,0.4654,1,1,1
"54",54,99.8564,11.8709274109644,0.831417679334122,0.0257378709654096,0.492,0.4756,0.4612,1,1,1
"55",55,99.8428,12.4214567426971,0.812827578132205,0.0251051566881709,0.4908,0.4806,0.4644,1,1,1
"56",56,99.8324,11.91227515006,0.783474131196716,0.0261685829936789,0.4822,0.479,0.4664,1,1,1
"57",57,99.806,12.1812364945978,0.802875919280994,0.0266965294238127,0.488,0.4926,0.477,1,1,1
"58",58,99.922,12.131968787515,0.830657854678722,0.0261848383907234,0.48,0.4926,0.4808,1,1,1
"59",59,99.9736,12.258606482593,0.819662755594247,0.0262975491227375,0.485,0.4826,0.4884,1,1,1
"60",60,100.002,12.3301280512205,0.811448885681007,0.0262756879938216,0.4866,0.486,0.5018,1,1,1
"61",61,100.0152,12.5079721488595,0.809444812058463,0.0270535091404097,0.4908,0.488,0.4846,1,1,1
"62",62,99.9212,12.4367652661064,0.815038492733423,0.0274444409497759,0.4972,0.4904,0.4858,1,1,1
"63",63,99.796,12.6202320928371,0.802909814078019,0.0276900082922927,0.5022,0.4864,0.4812,1,1,1
"64",64,99.7868,12.2310381752701,0.797347523198513,0.0272966403429532,0.5062,0.4846,0.4808,1,1,1
"65",65,99.7004,12.3091635054022,0.808230747231598,0.0283314714322888,0.5014,0.4828,0.4894,1,1,1
"66",66,99.7772,12.1340137655062,0.831326069322841,0.0287047061498239,0.5008,0.4776,0.4954,1,1,1
"67",67,99.796,12.4841776710684,0.821894764914116,0.027631660768777,0.5036,0.4874,0.4946,1,1,1
"68",68,99.6032,12.3314823529412,0.816525645534732,0.0272026023349043,0.4964,0.4858,0.492,1,1,1
"69",69,99.6356,12.3133379751901,0.816467602600623,0.0277750977205592,0.4938,0.4916,0.4914,1,1,1
"70",70,99.7592,12.5542370548219,0.798360875368705,0.0286171189282633,0.4906,0.4854,0.5006,1,1,1
"71",71,99.5776,12.3369130052021,0.795798277373542,0.0289606922221513,0.4938,0.4848,0.4928,1,1,1
"72",72,99.6364,13.3727441376551,0.77709757278184,0.0286364015966599,0.5024,0.495,0.499,1,1,1
"73",73,99.6156,12.861781352541,0.791956002577047,0.0293893557705486,0.5068,0.497,0.4868,1,1,1
"74",74,99.7408,12.3561578231293,0.801662115945811,0.0296152073471065,0.4988,0.4938,0.483,1,1,1
"75",75,99.862,12.751256502601,0.822806185645304,0.0283813490755288,0.4998,0.4934,0.4764,1,1,1
"76",76,99.8408,12.2923723089236,0.816456760661631,0.0305223585986941,0.4984,0.4876,0.483,1,1,1
"77",77,99.8556,12.6261991196479,0.79878822820044,0.0294150377602272,0.5098,0.4886,0.4662,1,1,1
"78",78,99.882,12.3826290516206,0.807991109154901,0.0305561744452626,0.497,0.4942,0.4716,1,1,1
"79",79,99.8256,12.7426817126851,0.792959177541528,0.0303327116736521,0.4888,0.4912,0.4796,1,1,1
"80",80,99.8932,13.0286052020808,0.810234274909922,0.0309743922312078,0.488,0.496,0.472,1,1,1
"81",81,99.7852,12.3520017607043,0.817753876222864,0.0299891521667842,0.4936,0.5104,0.4588,1,1,1
"82",82,99.7588,12.1526836334534,0.819145372831326,0.0307508472364755,0.4844,0.4956,0.4624,1,1,1
"83",83,99.7356,12.6635580632253,0.810383552903026,0.0300429243443144,0.4926,0.5064,0.461,1,1,1
"84",84,99.6684,12.0616661064426,0.827838651579712,0.0305818227411075,0.4996,0.5034,0.4718,1,1,1
"85",85,99.7084,11.6264200080032,0.829994094255582,0.0311997325427245,0.4974,0.502,0.4618,1,1,1
"86",86,99.7608,12.0307956782713,0.81422502816435,0.0311860788444389,0.4948,0.5016,0.4606,1,1,1
"87",87,99.7112,12.6800665866347,0.804223284810625,0.032016090314934,0.4966,0.4942,0.4574,1,1,1
"88",88,99.6908,13.0660217687075,0.802534451470037,0.0325074809120117,0.504,0.4892,0.4488,1,1,1
"89",89,99.714,12.0138095238095,0.8236966196364,0.0320853484830105,0.499,0.487,0.4562,1,1,1
"90",90,99.6784,12.4599574229692,0.793750657729223,0.0317194404463727,0.494,0.4874,0.4456,1,1,1
"91",91,99.61,12.6813725490196,0.828150498173757,0.0335456172672384,0.4908,0.4782,0.447,1,1,1
"92",92,99.5028,13.1360465786315,0.830129791651504,0.0319634599976773,0.4876,0.4776,0.4466,1,1,1
"93",93,99.4376,12.546324769908,0.839282272402272,0.032166171973125,0.483,0.465,0.4468,1,1,1
"94",94,99.4436,12.6934964385754,0.795528026634278,0.0323572578930533,0.4824,0.4674,0.4304,1,1,1
"95",95,99.5076,12.6686096838735,0.807800721640741,0.0325030260354039,0.4762,0.4622,0.438,1,1,1
"96",96,99.3824,12.3763207683073,0.817343899975303,0.0335931112550346,0.4704,0.4576,0.4458,1,1,1
"97",97,99.3492,13.1989389355742,0.791066001873797,0.0336184572793965,0.48,0.4558,0.4508,1,1,1
"98",98,99.3396,13.1031130852341,0.804589946270233,0.0342822104058281,0.4768,0.462,0.4544,1,1,1
"99",99,99.3716,13.0147193277311,0.83970250004984,0.0337166709543985,0.4892,0.4684,0.4602,1,1,1
"100",100,99.1624,13.184500040016,0.80328095498268,0.0339209450622086,0.4926,0.4776,0.4654,1,1,1
"101",101,99.2696,12.5955540616247,0.829417962910088,0.0343742891420819,0.481,0.478,0.4634,1,1,1
"102",102,99.2468,12.8838432973189,0.837386998287316,0.0343511896831501,0.4792,0.4852,0.4682,1,1,1
"103",103,99.1984,13.2267281312525,0.806028618927535,0.0353956010504723,0.481,0.4796,0.4684,1,1,1
"104",104,99.2844,12.9198845938375,0.832029949981156,0.0339080889408769,0.4878,0.474,0.4694,1,1,1
"105",105,99.2128,13.6857904761905,0.826231010146479,0.0345644258623168,0.4872,0.481,0.4684,1,1,1
"106",106,99.1332,13.3015783913565,0.829757006756463,0.0355719018163414,0.495,0.4796,0.471,1,1,1
"107",107,99.068,13.1734453781513,0.828907511564244,0.0356377518298708,0.4874,0.4798,0.4564,1,1,1
"108",108,99.2188,13.5027276510604,0.82026792126455,0.0359827066194002,0.4828,0.4892,0.4686,1,1,1
"109",109,99.1596,13.3586713085234,0.821820919211402,0.0358520701403186,0.4792,0.4848,0.473,1,1,1
"110",110,99.3508,13.1465979991997,0.802068089960657,0.0354591554082716,0.4852,0.4694,0.4664,1,1,1
"111",111,99.432,12.7272669067627,0.820494405988409,0.0363146211342718,0.4858,0.4784,0.469,1,1,1
"112",112,99.4324,12.1622951580632,0.820731918096533,0.0369714065581146,0.488,0.4694,0.4766,1,1,1
"113",113,99.6036,11.8744168067227,0.799339611467315,0.0365840070997695,0.483,0.4716,0.4774,1,1,1
"114",114,99.702,12.3029171668667,0.817345317074424,0.0366625966143208,0.4792,0.4652,0.4704,1,1,1
"115",115,99.5844,12.2213651860744,0.803735031739888,0.037794167765779,0.481,0.4564,0.4744,1,1,1
"116",116,99.4368,12.1628709083633,0.831550268980955,0.0370465006001785,0.484,0.4576,0.4738,1,1,1
"117",117,99.4768,12.9714503401361,0.813424466914356,0.0374354628265234,0.4914,0.4622,0.465,1,1,1
"118",118,99.4856,12.5276036814726,0.815146215600286,0.0375362985263214,0.4986,0.4592,0.4614,1,1,1
"119",119,99.5104,12.8318245698279,0.826766144558752,0.0375445730614469,0.5032,0.4716,0.4668,1,1,1
"120",120,99.5104,13.0215004401761,0.804995890442481,0.0371536238608019,0.4894,0.464,0.4666,1,1,1
"121",121,99.378,12.2055982392957,0.841966638679238,0.0384279869934717,0.496,0.479,0.48,1,1,1
"122",122,99.3112,12.5217632653061,0.810730081136943,0.0390297293052742,0.4844,0.4776,0.4842,1,1,1
"123",123,99.4504,12.618987434974,0.824852819339275,0.0389841423288966,0.4896,0.482,0.4762,1,1,1
"124",124,99.3608,12.4924203281313,0.808028650035294,0.0395968149305055,0.4878,0.4732,0.4734,1,1,1
"125",125,99.3792,12.5380225690276,0.822549955001383,0.0387360369695588,0.4946,0.4694,0.4672,1,1,1
"126",126,99.294,12.8342977190876,0.838652931710905,0.0396643614663689,0.4884,0.4582,0.4688,1,1,1
"127",127,99.3424,12.8398981992797,0.779653417249434,0.0396187535445155,0.4896,0.459,0.4682,1,1,1
"128",128,99.3708,12.8832606642657,0.819412780543864,0.0403111939864926,0.4862,0.4572,0.4738,1,1,1
"129",129,99.3408,12.8730045618247,0.826552479993061,0.0393950527874446,0.482,0.4546,0.4794,1,1,1
"130",130,99.4476,12.6259046018407,0.815342134875967,0.0398662878695578,0.4988,0.4592,0.4864,1,1,1
"131",131,99.3364,12.5346488995598,0.825095687703287,0.0400055187089013,0.5034,0.4654,0.4946,1,1,1
"132",132,99.2356,12.4058549819928,0.843008991649492,0.0396252738383293,0.4934,0.4664,0.4882,1,1,1
"133",133,99.2376,12.5309586234494,0.823107297640773,0.0407833979162112,0.4916,0.4632,0.4972,1,1,1
"134",134,99.11,12.6733693477391,0.838474314627851,0.0404039410072662,0.4988,0.4684,0.4894,1,1,1
"135",135,99.2684,12.924731332533,0.807551820427737,0.041607022757981,0.5006,0.463,0.4846,1,1,1
"136",136,99.162,12.9265266106443,0.801811822226707,0.0411593179829938,0.498,0.4662,0.4844,1,1,1
"137",137,99.1036,12.7211555022009,0.803846834704954,0.0419383570237681,0.4996,0.4682,0.4842,1,1,1
"138",138,99.044,12.7879791916767,0.824368423226595,0.0417454475979877,0.4908,0.4744,0.4954,1,1,1
"139",139,99.0116,12.7541671068427,0.849541749626473,0.0412468825370319,0.5122,0.4926,0.4876,1,1,1
"140",140,99.0628,12.7303482993197,0.823891199373703,0.0414387630532644,0.5194,0.4956,0.492,1,1,1
