"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.442,12.5220448179272,0.792080732211683,0,0.4844,0.5098,0.5028,1,1,1
"2",2,99.5204,11.9543655862345,0.835839973486474,0,0.4828,0.5192,0.4898,1,1,1
"3",3,99.5988,12.4052006402561,0.808247676164062,0.00375,0.4832,0.5184,0.4858,1,1,1
"4",4,99.4912,12.4332958783513,0.826464497554849,0.00525,0.4728,0.5172,0.4862,1,1,1
"5",5,99.6964,11.6937045218087,0.840581906977948,0.00725,0.4752,0.509,0.482,1,1,1
"6",6,99.6072,12.1897840736295,0.81935975461632,0.00901640625,0.4694,0.5124,0.4874,1,1,1
"7",7,99.6248,12.1032662665066,0.845319369571888,0.0090423828125,0.4696,0.5154,0.4914,1,1,1
"8",8,99.584,12.3286754701881,0.80040611035088,0.01021259765625,0.471,0.5136,0.4956,1,1,1
"9",9,99.5208,12.6210157663065,0.786227779206937,0.0105253173828125,0.4662,0.5198,0.4804,1,1,1
"10",10,99.588,12.1839295718287,0.816348643113227,0.01254638671875,0.4634,0.5054,0.4746,1,1,1
"11",11,99.5588,12.0441602240896,0.819534929820952,0.011813404083252,0.4718,0.5038,0.4684,1,1,1
"12",12,99.5768,12.2081850340136,0.804114233425299,0.0133541048049927,0.4664,0.4926,0.471,1,1,1
"13",13,99.5316,12.4403775910364,0.834753127197798,0.0134036326885223,0.4656,0.494,0.484,1,1,1
"14",14,99.5564,12.7911354941977,0.809648098255921,0.013575105202198,0.4664,0.4966,0.477,1,1,1
"15",15,99.4888,11.9122394557823,0.839560109041291,0.0141659640192986,0.4738,0.494,0.4642,1,1,1
"16",16,99.6308,12.5515119647859,0.796658306549856,0.0147786903575063,0.485,0.4862,0.4644,1,1,1
"17",17,99.5744,12.6479238095238,0.791793971148615,0.0157197526069358,0.4884,0.4812,0.4734,1,1,1
"18",18,99.5024,12.5270050420168,0.809433191370003,0.0159248611459509,0.4752,0.4882,0.4852,1,1,1
"19",19,99.4876,12.7973651860744,0.805344797678003,0.0162930659490637,0.4702,0.4716,0.4882,1,1,1
"20",20,99.5512,12.6092222488996,0.831128815744102,0.0159146534389525,0.4718,0.4628,0.4938,1,1,1
"21",21,99.5536,12.4184944377751,0.814913032162695,0.016424800033994,0.4662,0.4654,0.4844,1,1,1
"22",22,99.6128,12.668743657463,0.808602408228354,0.0173880991231334,0.477,0.4692,0.4876,1,1,1
"23",23,99.604,12.945962384954,0.795059143248199,0.0174219202349761,0.4818,0.4566,0.474,1,1,1
"24",24,99.5988,11.7241282112845,0.801425422550276,0.0183133548498141,0.4808,0.4628,0.4782,1,1,1
"25",25,99.5776,11.9567609443778,0.845742691044257,0.0194396751414021,0.4852,0.4698,0.4774,1,1,1
"26",26,99.4948,12.3405091636655,0.809077242894439,0.0197326140008305,0.468,0.4652,0.4824,1,1,1
"27",27,99.4516,11.8620022408964,0.841346880632458,0.0192322905461637,0.4656,0.449,0.4802,1,1,1
"28",28,99.3816,12.3385168467387,0.812595060790388,0.0190602289137065,0.4634,0.4514,0.4812,1,1,1
"29",29,99.3808,12.3399273309324,0.819631166729897,0.0195531146772283,0.459,0.4636,0.4828,1,1,1
"30",30,99.2676,12.2288817927171,0.826971131482186,0.0195948966479466,0.458,0.4566,0.483,1,1,1
"31",31,99.3172,12.227074989996,0.81072121564236,0.0206236347202104,0.4554,0.458,0.4842,1,1,1
"32",32,99.3244,12.8427017206883,0.781623340671257,0.0206718473344561,0.4502,0.4532,0.4868,1,1,1
"33",33,99.3288,12.3344243297319,0.825120015339871,0.0200212713784244,0.454,0.466,0.4886,1,1,1
"34",34,99.2532,12.6157360544218,0.811061284882485,0.0195876540161725,0.4496,0.4676,0.4812,1,1,1
"35",35,99.2696,12.5899518207283,0.800511149067803,0.0209473018711442,0.4472,0.4614,0.48,1,1,1
"36",36,99.3672,12.2220529811925,0.821040499139859,0.0214425467910173,0.4436,0.4544,0.4816,1,1,1
"37",37,99.356,12.0548859543818,0.805932317039976,0.0218943957798969,0.4382,0.46,0.479,1,1,1
"38",38,99.502,12.4269667867147,0.78947827708204,0.0219741064203647,0.4384,0.4564,0.4862,1,1,1
"39",39,99.5224,12.2511987194878,0.802716677917522,0.0227689814369738,0.4406,0.458,0.481,1,1,1
"40",40,99.6416,12.9119142056823,0.793342879057239,0.021923433515125,0.4488,0.468,0.4818,1,1,1
"41",41,99.612,12.2447539015606,0.807623566813204,0.0231317400046132,0.4508,0.4652,0.4706,1,1,1
"42",42,99.538,12.2726650660264,0.794363839645979,0.023180816562237,0.4526,0.4726,0.4652,1,1,1
"43",43,99.4636,12.4704632252901,0.792508984077995,0.0233011902633091,0.4504,0.4688,0.4632,1,1,1
"44",44,99.56,13.1428571428571,0.807021361588114,0.0234484908285654,0.4424,0.4732,0.4784,1,1,1
"45",45,99.5992,12.8757096438575,0.815510340026123,0.0236767249649225,0.439,0.4814,0.4742,1,1,1
"46",46,99.5432,12.5987732693077,0.821051424228298,0.0239321945376227,0.442,0.4876,0.4706,1,1,1
"47",47,99.5428,13.1310205682273,0.786343994056954,0.0243739076112818,0.437,0.4844,0.4668,1,1,1
"48",48,99.3324,12.4885056422569,0.821211890158228,0.0243140037499463,0.4382,0.4906,0.4622,1,1,1
"49",49,99.3664,12.4995508603441,0.810714799401068,0.0241815566085966,0.4376,0.494,0.4746,1,1,1
"50",50,99.482,12.3426130452181,0.831341007820273,0.0238301726851269,0.4378,0.4864,0.4776,1,1,1
"51",51,99.5132,12.4315983993597,0.803257871668616,0.0246703861802707,0.4342,0.5002,0.4766,1,1,1
"52",52,99.4968,12.2925067627051,0.822813459553519,0.0247381095545488,0.4298,0.5018,0.4714,1,1,1
"53",53,99.5356,12.4609170068027,0.803930410465033,0.026044837638389,0.4116,0.4916,0.4668,1,1,1
"54",54,99.5364,12.3304072028812,0.814805223117794,0.0254464083303913,0.4158,0.4878,0.4642,1,1,1
"55",55,99.442,12.2595398159264,0.801393836585599,0.0253456471720393,0.4194,0.4802,0.4566,1,1,1
"56",56,99.484,12.3955022008804,0.800331607716336,0.0260763175920796,0.4166,0.4724,0.4582,1,1,1
"57",57,99.4956,12.4797725490196,0.791950233443143,0.0257882406503132,0.417,0.472,0.4632,1,1,1
"58",58,99.5964,12.8874620248099,0.803000267566981,0.0267782833228182,0.4056,0.4672,0.4676,1,1,1
"59",59,99.6252,12.1904011204482,0.853811717931929,0.0270279495070006,0.405,0.4708,0.4758,1,1,1
"60",60,99.6316,12.9818741896759,0.812536170264499,0.027001378328663,0.411,0.4628,0.4774,1,1,1
