"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.284,12.3618887555022,0.789086440789891,0,0.5096,0.506,0.5044,1,1,1
"2",2,99.3524,14.4980134453782,0.841578549559173,0,0.5216,0.5022,0.5072,1,1,1
"3",3,99.2304,17.0777469387755,0.841159172395053,0.00015,0.51,0.4998,0.5118,1,1,1
"4",4,99.2136,18.0792067226891,0.866808634104886,0.0005875,0.5124,0.4952,0.525,1,1,1
"5",5,99.0824,18.8527513405362,0.887657735146605,0.000728125,0.5116,0.4908,0.5266,1,1,1
"6",6,99.0108,19.7073663065226,0.893307488242676,0.00103046875,0.5146,0.4832,0.5318,1,1,1
"7",7,99.1108,21.2310157663065,0.884820067880938,0.001060546875,0.5082,0.4766,0.5248,1,1,1
"8",8,99.056,22.4794557823129,0.901450551265875,0.0012421875,0.5038,0.484,0.5322,1,1,1
"9",9,99.1456,23.9307729491797,0.889387839689973,0.00144144287109375,0.5126,0.4922,0.5334,1,1,1
"10",10,99.0572,24.226018567427,0.911939647253277,0.00185067749023438,0.517,0.4846,0.528,1,1,1
"11",11,99.1116,25.1075884753902,0.91487854120606,0.00173711471557617,0.515,0.4832,0.5248,1,1,1
"12",12,99.2504,25.5659262104842,0.907366074307437,0.0018410364151001,0.516,0.4814,0.5342,1,1,1
"13",13,99.0848,26.2008893157263,0.91701059714953,0.00220012812614441,0.5214,0.4892,0.5256,1,1,1
"14",14,99.04,26.9283713485394,0.914397384610812,0.00224952939748764,0.5198,0.4912,0.5276,1,1,1
"15",15,98.9496,26.9090234493798,0.903790808201219,0.00277626599669456,0.527,0.4866,0.532,1,1,1
"16",16,99.0908,26.4043170868347,0.924678456214955,0.00291741233319044,0.5254,0.4904,0.5354,1,1,1
"17",17,98.9568,27.7324267306923,0.902669087160112,0.00324700048621744,0.5344,0.487,0.528,1,1,1
"18",18,98.8588,27.1457208483393,0.907190738319332,0.00319428258868866,0.5332,0.4972,0.5234,1,1,1
"19",19,98.9368,27.1844795518207,0.901217367186827,0.003530271389056,0.5266,0.4974,0.5242,1,1,1
"20",20,98.946,27.9862785114046,0.927406539333358,0.00387881117310608,0.5254,0.5074,0.5194,1,1,1
"21",21,98.9512,28.3345523809524,0.928268084515321,0.00366821940634545,0.5376,0.503,0.5358,1,1,1
"22",22,98.9028,29.1842258503401,0.922609187306703,0.00435323940733706,0.5446,0.498,0.5368,1,1,1
"23",23,98.9852,29.1782522609044,0.910424523066896,0.00422153264706103,0.5396,0.5018,0.5454,1,1,1
"24",24,98.9732,27.8276128051221,0.932456924775378,0.00454629738652874,0.5296,0.4988,0.5536,1,1,1
"25",25,99.012,28.6369107643057,0.919270735809414,0.00466846941823894,0.5228,0.4906,0.548,1,1,1
"26",26,99.006,29.4521448579432,0.914714690348258,0.00454517503021767,0.5236,0.4862,0.554,1,1,1
"27",27,99.1112,29.1408909163665,0.90573694772706,0.00489346822011917,0.5166,0.4892,0.5594,1,1,1
"28",28,99.288,28.7309483793517,0.915183886491443,0.00504883886462947,0.5,0.4926,0.5542,1,1,1
"29",29,99.2176,28.8017709483794,0.904178872465403,0.00525093402856804,0.4996,0.4936,0.5478,1,1,1
"30",30,99.0788,28.7072734693878,0.921744112422878,0.00551201546227532,0.503,0.4836,0.55,1,1,1
"31",31,99.0752,28.9755351740696,0.919017705521838,0.00565454003668823,0.515,0.4838,0.549,1,1,1
"32",32,99.0448,29.626643617447,0.913667037839727,0.0058563384963236,0.5088,0.4862,0.5334,1,1,1
"33",33,99.1436,29.8165056422569,0.928495094759104,0.00628269659555477,0.5224,0.481,0.535,1,1,1
"34",34,99.0176,30.0845240496198,0.92042492055357,0.00639509616860247,0.5404,0.478,0.5328,1,1,1
"35",35,99.0744,30.4106288915566,0.907280264533781,0.00635984233524371,0.5434,0.4714,0.517,1,1,1
"36",36,99.0152,28.8256992396959,0.932933994984112,0.0067181020765451,0.5596,0.475,0.5158,1,1,1
"37",37,99.0436,29.736793757503,0.91848485013391,0.00705049836019578,0.5502,0.487,0.511,1,1,1
"38",38,99.1508,29.0492790716287,0.905261636762998,0.0069242146833892,0.561,0.494,0.5088,1,1,1
"39",39,98.8884,29.0851795118047,0.905376196870195,0.00733480996264566,0.5616,0.4904,0.5174,1,1,1
"40",40,99.016,28.9953421368547,0.91743838753199,0.00752819279444028,0.5658,0.4886,0.5212,1,1,1
"41",41,98.936,28.5457222889156,0.914532066385779,0.00760785162132557,0.5692,0.4816,0.5214,1,1,1
"42",42,98.796,28.4217527010804,0.910575817630624,0.00739785246125198,0.576,0.4876,0.5122,1,1,1
"43",43,98.7388,28.4267452581032,0.917193610978746,0.00801927851715071,0.5756,0.4906,0.5092,1,1,1
"44",44,98.7164,27.3172979591837,0.918242886367811,0.00812064262282663,0.5574,0.4984,0.5136,1,1,1
"45",45,98.7408,28.3465539815926,0.911295499678884,0.00823541500560963,0.5572,0.4932,0.5152,1,1,1
"46",46,98.736,28.0735334133653,0.920167353329221,0.00851003580618779,0.5534,0.5048,0.5098,1,1,1
"47",47,98.6328,27.7378593037215,0.927722341185016,0.00856922986360163,0.5568,0.5114,0.512,1,1,1
"48",48,98.71,27.1679671868748,0.936247101494637,0.00876029050009436,0.565,0.5152,0.5138,1,1,1
"49",49,98.6188,26.56491252501,0.936858495662781,0.0090327161446668,0.573,0.5204,0.517,1,1,1
"50",50,98.6352,28.5543426970788,0.914286490740435,0.00921346816617077,0.5678,0.526,0.5144,1,1,1
"51",51,98.6216,26.9131787114846,0.961555461099924,0.00938571922617235,0.5656,0.5256,0.517,1,1,1
"52",52,98.5724,27.2108425770308,0.933481339050762,0.00945242089967741,0.5694,0.519,0.525,1,1,1
"53",53,98.6184,27.029993437375,0.936748579752681,0.00979256625671617,0.5682,0.5102,0.5284,1,1,1
"54",54,98.682,27.7855902360944,0.906549717085572,0.0102139738327857,0.5666,0.5148,0.5288,1,1,1
"55",55,98.6696,28.6526969187675,0.905793741056671,0.010112110936537,0.56,0.5108,0.5248,1,1,1
"56",56,98.5804,28.1267865546218,0.918160555320933,0.0106904186992129,0.5562,0.5118,0.5218,1,1,1
"57",57,98.668,27.7088595438175,0.90084816051657,0.0103045743887467,0.5578,0.504,0.5212,1,1,1
"58",58,98.6776,27.4598421768707,0.928023305642603,0.0109263127376073,0.5622,0.4904,0.5152,1,1,1
"59",59,98.666,28.3553861544618,0.909667546381173,0.0111252938613656,0.5686,0.4924,0.5062,1,1,1
"60",60,98.818,27.7503761504602,0.920153792045618,0.0109474335540065,0.5712,0.4818,0.4996,1,1,1
"61",61,98.7524,27.8974532212885,0.908240612467983,0.0113134256846328,0.5752,0.4796,0.5022,1,1,1
"62",62,98.8004,27.8541014805922,0.91983930972764,0.0111487453987476,0.58,0.4894,0.493,1,1,1
"63",63,98.7648,27.0450989995998,0.903359252503677,0.0117599733842176,0.575,0.477,0.4972,1,1,1
"64",64,98.8132,26.5137112444978,0.929184239122925,0.011641016859893,0.5818,0.4742,0.4882,1,1,1
"65",65,98.818,27.154137655062,0.918823705731025,0.0120525525800117,0.58,0.4758,0.489,1,1,1
"66",66,99.0464,27.5360614645858,0.92637566515127,0.0123033875280487,0.5734,0.4746,0.487,1,1,1
"67",67,98.9756,27.3083279711885,0.912218004912866,0.0122208342636842,0.5824,0.4798,0.4692,1,1,1
"68",68,99.122,27.4204841936775,0.904130165596503,0.0123002328393337,0.5742,0.4928,0.4686,1,1,1
"69",69,99.0604,27.4253219687875,0.912652729709768,0.0125004910276184,0.5786,0.4924,0.4552,1,1,1
"70",70,99.1712,28.2852046418567,0.909761891643963,0.0130112996803089,0.5776,0.4902,0.4602,1,1,1
"71",71,99.266,28.2937615046018,0.922441265684111,0.012994233377731,0.5746,0.4778,0.4594,1,1,1
"72",72,99.3956,28.99789979992,0.925184503295761,0.0132369393871878,0.5692,0.4744,0.4676,1,1,1
"73",73,99.3648,27.714006562625,0.921550325933573,0.0135445697554511,0.5778,0.4774,0.481,1,1,1
"74",74,99.1924,28.4099462184874,0.891695646845784,0.0135245543239727,0.5902,0.481,0.4752,1,1,1
"75",75,99.3044,27.7788521808723,0.919589828032908,0.0137513044150962,0.5844,0.4804,0.4758,1,1,1
"76",76,99.17,27.4448779511805,0.913000140701832,0.0141523727927145,0.5768,0.4762,0.4718,1,1,1
"77",77,99.1292,27.3506476190476,0.923986808906356,0.014277141583239,0.5916,0.4794,0.461,1,1,1
"78",78,99.0716,28.0400894757903,0.917029655687796,0.0143947911896267,0.5944,0.4654,0.4634,1,1,1
"79",79,99.1764,29.0953211684674,0.907864967572553,0.0144156291784415,0.5858,0.46,0.4696,1,1,1
"80",80,99.15,29.0687274909964,0.919780157001215,0.0146599748940503,0.5948,0.4576,0.4666,1,1,1
"81",81,98.9608,28.0856976390556,0.924082740507992,0.0149467544797878,0.6004,0.4652,0.4826,1,1,1
"82",82,98.8244,28.5561871148459,0.910493457128747,0.0149030893169403,0.592,0.4704,0.4766,1,1,1
"83",83,98.7332,28.033231052421,0.937349682130813,0.015491493489919,0.5894,0.461,0.4694,1,1,1
"84",84,98.72,28.374549819928,0.908029807638066,0.0152009891504424,0.5936,0.4626,0.4736,1,1,1
"85",85,98.9572,28.3675151660664,0.919715442962728,0.0156949432781259,0.6012,0.4714,0.4848,1,1,1
"86",86,98.922,28.0943537414966,0.922824455804691,0.0155298371474365,0.6136,0.4712,0.4762,1,1,1
"87",87,98.9024,28.4746641056423,0.906561057678233,0.015919969963303,0.6172,0.4774,0.4784,1,1,1
"88",88,99.0304,27.5885112444978,0.925693561952913,0.0161176008434581,0.6142,0.4888,0.4842,1,1,1
