"","gen","FTmean","FTvar","FTh2","IBmean","pA","pB","pC","FisA","FisB","FisC"
"1",1,99.5736,12.3447209283713,0.836034977807843,0,0.506,0.5104,0.4966,1,1,1
"2",2,99.5552,15.2946708283313,0.872847717826135,0.03,0.5074,0.5136,0.5018,1,1,1
"3",3,99.5136,17.7929322128852,0.861311320597203,0.036,0.5056,0.531,0.5012,1,1,1
"4",4,99.5584,20.5147953581433,0.871549206770485,0.0397625,0.5006,0.5388,0.4998,1,1,1
"5",5,99.6568,22.0254239295718,0.88900358853368,0.043178125,0.5002,0.537,0.4982,1,1,1
"6",6,99.6256,23.5364392156863,0.91625967710977,0.04819453125,0.4994,0.5318,0.4968,1,1,1
"7",7,99.6436,26.912143897559,0.920940742969436,0.050408984375,0.4936,0.5262,0.491,1,1,1
"8",8,99.7508,29.8582426570628,0.926468203862444,0.05730947265625,0.4882,0.5294,0.5006,1,1,1
"9",9,99.6812,33.0535879951981,0.930827135472313,0.0521093139648438,0.4894,0.5248,0.4968,1,1,1
"10",10,99.6212,37.6215591836735,0.931750766508766,0.0563071594238281,0.4846,0.5288,0.4892,1,1,1
"11",11,99.6108,39.9344971588635,0.940733010120042,0.0528145454406738,0.468,0.5322,0.4872,1,1,1
"12",12,99.4732,43.2361762304922,0.967636608282296,0.0502190073013306,0.4646,0.5306,0.4746,1,1,1
"13",13,99.6512,46.6505987995198,0.955113627598672,0.0551381874084473,0.463,0.5244,0.4792,1,1,1
"14",14,99.7368,49.1615903961585,0.940989428575458,0.052981279027462,0.4706,0.5262,0.4786,1,1,1
"15",15,99.746,50.8250140056022,0.968042722989872,0.050291334104538,0.4664,0.533,0.4792,1,1,1
"16",16,99.6772,53.8601442176871,0.961417341575992,0.0499534422755241,0.465,0.5536,0.473,1,1,1
"17",17,99.7248,56.6621298119248,0.949022704892444,0.0493629682892933,0.456,0.5486,0.4714,1,1,1
"18",18,99.7056,56.9833219687875,0.962681672190323,0.0510964434127789,0.4494,0.5538,0.4674,1,1,1
"19",19,99.7328,58.7729133253301,0.964455858746875,0.0480715465004789,0.4476,0.5598,0.463,1,1,1
"20",20,99.6512,60.4441162064826,0.967415747070896,0.04813917689058,0.4462,0.5634,0.4702,1,1,1
"21",21,99.644,61.7451620648259,0.967700473541482,0.0506128116061227,0.4462,0.5638,0.463,1,1,1
"22",22,99.656,63.2597679071629,0.97559412917614,0.0497417462177662,0.4472,0.5638,0.468,1,1,1
"23",23,99.6136,63.996293557423,0.975157274764542,0.0503712912950474,0.4438,0.5592,0.4692,1,1,1
"24",24,99.6544,65.802081472589,0.958416126953359,0.0525106452900538,0.432,0.5598,0.477,1,1,1
"25",25,99.594,66.3949219687875,0.967256025777583,0.0494898402861058,0.4336,0.562,0.4704,1,1,1
"26",26,99.5916,67.2052915566227,0.952060781032984,0.0497078382076109,0.449,0.5548,0.4712,1,1,1
"27",27,99.5548,67.2338905162065,0.962846413722575,0.0495292322362351,0.4578,0.5592,0.463,1,1,1
"28",28,99.5836,67.9830042416967,0.953271471690172,0.054856437134051,0.4578,0.5608,0.4524,1,1,1
"29",29,99.5732,69.3715903961585,0.962084068992026,0.0529087511238442,0.4588,0.558,0.4626,1,1,1
"30",30,99.5128,68.6020769907963,0.970687144510546,0.0517823012097742,0.4622,0.561,0.4642,1,1,1
"31",31,99.4392,69.8030245698279,0.967596969533174,0.0520988177072813,0.4702,0.5718,0.4648,1,1,1
"32",32,99.4864,70.99421272509,0.963955053027177,0.0503282845158752,0.4682,0.5794,0.4598,1,1,1
"33",33,99.5556,71.6091523009204,0.960007805834446,0.0512814014960375,0.4672,0.572,0.4542,1,1,1
"34",34,99.5112,70.8366092036815,0.967122188268726,0.0543942062705653,0.4624,0.5684,0.4554,1,1,1
"35",35,99.6188,70.5817192476991,0.973365280560559,0.0511499749552751,0.45,0.5718,0.4408,1,1,1
"36",36,99.642,69.5752661064426,0.983932943839942,0.0541417522679505,0.45,0.5794,0.4444,1,1,1
"37",37,99.6576,71.1400182472989,0.966504192497403,0.0565801761550117,0.439,0.5608,0.4498,1,1,1
"38",38,99.544,71.7967827130852,0.968960455725823,0.0554881497838851,0.4302,0.5504,0.4518,1,1,1
"39",39,99.4496,71.7761703081233,0.971712425714778,0.0600836600986119,0.432,0.541,0.4622,1,1,1
"40",40,99.4416,72.8805416566627,0.955053090611308,0.0510898295757843,0.4148,0.5298,0.465,1,1,1
"41",41,99.518,71.6423329331733,0.962980096706668,0.0531305813046754,0.4054,0.538,0.4654,1,1,1
"42",42,99.6232,71.3865763905562,0.963675818134116,0.0529297177634017,0.405,0.5366,0.4728,1,1,1
"43",43,99.5172,71.271012565026,0.967915667943585,0.0569187539316476,0.3972,0.5342,0.4562,1,1,1
